families_combo,count
context|residual|volatility_term_structure,4
open_interest_location|perp_tradeability|trend,4
momentum|open_interest|trend,4
open_interest|path_structure|volatility_term_structure,4
context|open_interest|open_interest_location|volatility,4
context|open_interest|open_interest_location|trend,4
context|open_interest|residual|trend,4
context|funding|open_interest_location|perp_tradeability,4
compression|funding|open_interest|perp_tradeability,4
context|funding|open_interest_location,4
asset_state|open_interest|trend,4
context|crowding|open_interest,4
context|open_interest|open_interest_location|volatility_term_structure,4
asset_relative_funding|compression,4
compression|liquidity|open_interest,4
context|orderbook|residual,4
context|open_interest|perp_tradeability|residual|trend,4
context|liquidity|path_structure,4
funding|open_interest|path_structure,4
compression|open_interest|path_structure|perp_tradeability|residual,4
context|open_interest|open_interest_location|perp_tradeability|trend,4
compression|funding,4
open_interest|orderbook,4
liquidity|perp_tradeability|residual,4
liquidity|open_interest|open_interest_location,4
open_interest|path_structure|perp_tradeability|volatility_term_structure,4
funding|open_interest|open_interest_location,4
context|funding|open_interest|open_interest_location,4
compression|open_interest|path_structure|perp_tradeability,4
context|open_interest|perp_tradeability|trend|volatility_term_structure,4
residual|trend,4
asset_state|context|liquidity,4
liquidity|open_interest|path_structure|perp_tradeability,4
liquidity|open_interest|path_structure|residual,4
asset_state|compression|open_interest|path_structure,4
asset_state|path_structure|perp_tradeability,4
context|path_structure|perp_tradeability|volatility_term_structure,4
context|liquidity|path_structure|residual,3
context|open_interest_location|volatility_term_structure,3
funding|open_interest_location|residual,3
funding|open_interest_location|perp_tradeability|residual,3
context|path_structure|perp_tradeability|trend,3
path_structure|residual|volatility_term_structure,3
context|volatility,3
compression|open_interest|perp_tradeability|volatility_term_structure,3
funding|open_interest|open_interest_location|perp_tradeability,3
context|orderbook|perp_tradeability|residual,3
open_interest_location|path_structure|perp_tradeability,3
asset_state|context|residual|trend,3
context|funding|perp_tradeability|volatility_term_structure,3
context|liquidity|open_interest|residual,3
asset_state|compression|open_interest|perp_tradeability,3
funding|path_structure,3
asset_relative_funding|open_interest|path_structure,3
residual,3
context|open_interest_location|perp_tradeability|trend,3
liquidity|open_interest|path_structure,3
context|funding|liquidity|open_interest|perp_tradeability,3
compression|context|perp_tradeability|volatility,3
funding|residual|volatility_term_structure,3
asset_state|context|perp_tradeability|volatility_term_structure,3
asset_state|liquidity|open_interest|path_structure,3
momentum|open_interest,3
asset_state|compression,3
compression|context|perp_tradeability|residual,3
funding|path_structure|residual,3
liquidity|residual,3
asset_state|context|open_interest|perp_tradeability|trend,3
liquidity|open_interest|path_structure|perp_tradeability|residual,3
context|open_interest|orderbook|volatility_term_structure,3
funding|liquidity|trend,3
asset_relative_funding|open_interest,3
momentum|open_interest|perp_tradeability|trend,3
compression|context|open_interest|volatility_term_structure,3
asset_state|open_interest|volatility_term_structure,3
open_interest_location,3
funding|open_interest|open_interest_location|residual,3
asset_relative_funding|context|funding,3
compression|path_structure,3
orderbook|perp_tradeability|residual,3
crowding|open_interest|perp_tradeability,3
asset_state|context|open_interest|open_interest_location|perp_tradeability,3
liquidity|open_interest|perp_tradeability|residual,3
funding|liquidity|open_interest,3
context|path_structure|trend,3
context|liquidity|open_interest_location|orderbook,3
open_interest|open_interest_location|perp_tradeability|volatility_term_structure,3
asset_relative_funding,3
open_interest|open_interest_location|path_structure|perp_tradeability|residual,3
open_interest|trend|volatility_term_structure,3
context|open_interest|perp_tradeability|volatility,3
funding|open_interest|path_structure|perp_tradeability,3
funding|open_interest|residual|volatility_term_structure,3
funding|open_interest|orderbook,3
asset_state|context|perp_tradeability|trend,3
compression|open_interest_location,3
asset_state|context|momentum|open_interest,3
compression|perp_tradeability|volatility_term_structure,3
compression|funding|open_interest|residual,3
open_interest|open_interest_location|orderbook,3
context|liquidity|open_interest_location|perp_tradeability,3
context|open_interest|trend|volatility_term_structure,3
context|funding|open_interest|path_structure|perp_tradeability,3
liquidity|orderbook|path_structure|perp_tradeability,3
compression|context|path_structure|trend,3
context|perp_tradeability|volatility|volatility_term_structure,3
asset_state|compression|context,3
compression|open_interest|path_structure|residual,3
compression|open_interest|open_interest_location|perp_tradeability,3
context|funding|open_interest|path_structure|residual,3
asset_state|liquidity|open_interest,3
context|path_structure|perp_tradeability|residual|volatility_term_structure,3
context|liquidity|open_interest|orderbook,3
context|momentum|open_interest,2
context|orderbook|residual|volatility,2
liquidity|open_interest|volatility,2
compression|crowding|perp_tradeability|residual,2
context|crowding|perp_tradeability|residual,2
compression|open_interest|residual|volatility,2
asset_state|liquidity|perp_tradeability,2
asset_state|liquidity|open_interest|perp_tradeability,2
context|crowding|trend,2
compression|context|open_interest|orderbook,2
open_interest|open_interest_location|perp_tradeability|residual|volatility_term_structure,2
context|funding|volatility_term_structure,2
compression|liquidity|open_interest|path_structure,2
context|open_interest|open_interest_location|residual|volatility_term_structure,2
open_interest|open_interest_location|residual|volatility_term_structure,2
compression|funding|residual,2
liquidity|orderbook|perp_tradeability,2
context|path_structure|volatility_term_structure,2
funding|open_interest|orderbook|path_structure,2
context|open_interest|open_interest_location|trend|volatility,2
crowding|funding|open_interest|residual,2
context|open_interest|orderbook|path_structure|residual,2
momentum|perp_tradeability|volatility_term_structure,2
asset_state|open_interest|perp_tradeability|trend,2
context|funding|open_interest|trend,2
compression|context|liquidity|perp_tradeability|residual,2
compression|context|liquidity|path_structure,2
funding|liquidity|path_structure|residual,2
context|momentum|perp_tradeability,2
momentum,2
context|funding|path_structure|residual,2
asset_relative_funding|open_interest|open_interest_location,2
context|trend|volatility_term_structure,2
open_interest|open_interest_location|path_structure,2
path_structure|volatility_term_structure,2
liquidity|open_interest|residual|volatility_term_structure,2
context|open_interest|perp_tradeability|volatility|volatility_term_structure,2
liquidity|path_structure,2
context|path_structure|perp_tradeability|volatility,2
asset_relative_funding|funding|open_interest|perp_tradeability,2
context|open_interest|path_structure|residual|trend,2
context|liquidity|orderbook,2
context|crowding|open_interest|perp_tradeability,2
compression|funding|open_interest_location,2
open_interest|residual|volatility,2
open_interest|orderbook|path_structure|volatility,2
asset_state|perp_tradeability|residual|trend|volatility_term_structure,2
funding|open_interest|perp_tradeability|volatility_term_structure,2
liquidity|volatility,2
compression|context|open_interest_location|path_structure|perp_tradeability,2
funding|open_interest|path_structure|volatility_term_structure,2
compression|context|funding|liquidity|open_interest,2
asset_state|open_interest|path_structure|perp_tradeability|residual,2
open_interest|open_interest_location|perp_tradeability|trend,2
asset_relative_funding|context|perp_tradeability|residual,2
compression|open_interest_location|residual,2
compression|open_interest_location|perp_tradeability,2
asset_relative_funding|context|open_interest|residual,2
asset_state|perp_tradeability|volatility_term_structure,2
compression|open_interest|perp_tradeability|trend,2
compression|context|residual|trend,2
context|open_interest|open_interest_location|residual|trend,2
open_interest_location|perp_tradeability|volatility,2
compression|perp_tradeability|trend|volatility_term_structure,2
crowding|open_interest|path_structure,2
liquidity|open_interest|perp_tradeability|volatility,2
compression|context|perp_tradeability|trend,2
momentum|open_interest|open_interest_location|perp_tradeability,2
funding|open_interest|residual|trend,2
asset_state|context|open_interest|residual,2
momentum|open_interest|path_structure|perp_tradeability|volatility_term_structure,2
volatility_term_structure,2
context|funding|liquidity|residual,2
asset_relative_funding|asset_state|open_interest|perp_tradeability,2
compression|open_interest_location|perp_tradeability|residual,2
asset_state|open_interest|path_structure,2
liquidity|momentum|open_interest,2
compression|residual|trend,2
path_structure|perp_tradeability|residual|volatility_term_structure,2
orderbook|residual|trend,2
context|orderbook|perp_tradeability|residual|trend,2
asset_state|funding|open_interest|path_structure|perp_tradeability,2
orderbook|residual,2
orderbook|perp_tradeability|residual|trend,2
context|funding|path_structure|perp_tradeability,2
asset_state|funding|open_interest|residual,2
asset_state|context|path_structure|perp_tradeability|trend,2
momentum|open_interest|open_interest_location,2
context|liquidity|open_interest|path_structure|perp_tradeability,2
asset_relative_funding|context|open_interest|orderbook,2
compression|open_interest|orderbook,2
asset_state|perp_tradeability|trend,2
context|crowding,2
asset_state|liquidity,2
compression|context|liquidity|perp_tradeability,2
asset_state|liquidity|open_interest|perp_tradeability|trend,2
compression|context|perp_tradeability|volatility_term_structure,2
context|open_interest_location|perp_tradeability|residual|volatility_term_structure,2
context|open_interest|path_structure|residual|volatility_term_structure,2
context|funding|open_interest|volatility_term_structure,2
compression|perp_tradeability|volatility,2
asset_state|context|orderbook|perp_tradeability,2
path_structure|trend|volatility_term_structure,2
open_interest_location|perp_tradeability|volatility_term_structure,2
context|liquidity|open_interest|perp_tradeability|residual,2
asset_state|funding|trend,2
crowding|residual,2
context|crowding|orderbook|path_structure,2
asset_state|open_interest|residual|trend,2
funding|open_interest|residual|volatility,2
context|liquidity|open_interest|perp_tradeability|residual|trend,2
compression|path_structure|perp_tradeability|residual,2
context|funding|liquidity|path_structure|perp_tradeability,2
funding|open_interest_location|perp_tradeability|trend,2
liquidity|momentum|orderbook,2
context|path_structure|residual|volatility,2
liquidity|residual|trend,2
path_structure|perp_tradeability|trend,2
context|open_interest_location|perp_tradeability|residual,2
asset_relative_funding|context|open_interest|path_structure,2
compression|trend,2
compression|context|open_interest|open_interest_location|trend,2
context|funding|liquidity|open_interest,2
asset_state,2
asset_relative_funding|context|open_interest|open_interest_location,2
context|open_interest_location|trend,2
funding|trend,2
context|funding|path_structure|residual|volatility_term_structure,2
asset_relative_funding|context|trend,2
context|open_interest|path_structure|perp_tradeability|residual|trend,2
compression|open_interest|volatility,2
momentum|path_structure|volatility_term_structure,2
compression|open_interest_location|path_structure,2
compression|context|volatility_term_structure,2
compression|momentum|open_interest|residual,2
open_interest_location|path_structure|residual,2
context|open_interest_location|perp_tradeability|volatility_term_structure,2
compression|context|path_structure|perp_tradeability|volatility_term_structure,2
momentum|perp_tradeability,2
asset_state|residual,2
asset_state|open_interest_location|perp_tradeability,2
context|momentum|open_interest|perp_tradeability|residual,2
funding|open_interest|orderbook|path_structure|perp_tradeability,2
context|liquidity|momentum|open_interest|path_structure|trend,2
asset_state|context|funding|perp_tradeability,2
compression|open_interest|residual|trend,2
asset_state|context|open_interest_location|perp_tradeability|volatility_term_structure,2
context|funding|liquidity|path_structure,2
funding|perp_tradeability|residual,2
path_structure|trend,2
compression|funding|open_interest|path_structure,2
context|liquidity|momentum|volatility_term_structure,2
funding|open_interest|open_interest_location|path_structure,2
funding|path_structure|perp_tradeability,2
funding|open_interest|trend,2
context|momentum|open_interest|open_interest_location,2
compression|context|liquidity|open_interest|open_interest_location,2
open_interest|path_structure|perp_tradeability|volatility,2
context|open_interest|orderbook|perp_tradeability|volatility,2
compression|path_structure|trend,2
context|funding|open_interest|orderbook|perp_tradeability,2
funding|open_interest|orderbook|residual,2
context|momentum|open_interest|path_structure,2
asset_relative_funding|context,2
context|open_interest|path_structure|perp_tradeability|trend,2
funding|residual,2
context|momentum,2
asset_relative_funding|path_structure|perp_tradeability,2
compression|funding|open_interest,2
open_interest|open_interest_location|path_structure|trend|volatility_term_structure,2
compression|context|open_interest|open_interest_location|residual,2
asset_state|context|liquidity|perp_tradeability|trend,2
open_interest|path_structure|residual|volatility_term_structure,2
compression|open_interest_location|perp_tradeability|residual|trend,1
asset_relative_funding|compression|context|funding|liquidity|open_interest,1
compression|context|momentum|open_interest_location,1
compression|liquidity|open_interest|volatility|volatility_term_structure,1
compression|orderbook|perp_tradeability|residual,1
liquidity|open_interest|volatility_term_structure,1
liquidity|open_interest|open_interest_location|perp_tradeability,1
context|funding|liquidity|perp_tradeability|volatility_term_structure,1
asset_state|crowding|open_interest|path_structure|residual,1
context|open_interest|residual|volatility,1
context|open_interest|orderbook|path_structure,1
orderbook|volatility,1
compression|context|open_interest|residual|volatility,1
asset_relative_funding|context|open_interest|volatility_term_structure,1
asset_state|context|open_interest_location|path_structure|perp_tradeability,1
open_interest|orderbook|trend|volatility_term_structure,1
compression|context|open_interest|open_interest_location|orderbook,1
compression|context|open_interest_location|residual,1
context|orderbook|perp_tradeability|trend,1
compression|context|residual|trend|volatility,1
asset_relative_funding|asset_state|open_interest|path_structure|perp_tradeability,1
context|crowding|perp_tradeability,1
context|orderbook|volatility_term_structure,1
asset_state|context|orderbook|volatility,1
asset_relative_funding|context|funding|open_interest|volatility,1
context|open_interest_location|orderbook,1
context|crowding|open_interest|path_structure|volatility|volatility_term_structure,1
compression|open_interest|open_interest_location|volatility_term_structure,1
funding|volatility_term_structure,1
asset_state|liquidity|open_interest|path_structure|perp_tradeability,1
compression|open_interest|open_interest_location|perp_tradeability|residual|trend,1
open_interest_location|residual|volatility,1
context|crowding|open_interest|open_interest_location|volatility|volatility_term_structure,1
liquidity|open_interest|open_interest_location|residual|volatility_term_structure,1
funding|open_interest|open_interest_location|perp_tradeability|residual,1
open_interest|orderbook|path_structure|perp_tradeability,1
asset_relative_funding|compression|context|open_interest|perp_tradeability,1
compression|context|liquidity|residual|volatility_term_structure,1
context|crowding|open_interest|orderbook|residual,1
asset_state|funding|open_interest_location|volatility_term_structure,1
asset_relative_funding|asset_state|context|path_structure,1
compression|context|orderbook|trend,1
asset_relative_funding|volatility,1
asset_relative_funding|compression|perp_tradeability|volatility,1
path_structure|perp_tradeability|residual|trend,1
open_interest|volatility|volatility_term_structure,1
open_interest|orderbook|residual|trend,1
open_interest_location|path_structure,1
asset_state|context|liquidity|volatility_term_structure,1
open_interest|open_interest_location|perp_tradeability|volatility,1
context|funding|path_structure|perp_tradeability|volatility_term_structure,1
asset_relative_funding|open_interest|open_interest_location|volatility_term_structure,1
asset_state|open_interest|perp_tradeability|volatility_term_structure,1
path_structure|perp_tradeability|volatility_term_structure,1
context|momentum|open_interest_location|residual,1
liquidity|open_interest|orderbook|perp_tradeability,1
context|liquidity|open_interest|residual|volatility_term_structure,1
context|orderbook|perp_tradeability|volatility,1
compression|context|open_interest_location|path_structure,1
liquidity|trend,1
context|open_interest|perp_tradeability|residual|trend|volatility_term_structure,1
compression|funding|liquidity|momentum|orderbook,1
compression|context|funding|open_interest|residual,1
context|crowding|funding|open_interest,1
context|funding|open_interest|residual|trend,1
compression|context|liquidity|open_interest|open_interest_location|perp_tradeability,1
asset_relative_funding|compression|open_interest|perp_tradeability,1
asset_relative_funding|funding|open_interest,1
asset_relative_funding|compression|context|perp_tradeability,1
asset_relative_funding|open_interest_location|path_structure|perp_tradeability,1
funding|open_interest_location|path_structure,1
asset_relative_funding|open_interest|open_interest_location|residual|volatility_term_structure,1
context|funding|open_interest|open_interest_location|residual|volatility_term_structure,1
compression|context|open_interest|residual|volatility_term_structure,1
compression|crowding|open_interest,1
funding|open_interest_location|perp_tradeability,1
asset_state|open_interest_location|perp_tradeability|residual|volatility,1
compression|funding|open_interest|trend,1
liquidity|open_interest_location|perp_tradeability|trend,1
asset_state|open_interest|path_structure|perp_tradeability|residual|volatility,1
context|funding|open_interest|perp_tradeability|volatility,1
compression|context|funding|liquidity|perp_tradeability,1
funding|liquidity|open_interest|trend,1
context|funding|open_interest_location|perp_tradeability|trend,1
asset_relative_funding|context|path_structure|perp_tradeability|residual,1
compression|liquidity|volatility,1
asset_state|context|path_structure|trend,1
asset_relative_funding|open_interest|open_interest_location|perp_tradeability,1
context|funding|perp_tradeability|trend,1
funding|path_structure|perp_tradeability|residual|trend,1
open_interest|open_interest_location|volatility,1
funding|open_interest|path_structure|volatility,1
asset_state|liquidity|open_interest|trend,1
funding|open_interest|path_structure|residual,1
compression|volatility,1
liquidity|open_interest|path_structure|trend,1
asset_relative_funding|context|path_structure|perp_tradeability|trend,1
compression|context|volatility,1
liquidity|open_interest|orderbook,1
asset_state|compression|context|open_interest|trend,1
momentum|open_interest|trend|volatility,1
open_interest_location|orderbook|perp_tradeability,1
open_interest|open_interest_location|trend|volatility,1
context|open_interest|open_interest_location|orderbook|perp_tradeability,1
asset_state|funding,1
crowding|open_interest|orderbook,1
context|liquidity|open_interest_location|residual|volatility,1
funding|open_interest|path_structure|perp_tradeability|volatility,1
crowding|funding|open_interest|path_structure,1
crowding|liquidity|open_interest|open_interest_location|residual,1
context|liquidity|open_interest|open_interest_location|path_structure,1
asset_relative_funding|orderbook|path_structure|residual,1
context|perp_tradeability|trend|volatility_term_structure,1
context|open_interest|open_interest_location|path_structure|volatility_term_structure,1
asset_state|open_interest_location,1
context|orderbook|path_structure,1
funding|open_interest|orderbook|perp_tradeability|residual,1
context|funding|liquidity|open_interest|trend,1
open_interest_location|volatility,1
compression|context|funding|open_interest|perp_tradeability,1
compression|context|open_interest|perp_tradeability|residual,1
crowding|trend,1
asset_state|liquidity|path_structure|trend,1
asset_state|context|open_interest|perp_tradeability|residual,1
context|open_interest|perp_tradeability|residual|volatility_term_structure,1
compression|liquidity|residual,1
momentum|volatility_term_structure,1
compression|funding|path_structure,1
asset_state|perp_tradeability|volatility,1
compression|liquidity|path_structure|perp_tradeability|trend,1
asset_state|context|open_interest|orderbook|volatility,1
asset_state|liquidity|path_structure|perp_tradeability,1
context|open_interest_location|path_structure|volatility_term_structure,1
context|crowding|path_structure,1
asset_relative_funding|compression|open_interest|path_structure,1
asset_state|context|funding|open_interest|residual,1
context|open_interest|orderbook|path_structure|perp_tradeability,1
funding|liquidity|momentum|path_structure|residual,1
asset_state|open_interest|perp_tradeability|residual,1
asset_state|compression|liquidity|path_structure,1
compression|momentum|volatility,1
context|funding|orderbook|perp_tradeability,1
context|open_interest|open_interest_location|path_structure|perp_tradeability,1
momentum|open_interest|path_structure|perp_tradeability,1
crowding|path_structure|trend,1
compression|context|funding|liquidity|path_structure,1
compression|context|open_interest_location|perp_tradeability|trend,1
context|liquidity|open_interest|perp_tradeability|trend,1
liquidity|momentum|open_interest|orderbook|path_structure|residual,1
asset_state|liquidity|perp_tradeability|trend,1
open_interest|perp_tradeability|residual|volatility,1
open_interest|open_interest_location|perp_tradeability|residual|volatility,1
asset_state|context|open_interest|open_interest_location|path_structure,1
context|funding|open_interest|open_interest_location|path_structure,1
context|funding|open_interest|volatility|volatility_term_structure,1
context|crowding|open_interest|path_structure,1
perp_tradeability|residual|volatility|volatility_term_structure,1
asset_relative_funding|funding,1
path_structure|residual|trend,1
context|crowding|open_interest|open_interest_location|perp_tradeability,1
funding|perp_tradeability|residual|volatility_term_structure,1
asset_relative_funding|compression|context|liquidity|open_interest,1
crowding|open_interest,1
asset_relative_funding|liquidity|open_interest,1
context|funding|open_interest_location|residual|volatility,1
context|liquidity|open_interest|path_structure|residual,1
funding|open_interest|open_interest_location|perp_tradeability|volatility_term_structure,1
funding|liquidity|open_interest|residual,1
context|momentum|open_interest|residual|trend,1
asset_relative_funding|open_interest|residual,1
asset_state|context|path_structure|perp_tradeability,1
asset_relative_funding|context|liquidity|volatility,1
compression|funding|momentum|open_interest,1
asset_relative_funding|funding|path_structure|perp_tradeability|residual,1
asset_relative_funding|context|crowding|open_interest,1
compression|context|funding|momentum|open_interest,1
funding|perp_tradeability|residual|trend,1
funding|liquidity|open_interest|perp_tradeability,1
asset_state|compression|context|liquidity|open_interest_location,1
asset_relative_funding|crowding|open_interest,1
compression|context|residual|volatility_term_structure,1
context|liquidity|open_interest|orderbook|residual,1
asset_relative_funding|crowding|liquidity|path_structure|volatility_term_structure,1
compression|context|funding|open_interest_location,1
context|liquidity|path_structure|perp_tradeability|trend,1
asset_state|crowding|open_interest|open_interest_location|residual,1
context|liquidity|open_interest|open_interest_location,1
asset_state|context|funding|liquidity,1
asset_state|momentum|open_interest,1
crowding|open_interest|volatility_term_structure,1
asset_relative_funding|liquidity|open_interest|trend,1
asset_state|open_interest|open_interest_location|path_structure,1
compression|liquidity|open_interest|path_structure|residual,1
context|liquidity|orderbook|residual,1
compression|funding|open_interest|orderbook,1
context|momentum|open_interest_location|path_structure|perp_tradeability,1
crowding|open_interest|residual,1
context|liquidity|orderbook|path_structure|residual,1
context|funding|volatility,1
asset_relative_funding|liquidity|trend,1
compression|crowding|funding|path_structure|perp_tradeability,1
liquidity|perp_tradeability|residual|volatility,1
compression|context|liquidity|momentum|open_interest|open_interest_location,1
context|funding|liquidity|open_interest|residual,1
asset_relative_funding|context|residual,1
context|open_interest_location|volatility|volatility_term_structure,1
context|path_structure|volatility|volatility_term_structure,1
crowding|orderbook|perp_tradeability,1
context|open_interest_location|orderbook|residual,1
compression|context|funding|liquidity,1
compression|context|funding|liquidity|perp_tradeability|trend,1
context|orderbook|perp_tradeability|volatility_term_structure,1
compression|context|open_interest|perp_tradeability|volatility_term_structure,1
compression|context|orderbook|path_structure|perp_tradeability|trend,1
context|open_interest_location|path_structure|residual,1
compression|funding|open_interest|perp_tradeability|trend,1
compression|context|liquidity|open_interest|trend,1
compression|context|path_structure|residual,1
compression|context|funding|open_interest|residual|volatility_term_structure,1
context|funding|open_interest|open_interest_location|perp_tradeability,1
crowding|liquidity|open_interest|residual|volatility_term_structure,1
crowding|open_interest|path_structure|perp_tradeability|residual,1
compression|path_structure|volatility,1
compression|open_interest|open_interest_location|perp_tradeability|volatility,1
asset_state|context|open_interest_location|residual,1
asset_state|context|open_interest_location|orderbook|residual,1
compression|context|open_interest|trend|volatility_term_structure,1
compression,1
compression|context|open_interest_location|path_structure|residual,1
funding|orderbook,1
context|funding|orderbook,1
context|orderbook|volatility,1
trend,1
asset_state|compression|trend,1
liquidity|open_interest|residual|volatility,1
momentum|residual,1
context|liquidity|open_interest_location|perp_tradeability|residual,1
context|liquidity|open_interest|open_interest_location|perp_tradeability|residual,1
compression|context|liquidity|orderbook|path_structure|residual,1
compression|context|orderbook|path_structure|residual,1
compression|context|funding|open_interest|volatility_term_structure,1
compression|context|funding|volatility_term_structure,1
asset_relative_funding|open_interest_location,1
context|funding|open_interest|residual|volatility,1
asset_state|compression|context|path_structure|residual,1
