,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
complexity_regime_24h,0.10187958,0.0142481895,0.7284749,41.666668,3.091206,561.629,107.85135,27.195745,427.71075,0.153513,0.041473825,0.56821966,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
regime_stability_24h,0.064796135,0.016688067,0.25158933,24.166666,5.5502753,105.22501,73.37908,28.550474,188.59544,0.09844296,0.04091812,0.23683925,5.0,0.0,0.0,0.62978613,0.92,1.0,0.0,3.0,1.0,0.7263824,2.0
vol_regime_switch_12h,0.05731139,0.009791614,0.33544987,20.5,2.0615528,203.8512,70.400604,17.994444,275.43198,0.098432675,0.027491804,0.352432,2.0,0.5,0.5,0.55506396,0.94666666,1.0,0.0,4.0,0.6666667,0.6919519,3.0
entropy_jump_24h,0.043739367,0.0087347645,0.21902503,17.833334,2.5440562,125.008156,44.452682,10.122144,195.21962,0.06077688,0.014614434,0.2527521,7.0,0.0,0.0,0.41957083,0.88,1.0,0.0,5.0,1.5,0.6007639,4.0
is_high_vol_regime,0.058555704,0.024240594,0.14144744,28.333334,8.787618,91.35329,48.360535,24.336912,96.098526,0.06532737,0.031881306,0.13386104,11.0,0.0,0.0,0.5674862,0.6666667,0.6666667,0.0,3.0,4.1666665,0.5787841,5.0
rv_24h,0.039438955,0.008167946,0.19043113,19.333334,2.8087165,133.07779,37.504967,12.416145,113.2898,0.051705163,0.015783623,0.16937962,9.0,0.0,0.0,0.37663868,0.82666665,1.0,0.17981514,6.5,2.1666667,0.57280874,6.0
volatility_ratio_short_long,0.03211569,0.0042648353,0.24184227,17.0,1.1547005,250.28134,28.494686,3.7699966,215.3708,0.041776534,0.005049653,0.34562352,4.0,0.0,0.0,0.3035286,0.85333335,1.0,0.14683154,9.0,1.8333334,0.5376156,7.0
clv_collapse,0.048476167,0.023625307,0.09946702,28.166666,8.31498,95.413475,38.96816,18.28917,83.02824,0.054341458,0.025188334,0.11723658,13.0,0.0,0.0,0.46685958,0.56,0.6666667,0.0,6.5,5.5,0.49677283,8.0
regime_transition_entropy_48h,0.028786847,0.003206631,0.2584278,14.5,1.5,140.16667,23.963959,5.110649,112.36759,0.033565033,0.0074089384,0.15206112,6.0,0.0,0.0,0.2702959,0.85333335,0.6666667,0.0,10.0,1.8333334,0.46199608,9.0
kf_atr_mean,0.028504036,0.0046485793,0.1747803,15.333333,1.3743685,171.06847,33.005234,6.935587,157.06607,0.045879357,0.010049675,0.2094511,8.0,0.5,0.5,0.2674725,0.82666665,0.6666667,0.10279572,8.0,2.1666667,0.45891634,10.0
rv_2h,0.026319321,0.0058706477,0.11799493,17.333334,1.6996732,176.766,23.915329,4.757946,120.20796,0.033484302,0.0058142007,0.19283792,10.0,0.0,0.0,0.24566191,0.72,0.6666667,0.0,9.0,3.5,0.4151141,11.0
spike_score,0.025970409,0.0069915904,0.09646763,16.166666,3.3374975,78.31051,18.137772,6.3029814,52.194153,0.026266616,0.009062337,0.07613214,15.0,0.5,0.5,0.24217862,0.6933333,0.6666667,0.15208161,11.0,3.8333333,0.41413566,12.0
vol_z_base,0.021161554,0.0057412996,0.07799826,11.333333,2.6874192,47.794716,20.143866,6.0788107,66.75242,0.02833568,0.00854789,0.09393087,14.0,1.0,1.0,0.19417056,0.6533333,0.5,0.091769286,12.5,4.3333335,0.34971562,13.0
atr_pct_change,0.021084113,0.001737217,0.25589195,17.666666,0.74535596,418.741,18.877926,0.24134174,1476.645,0.026633665,0.000524134,1.3533792,3.0,0.0,0.0,0.19339745,0.8666667,0.0,0.08874231,17.0,1.6666666,0.3274724,14.0
