,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
adx_14_gt25,0.043369055,0.0146600995,0.12829892,78.5,14.0327,439.135,76.77176,28.378553,207.68864,0.050804593,0.016878499,0.15292276,7.0,0.5,0.0,1.0,0.7692308,1.0,0.0,2.5,3.5,0.89230776,1.0
zscore_price_200,0.039121244,0.008032804,0.19052772,67.5,5.766281,790.15393,79.2076,19.808035,316.7323,0.04589267,0.010436381,0.20180723,2.0,0.0,0.0,0.88494354,0.9120879,1.0,0.0,4.0,1.3333334,0.86474097,2.0
prior_volatility,0.035439055,0.0043996614,0.28545985,54.5,4.2720017,695.28296,76.58711,9.449082,620.75726,0.04336404,0.00494079,0.380595,1.0,0.0,0.0,0.78520757,0.8791209,1.0,0.0,2.5,1.8333334,0.80164444,3.0
ffd_range_24_04,0.03527467,0.008217796,0.15141557,52.833332,8.112062,344.10007,69.22876,15.751119,304.27176,0.04018849,0.009081695,0.17784289,5.0,1.0,1.0,0.780755,0.8021978,1.0,0.0,4.5,3.0,0.7799647,4.0
ffd_range_24_05,0.032235887,0.0081643555,0.12727916,51.833332,6.914156,388.5788,66.03458,14.864762,293.34912,0.038622253,0.008549236,0.1744809,6.0,0.0,0.0,0.69844633,0.8021978,0.8333333,0.0,5.5,3.0,0.709695,5.0
bars_in_high_vol_state_log_norm,0.02992861,0.011220057,0.079832196,47.333332,11.234866,199.41888,58.506622,24.941402,137.24268,0.03329228,0.013933887,0.079545334,14.0,0.0,0.0,0.6359513,0.63736266,0.6666667,0.14759508,9.5,5.5,0.61649364,6.0
kf_score_mean,0.024916213,0.0034712644,0.17884482,53.666668,4.642796,620.3398,45.706024,8.443428,247.41618,0.029253121,0.0048312177,0.17712824,4.0,0.5,0.5,0.5001852,0.7912088,0.5,0.16410285,12.5,3.1666667,0.5561092,7.0
climax_decay,0.02680783,0.007654406,0.09388837,40.0,8.736895,183.13142,51.7527,16.586521,161.47704,0.030392697,0.009555323,0.096670315,10.0,1.0,0.5,0.55142164,0.6703297,0.5,0.14759508,13.0,5.0,0.5532441,8.0
direction_entropy_20,0.027578544,0.009347412,0.08136756,54.166668,10.573814,277.48053,48.43165,19.532469,120.088486,0.033106565,0.011646769,0.094107196,13.0,0.0,0.0,0.5722973,0.51648355,0.6666667,0.0,8.0,7.3333335,0.5438844,9.0
adx_14_slope,0.02407549,0.0047314386,0.12250591,49.666668,4.346135,567.57965,47.553493,8.458628,267.34064,0.028501872,0.004840188,0.16783576,8.0,0.5,0.5,0.4774133,0.7032967,0.6666667,0.0,10.0,4.5,0.53840154,10.0
body_ratio,0.023591239,0.0031502636,0.17666666,45.0,4.041452,501.05756,45.169174,7.3875556,276.1745,0.027541729,0.004254637,0.17828709,3.0,0.0,0.0,0.46429685,0.7692308,0.5,0.0,12.5,3.5,0.522671,11.0
align,0.02344515,0.0043817814,0.12544556,63.166668,8.532618,467.62064,42.20792,11.164597,159.56766,0.02761587,0.0058649234,0.13003345,9.0,0.0,0.0,0.46033987,0.73626375,0.5,0.0,14.0,4.0,0.51225287,12.0
press_12,0.024574738,0.009001041,0.067094214,42.5,10.843585,166.57314,47.32928,17.69452,126.59629,0.02781785,0.009953619,0.07774386,26.0,0.0,0.0,0.49093598,0.3956044,0.5,0.0,9.5,9.166667,0.4439159,13.0
dir_path_short_2h,0.020903088,0.005971234,0.073174,60.666668,9.977753,368.86505,38.24006,15.268128,95.77481,0.025408093,0.008355471,0.07726329,23.0,0.0,0.0,0.39148545,0.48351648,0.33333334,0.0,18.0,7.8333335,0.38619614,14.0
asset_vol_level,0.019150164,0.0073474,0.049912725,48.666668,9.843215,240.61694,34.23568,14.071732,83.29335,0.022096226,0.007661197,0.06372936,34.0,0.0,0.0,0.34400564,0.63736266,0.16666667,0.13505486,25.0,5.5,0.3802965,15.0
