feature,overall_finite_row_count,overall_finite_row_pct
fund_payment_pressure_10h,259200,1.0
fund_payment_pressure_5h,259200,1.0
ob_age_ratio,259200,1.0
ob_coverage_24h,259200,1.0
ob_depth_mkt_resid,259200,1.0
ob_depth_usd_l20_z,259200,1.0
ob_depth_z_10bps,259200,1.0
ob_depth_z_25bps,259200,1.0
ob_imbalance_mkt_resid,259200,1.0
ob_pressure_mkt_resid,259200,1.0
ob_spread_mkt_resid,259200,1.0
ob_spread_z_24h,259200,1.0
xasset_mkt_depth_z,259200,1.0
xasset_mkt_ob_stress_z_24h,259200,1.0
xasset_mkt_spread_bps,259200,1.0
xasset_ob_liquidity_peer_resid,257400,0.9930555555555556
xasset_ob_liquidity_ts_resid,257400,0.9930555555555556
xasset_ob_pressure_peer_resid,257400,0.9930555555555556
xasset_ob_pressure_ts_resid,257400,0.9930555555555556
xasset_asset_minus_mkt_ob_pressure_z_24h,252720,0.975
amihud_illiq,222960,0.8601851851851852
asset_atr_level_pct,222960,0.8601851851851852
asset_funding_rate_abs_mean_7d,222960,0.8601851851851852
asset_funding_rate_mean_15d,222960,0.8601851851851852
asset_funding_rate_mean_3d,222960,0.8601851851851852
asset_funding_rate_mean_7d,222960,0.8601851851851852
asset_vol_level_pct,222960,0.8601851851851852
atr_slope,222960,0.8601851851851852
autocorr_24h,222960,0.8601851851851852
autocorr_6h,222960,0.8601851851851852
bars_in_high_vol_state_log_norm,222960,0.8601851851851852
bars_outside_ema20_atr_band_log_norm,222960,0.8601851851851852
bars_since_ema20_ema50_cross_log_norm,222960,0.8601851851851852
blowoff_risk_surprise,222960,0.8601851851851852
bollinger_band_width,222960,0.8601851851851852
chop_score_surprise,222960,0.8601851851851852
choppiness_index_20,222960,0.8601851851851852
compression_score,222960,0.8601851851851852
direction_entropy_20,222960,0.8601851851851852
dist_ema200_atr,222960,0.8601851851851852
dist_ema50_atr,222960,0.8601851851851852
dist_funding_pressure_price_12h_atr,222960,0.8601851851851852
dist_funding_pressure_price_96h_atr,222960,0.8601851851851852
dist_local_swing,222960,0.8601851851851852
dist_ma100_atr,222960,0.8601851851851852
dist_prior_day_high,222960,0.8601851851851852
dist_prior_day_low,222960,0.8601851851851852
dist_range_mid_atr,222960,0.8601851851851852
dist_rolling_7d_high,222960,0.8601851851851852
ema20_gt_ema50,222960,0.8601851851851852
ema50_gt_ema200,222960,0.8601851851851852
exh_qual_surprise,222960,0.8601851851851852
funding_persistence,222960,0.8601851851851852
funding_phase_cos,222960,0.8601851851851852
funding_phase_sin,222960,0.8601851851851852
funding_rate_cross_asset_dispersion,222960,0.8601851851851852
funding_up_agree,222960,0.8601851851851852
grind_score_surprise,222960,0.8601851851851852
impulse_ratio_24,222960,0.8601851851851852
loc_pullback_depth_24,222960,0.8601851851851852
loc_pullback_depth_48,222960,0.8601851851851852
loc_range_pos_24,222960,0.8601851851851852
loc_range_pos_48,222960,0.8601851851851852
market_breadth_24h,222960,0.8601851851851852
market_breadth_4h,222960,0.8601851851851852
market_dispersion_24h,222960,0.8601851851851852
market_dispersion_4h,222960,0.8601851851851852
mkt_ret_eq_24h,222960,0.8601851851851852
overext_surprise,222960,0.8601851851851852
price_lt_ema200,222960,0.8601851851851852
range_24h_pct,222960,0.8601851851851852
regime_stability_24h,222960,0.8601851851851852
ret1h_z,222960,0.8601851851851852
return_autocorr_48,222960,0.8601851851851852
rolling_range_20,222960,0.8601851851851852
rvol_z,222960,0.8601851851851852
rvol_z_peer_resid,222960,0.8601851851851852
spectral_entropy_ret_24,222960,0.8601851851851852
spike_score_surprise,222960,0.8601851851851852
