model,kind,tail_lambda,composite,n,ic,ic_mh,ic_top30,mean_ret_top30,mean_ret_bot30,spread30,spread10,ece_top30,robust_loss_top30,win_rate_top30
ridge,ridge,0.0,0.0630578822241218,69918,0.038812766644341475,0.038812766644341475,0.022321617481327497,0.001635771410324711,0.000667524277786501,0.0009682471325382099,0.0013612096773995652,0.33661501787842674,0.2736591179976162,0.7263408820023838
huber,huber,0.0,0.06471729173631463,69918,0.057110281529222096,0.057110281529222096,0.048612130996366645,0.0014200692794038244,0.00089844400259196,0.0005216252768118644,0.00090965132752386,0.3418593563766389,0.24266984505363529,0.7573301549463647
extratrees,extratrees,0.0,0.07651877909107593,69918,0.051747259927218875,0.051747259927218875,0.012415248631261597,0.0017877191966317425,0.0005924659983763471,0.0011952531982553955,0.0017365100176936635,0.33203814064362336,0.26746126340882004,0.73253873659118
extratrees_tailweighted,extratrees,2.0,0.07455149945969843,69918,0.05219827305246037,0.05219827305246037,-0.006977620460800352,0.0017924716277054496,0.00045665018141811053,0.0013358214462873392,0.0018588492125651463,0.33098927294398095,0.2745172824791418,0.7254827175208581
xgb_basic,xgb,0.0,0.02222522304589461,69918,-0.004610370260029547,-0.004610370260029547,0.0,0.0012862100037712657,0.0009367919076820367,0.000349418096089229,0.0008023123716635477,0.7268414779499404,0.28405244338498215,0.7159475566150179
xgb_robust,xgb,0.0,0.02222522304589461,69918,-0.004610370260029547,-0.004610370260029547,0.0,0.0012862100037712657,0.0009367919076820367,0.000349418096089229,0.0008023123716635477,0.7268414779499404,0.28405244338498215,0.7159475566150179
