n,logloss,accuracy,ev_top13_ret,ev_top13_wr,ev_top26_ret,ev_top26_wr,ev_top39_ret,ev_top39_wr,brier_tp,model,logloss_cv,selection_score,top_realized_u_mean,passed_gate,passed_econ
35266,,0.44643566040945953,-0.0014906677860975154,0.1956806282722513,-0.0017507156916602461,0.179517940887774,-0.002065579649770159,0.16287355486075766,0.268602549404592,ridge_clf,999.0,-0.002154930982137177,0.0008483579475168052,0.0,1.0
35266,,0.41141609482220837,-0.0015558220151273673,0.19349912739965097,-0.0017492116659554482,0.17984513033046134,-0.002023291710161348,0.16570929978913693,0.2682815764262327,et_clf,999.0,-0.002395052706422978,0.0008777508669330321,0.0,1.0
35266,,0.537911869789599,-0.0014305050183416091,0.20484293193717276,-0.001678112075027304,0.18431671938052133,-0.0019667982285888615,0.16890860175961608,0.24899312963043757,catboost_clf,999.0,-0.0018646693875958788,0.0009406176516910613,0.0,1.0
