n,logloss,accuracy,ev_top13_ret,ev_top13_wr,ev_top26_ret,ev_top26_wr,ev_top39_ret,ev_top39_wr,brier_tp,model,logloss_cv,selection_score,top_realized_u_mean,passed_gate,passed_econ
70016,,0.4189613802559415,-0.00148472818256756,0.1968798066359042,-0.0016363067423098084,0.1852340145023072,-0.0017531370872214465,0.17640811543250567,0.2749767827609674,ridge_clf,999.0,-0.0017234086085537263,0.0011636083277861303,0.0,1.0
70016,,0.3201696755027422,-0.0016107592405414945,0.1953416831465612,-0.0016593531412235722,0.18578334431992968,-0.0018148110447868684,0.17644473742034716,0.27354353753829724,et_clf,999.0,-0.002224652902901343,0.0011313232889913459,0.0,1.0
70016,,0.5355632998171846,-0.0015646107397677886,0.1976488683805757,-0.001635537017639868,0.18495934959349594,-0.0017695558186735113,0.1745770160404307,0.2460004464862971,catboost_clf,999.0,-0.0016457460971274075,0.0011772485794574825,0.0,1.0
