model,kind,tail_lambda,composite,n,ic,ic_mh,ic_top30,mean_ret_top30,mean_ret_bot30,spread30,spread10,ece_top30,robust_loss_top30,win_rate_top30
ridge,ridge,0.0,0.08916012080645927,33190,0.06820885530575212,0.06820885530575212,0.018488313481290878,0.0013939008429769508,-0.00036821904598647237,0.0017621198889634232,0.0018776694879923722,0.3397710153660741,0.2976800241036457,0.7023199758963543
huber,huber,0.0,0.12742205746288512,33190,0.08755756238530933,0.08755756238530933,0.02682549934318255,0.00139488104148486,-0.0006352337496013044,0.0020301147910861644,0.002811712756860221,0.3403736065079843,0.29225670382645375,0.7077432961735463
extratrees,extratrees,0.0,0.13895741183190435,33190,0.08891333194388668,0.08891333194388668,0.016014439330540108,0.0015289408722345128,-0.0007747187498492859,0.002303659622083799,0.0032862582418395894,0.3372602189414482,0.29727829667570554,0.7027217033242945
extratrees_tailweighted,extratrees,2.0,0.13619506488505917,33190,0.08960604344367595,0.08960604344367595,0.005855096915091145,0.001548870440763004,-0.0007943349872765772,0.0023432054280395813,0.0032865372811020474,0.3324394898061665,0.29938736567239127,0.7006126343276087
xgb_basic,xgb,0.0,0.004515958292384442,33190,0.024455070116656374,0.024455070116656374,0.0,0.0004869301449053398,0.00026360486690801366,0.00022332527799732613,-0.00017553565847593696,0.7670282213518128,0.3048106859495832,0.6951893140504168
xgb_robust,xgb,0.0,0.004515958292384442,33190,0.024455070116656374,0.024455070116656374,0.0,0.0004869301449053398,0.00026360486690801366,0.00022332527799732613,-0.00017553565847593696,0.7670282213518128,0.3048106859495832,0.6951893140504168
