n,logloss,accuracy,ev_top13_ret,ev_top13_wr,ev_top26_ret,ev_top26_wr,ev_top39_ret,ev_top39_wr,brier_tp,model,logloss_cv,selection_score,top_realized_u_mean,passed_gate,passed_econ
33190,,0.4449231696294064,-0.0013287672608017977,0.2014371812702828,-0.0016058535090714174,0.1843782593579789,-0.0018469019900170377,0.16725896168108775,0.27364044691196576,ridge_clf,999.0,-0.0018608969532307982,0.0010942202674881865,0.0,1.0
33190,,0.4095510695992769,-0.0014617607705114106,0.20213259156235514,-0.0015246380704115688,0.1849577007764515,-0.001726044228338336,0.16895859085290482,0.27190238847858395,et_clf,999.0,-0.002142949480142137,0.001211931552176639,0.0,1.0
33190,,0.5414582705634228,-0.001504351870867773,0.20004636068613815,-0.00171995176475706,0.1793950631591146,-0.0017647128973665403,0.16957663782447466,0.24854697922083202,catboost_clf,999.0,-0.0014813353933020455,0.0011606114815204682,0.0,1.0
