feature_name,status,reason,support,group,regime_family
loc_dist_ema20_atr_ts_top20,retained,retained,33696,location,
loc_dist_ema20_atr_ts_bot20,retained,retained,8424,location,
loc_dist_ema20_atr_ts_top30,retained,retained,29484,location,
loc_dist_ema20_atr_ts_bot30,retained,retained,12636,location,
loc_dist_ema20_atr_ts_top40,retained,retained,25272,location,
loc_dist_ema20_atr_ts_bot40,retained,retained,16848,location,
loc_dist_ema20_atr_ts_top50,retained,retained,21060,location,
loc_dist_ema20_atr_ts_bot50,retained,retained,21060,location,
loc_dist_ema20_atr_ts_top60,retained,retained,16848,location,
loc_dist_ema20_atr_ts_bot60,retained,retained,25272,location,
loc_dist_ema20_atr_ts_top70,retained,retained,12636,location,
loc_dist_ema20_atr_ts_bot70,retained,retained,29484,location,
loc_dist_ema20_atr_ts_top80,retained,retained,8424,location,
loc_dist_ema20_atr_ts_bot80,retained,retained,33696,location,
loc_dist_ema20_atr_ts_band20_80,retained,retained,25272,location,
loc_dist_ema20_atr_ts_band25_75,retained,retained,21060,location,
loc_dist_ema20_atr_ts_band30_70,retained,retained,16848,location,
loc_dist_ema20_atr_ts_band40_60,retained,retained,8424,location,
loc_dist_ema50_atr_ts_top20,retained,retained,33696,location,
loc_dist_ema50_atr_ts_bot20,retained,retained,8424,location,
loc_dist_ema50_atr_ts_top30,retained,retained,29484,location,
loc_dist_ema50_atr_ts_bot30,retained,retained,12636,location,
loc_dist_ema50_atr_ts_top40,retained,retained,25272,location,
loc_dist_ema50_atr_ts_bot40,retained,retained,16848,location,
loc_dist_ema50_atr_ts_top50,retained,retained,21060,location,
loc_dist_ema50_atr_ts_bot50,retained,retained,21060,location,
loc_dist_ema50_atr_ts_top60,retained,retained,16848,location,
loc_dist_ema50_atr_ts_bot60,retained,retained,25272,location,
loc_dist_ema50_atr_ts_top70,retained,retained,12636,location,
loc_dist_ema50_atr_ts_bot70,retained,retained,29484,location,
loc_dist_ema50_atr_ts_top80,retained,retained,8424,location,
loc_dist_ema50_atr_ts_bot80,retained,retained,33696,location,
loc_dist_ema50_atr_ts_band20_80,retained,retained,25272,location,
loc_dist_ema50_atr_ts_band25_75,retained,retained,21060,location,
loc_dist_ema50_atr_ts_band30_70,retained,retained,16848,location,
loc_dist_ema50_atr_ts_band40_60,retained,retained,8424,location,
loc_dist_ema200_atr_ts_top20,retained,retained,33696,location,
loc_dist_ema200_atr_ts_bot20,retained,retained,8424,location,
loc_dist_ema200_atr_ts_top30,retained,retained,29484,location,
loc_dist_ema200_atr_ts_bot30,retained,retained,12636,location,
loc_dist_ema200_atr_ts_top40,retained,retained,25272,location,
loc_dist_ema200_atr_ts_bot40,retained,retained,16848,location,
loc_dist_ema200_atr_ts_top50,retained,retained,21060,location,
loc_dist_ema200_atr_ts_bot50,retained,retained,21060,location,
loc_dist_ema200_atr_ts_top60,retained,retained,16848,location,
loc_dist_ema200_atr_ts_bot60,retained,retained,25272,location,
loc_dist_ema200_atr_ts_top70,retained,retained,12636,location,
loc_dist_ema200_atr_ts_bot70,retained,retained,29484,location,
loc_dist_ema200_atr_ts_top80,retained,retained,8424,location,
loc_dist_ema200_atr_ts_bot80,retained,retained,33696,location,
loc_dist_ema200_atr_ts_band20_80,retained,retained,25272,location,
loc_dist_ema200_atr_ts_band25_75,retained,retained,21060,location,
loc_dist_ema200_atr_ts_band30_70,retained,retained,16848,location,
loc_dist_ema200_atr_ts_band40_60,retained,retained,8424,location,
loc_dist_vwap_atr_ts_top20,retained,retained,33696,location,
loc_dist_vwap_atr_ts_bot20,retained,retained,8424,location,
