timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260131_095624,SOLUSDT,15m,True,,outcomes/meta_labeling_hpo_sample_weighted/SOLUSDT_15m_20260131_105612/layer0_kalman_bundle.joblib,874,2026-01-01 00:00:00,2026-01-11 00:45:00,0.0005324600975689569,0.020316027766016837,0.0,True,14.474179465009934,12.510942840855458,1.929332173030757,0.6000000000000001,False,0.03390445112371963,62.66156585593504,0.9836793282915556,0.5711609735894655,22.549854761057937,0.9546937334112833,0.9251475747179857,0.06941857960324371,-0.07111228489183197,134.51695036386369
