fold_id,seed,group,gain,split
0,42,location,325.89044,333.0
0,42,regime,195.13068,219.0
1,42,location,217.30717,169.0
1,42,regime,220.28076,140.0
2,42,location,12.055181,3.0
2,42,regime,9.696426,7.0
