fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,50,0.0020277361818697714,6,64,18,quantile,0.65,quantile,quantile,returns_target,3
1,42,26,0.0016706670937414155,6,64,24,quantile,0.65,quantile,quantile,returns_target,3
2,42,1,0.0014849201741200797,6,64,30,quantile,0.65,quantile,quantile,returns_target,3
