stage_order,stage_name,gate_name,metric_name,threshold,input_count,rejected_count,passed_count
3,mask_assessor,insufficient_baseline_oof_coverage,baseline_oof_coverage,>= 0.2500,10,0,0
3,mask_assessor,insufficient_subset_oof_coverage,subset_oof_coverage,>= 0.2500,10,0,0
3,mask_assessor,low_lift,learn_eff_ratio,>= 1.1000,10,0,0
3,mask_assessor,low_sign_consistency,sign_consistency,>= 0.0000,10,0,0
3,mask_assessor,low_trades_per_day,avg_trades_per_day,>= 0.1000,10,0,0
3,mask_assessor,missing_learnability,learn_eff_ratio,must be finite,10,0,0
3,mask_assessor,not_assessed_min_mask_support,mask_support_count,>= 20 rows,10,0,0
