fold_id,seed,group,gain,split
0,42,location,12.347958,12.0
0,42,regime,22.33184,32.0
1,42,location,1.153092,3.0
1,42,regime,6.112099,5.0
2,42,location,25.010595,147.0
2,42,regime,85.23192,497.0
