fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,5,0.24255694240135234,6,64,43,quantile,0.35,quantile,quantile,atr_norm_returns_target,3
1,42,1,0.247975659735875,6,64,54,quantile,0.35,quantile,quantile,atr_norm_returns_target,3
2,42,77,0.2459509336603895,6,64,55,quantile,0.35,quantile,quantile,atr_norm_returns_target,3
