,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
f_8,0.08501351,0.010255514,0.70472306,62.5,10.128343,385.67514,283.56808,52.742386,1524.5966,0.15456241,0.029095644,0.82106924,1.0,0.36207396,0.51919395,1.0,0.98039216,1.0,0.0,1.0,0.16666667,0.94509804,1.0
f_17,0.05361331,0.012298156,0.23372501,52.833332,5.9278064,470.89276,155.37737,45.53091,530.23596,0.08602841,0.024762036,0.29888043,4.0,0.0,0.67720914,0.615248,0.8235294,1.0,0.0,3.0,1.5,0.6942688,2.0
f_10,0.049693733,0.016867377,0.14640492,44.166668,6.175669,315.8677,153.6404,57.550694,410.1666,0.08493155,0.030429646,0.23705067,9.0,0.40864,0.7581557,0.56722075,0.6666667,1.0,0.0,4.5,2.8333333,0.62863815,3.0
f_4,0.037137773,0.00634647,0.2173199,29.5,1.9790571,439.7296,122.49794,27.881878,538.18994,0.06707737,0.014617714,0.30780277,3.0,0.31689146,0.6042547,0.41337046,0.7254902,0.8333333,0.067595415,7.5,2.3333333,0.5371061,4.0
f_5,0.036681104,0.007889403,0.17054567,36.5,4.3493295,306.31158,110.14918,27.169283,446.56467,0.06244154,0.015163672,0.2571241,7.0,0.34569544,0.7093813,0.4077748,0.6862745,0.6666667,0.0,6.0,2.6666667,0.49584478,5.0
f_18,0.040139984,0.008343754,0.19310473,44.666668,9.655166,206.63666,117.29703,24.61716,558.90247,0.06997862,0.014204707,0.34474537,2.0,1.0,1.0,0.45015708,0.5686275,0.6666667,0.0,6.0,3.6666667,0.4897433,6.0
f_30,0.034855556,0.0065711807,0.18488456,33.666668,4.459696,254.15285,110.62133,20.304333,602.6831,0.06530768,0.01219237,0.3498165,5.0,0.0,0.5749514,0.38540605,0.627451,0.5,0.0,9.5,3.1666667,0.4438361,7.0
f_11,0.031071814,0.011597184,0.083249316,50.166668,5.6984406,441.64618,82.605995,31.077644,219.57104,0.054140612,0.02002435,0.14638208,14.0,0.6402407,0.6022228,0.33904323,0.4117647,0.6666667,0.0,10.0,5.0,0.38941497,8.0
f_12,0.029177215,0.008126038,0.10476321,34.333332,5.1854496,227.32411,89.221825,31.548407,252.3276,0.053450976,0.018541906,0.15408376,10.0,0.0,0.16679932,0.31582838,0.4509804,0.5,0.0,10.5,4.6666665,0.36145073,9.0
f_6,0.027026426,0.00797052,0.09164115,27.666666,3.9015667,196.189,78.95226,36.035202,172.9825,0.044251032,0.019949721,0.098154455,15.5,0.14613321,0.8173289,0.2894744,0.54901963,0.33333334,0.084354594,16.5,3.8333333,0.35068357,10.0
f_2,0.023697149,0.0029544118,0.19007334,24.333334,4.6785564,126.55851,67.43262,12.053322,377.25345,0.036345072,0.006510988,0.20288229,8.0,0.13157207,0.0,0.2486802,0.8235294,0.0,0.06586493,14.0,1.5,0.3459497,11.0
f_7,0.030232772,0.009229288,0.09903478,30.166666,3.97562,228.9021,90.62773,31.997261,256.69028,0.04822883,0.016158162,0.14395325,11.0,0.01956009,0.8018818,0.3287623,0.25490198,0.5,0.08872312,11.5,6.3333335,0.3239809,12.0
f_42,0.029908517,0.010153901,0.088096134,36.166668,7.5148,174.06023,88.925545,34.587086,228.63309,0.050515056,0.018084902,0.14109951,13.0,0.099590346,0.83043677,0.32478917,0.21568628,0.5,0.0,11.0,6.6666665,0.30755562,13.0
f_25,0.031025829,0.012195638,0.07893003,32.0,8.1034975,126.3652,88.64915,36.13239,217.4966,0.048510652,0.01936552,0.12151925,15.5,0.005574523,0.6464375,0.33847976,0.039215688,0.5,0.21776173,10.5,8.166667,0.28185588,14.0
f_1,0.031041589,0.011103437,0.08678215,30.0,7.4386377,120.98989,103.54335,41.455143,258.62234,0.055388603,0.021857692,0.14035779,12.0,0.06923925,0.8018818,0.33867288,0.0,0.5,0.0,9.0,8.5,0.2612701,15.0
f_24,0.016357502,0.0016741358,0.15982446,22.166666,3.5316033,139.13258,43.783066,4.545204,421.75372,0.026642466,0.0019544025,0.36319077,6.0,0.14915846,0.74478525,0.15874626,0.6666667,0.0,0.0682882,26.0,2.8333333,0.25739154,16.0
f_22,0.022607036,0.007534124,0.0678351,33.666668,5.9628477,190.08441,71.64086,28.48358,180.18848,0.039666817,0.014843968,0.10599971,19.0,0.0,0.8018818,0.23532286,0.27450982,0.33333334,0.09009986,18.5,6.1666665,0.25256002,17.0
f_41,0.014828947,0.0034557632,0.06363217,25.5,3.0413814,213.80089,41.880367,12.341904,142.11464,0.02459432,0.00717455,0.084309205,25.0,0.15191826,0.7682497,0.14001662,0.627451,0.0,0.09395149,25.0,3.1666667,0.23856947,18.0
f_19,0.01155605,0.003073694,0.04344684,21.833334,4.597705,103.68096,30.469337,7.8062983,118.92712,0.018251756,0.004370981,0.07621323,30.0,0.0,0.8018818,0.09991324,0.627451,0.0,0.4073949,32.0,3.1666667,0.23218477,19.0
f_31,0.015662344,0.0030920808,0.0793346,20.5,3.6855574,114.02617,44.481728,12.8305855,154.2115,0.02735104,0.007500744,0.09973402,18.0,0.4573458,0.8018818,0.15022837,0.50980395,0.0,0.36331636,26.5,4.1666665,0.22824241,20.0
f_28,0.003401977,0.00086250785,0.013418368,11.0,2.1602468,56.012115,8.3656225,2.942296,23.785383,0.0052187373,0.0016671809,0.01633609,46.0,0.0,0.8018818,0.0,0.8235294,0.0,0.36462957,47.5,1.5,0.22411384,21.0
f_106,0.005638243,0.0016392535,0.019392844,22.833334,4.412734,118.14922,14.066627,3.4367146,57.575333,0.010072978,0.0024072914,0.04214898,40.0,0.0,0.8018818,0.02740135,0.7254902,0.0,0.40041655,43.0,2.3333333,0.21646412,22.0
f_23,0.017825482,0.0041389964,0.07676929,38.833332,4.669642,322.9429,46.58797,10.350259,209.699,0.0295183,0.006907539,0.12614189,17.0,0.14701249,0.8018818,0.17673367,0.43137255,0.0,0.122272365,22.0,4.8333335,0.21116027,23.0
f_27,0.0050618793,0.0012292097,0.020844795,28.833334,5.5502753,149.78737,12.124047,2.111836,69.60414,0.008618007,0.0015640701,0.047485113,38.0,0.0,0.8018818,0.020339066,0.7254902,0.0,0.3579101,44.0,2.3333333,0.21045454,24.0
f_21,0.017808028,0.0040729814,0.07786086,36.0,6.191392,209.32288,47.359783,15.292315,146.67165,0.03060506,0.009423137,0.09940104,21.0,0.0056721354,0.7647058,0.1765198,0.4117647,0.0,0.13429543,22.5,5.0,0.20674185,25.0
f_37,0.008387849,0.0025115728,0.02801273,20.0,4.3204937,92.58201,22.776648,6.401109,81.04465,0.013529953,0.0039161034,0.046745352,35.0,0.0,0.8018818,0.061092734,0.5882353,0.0,0.3521227,38.0,3.5,0.19826597,26.0
f_33,0.0071868496,0.0019240314,0.026845096,18.5,3.2015622,106.90094,19.323326,6.365957,58.65434,0.012003945,0.0038372572,0.03755148,37.0,0.0,0.8018818,0.04637669,0.6666667,0.0,0.07865147,39.5,2.8333333,0.19610643,27.0
f_116,0.0049458323,0.0011994287,0.020394092,17.0,2.236068,129.24474,12.071899,3.021423,48.232487,0.008501973,0.002106461,0.03431516,42.0,0.0,0.8018818,0.018917121,0.6862745,0.0,0.2676812,44.0,2.6666667,0.19535711,28.0
f_29,0.00899992,0.0033361814,0.024278827,14.833333,4.2589774,51.662113,25.830536,8.769672,76.08226,0.015052151,0.004685889,0.048350964,36.0,0.0,0.8018818,0.068592556,0.54901963,0.0,0.40673026,37.0,3.8333333,0.19531733,29.0
f_34,0.0040111267,0.0022440022,0.0071698404,7.1666665,2.9107082,17.645573,10.57571,5.4883556,20.378716,0.0061935633,0.003163356,0.012126435,50.0,0.0,0.8018818,0.007464015,0.54901963,0.0,1.0,46.0,3.8333333,0.19136012,30.0
f_26,0.019833278,0.005322178,0.073909394,31.833334,3.9334745,257.62494,51.007927,17.059526,152.51352,0.031918094,0.00967439,0.10530531,22.0,0.0,0.8018818,0.20133553,0.29411766,0.0,0.0,20.5,6.0,0.18426396,31.0
f_13,0.006356979,0.002130322,0.018969515,19.666666,4.887626,79.13408,14.345091,4.031796,51.039696,0.0099914195,0.0027778991,0.035936676,43.0,0.0,0.8018818,0.03620814,0.5882353,0.0,0.34422177,39.5,3.5,0.1841844,32.0
f_9,0.015931051,0.0038536063,0.06585997,31.833334,4.7404876,213.76727,42.7221,11.052841,165.13202,0.026865298,0.006021698,0.11985726,20.0,0.066489205,0.46503538,0.15352088,0.3529412,0.0,0.11596152,24.5,5.5,0.17846985,33.0
f_20,0.01897261,0.008651605,0.041606143,24.666666,7.4311657,81.87739,56.86677,33.186195,97.44503,0.030851053,0.017220791,0.055269673,34.0,0.07136983,0.8045864,0.19078961,0.09803922,0.16666667,0.30654496,23.0,7.6666665,0.16977134,34.0
f_16,0.022594936,0.009680914,0.052735843,24.833334,8.112062,76.021904,71.699165,32.78946,156.7812,0.038822513,0.017640399,0.08543955,24.0,0.061475143,0.6634989,0.2351746,0.039215688,0.16666667,0.0,18.5,8.166667,0.16414995,35.0
