feature_a,feature_b,lift,final_pair_score
jump_rate_10h,vov_mad_20_G_VOL_1,393.8461538461538,393.8461538461538
ffd_rv_6h_06,ffd_vol_range_shock_06,355.55555555555554,284.44444444444446
ret10h,dlog_vol_5h,215.12605042016807,215.12605042016807
trapped_longs_12,wick_body_ratio,147.1264367816092,147.1264367816092
ffd_rv_6h_06,G_VOL_LIQ_GT2,132.22474174855128,132.22474174855128
prior_volatility,dlog_vol_5h,126.61605705083967,126.61605705083967
funding_proxy,dir_path_long_2h,116.36363636363636,116.36363636363636
ffd_range_24_04,ret10h,115.42477456098719,115.42477456098719
volume_entropy_24,climax_range_24,112.28070175438597,112.28070175438597
breakout_confirmed,kf_snr_est,111.68293404318248,111.68293404318248
trend_strength_vs_reversion,ffd_strength_05,110.75177304964541,110.75177304964541
lr_4h,efficiency_ratio_20,102.39999999999999,102.39999999999999
loc_pivot_ladder_pos_24,rolling_range_20,102.29770229770229,102.29770229770229
kf_score_mean,range_norm_24,96.24060150375941,96.24060150375941
reversion_target_distance,ft_2,95.70093457943923,95.70093457943923
breakout_confirmed,up_down_semivol_ratio_tanh,86.45962732919254,86.45962732919254
signed_vol,vov_fast_slow_ratio,85.73038282217635,85.73038282217635
liq_score,pct_extreme,85.04983388704319,85.04983388704319
loc_bb_channel_pos_48,G_EXH_TAIL_FAIL,82.58064516129032,82.58064516129032
body_ratio,loc_session_pos_24,82.43559718969556,82.43559718969556
jump_intensity,dir_path_long_2h,79.99999999999999,79.99999999999999
rv_4h,dir_path_short_2h,77.57575757575758,77.57575757575758
climax_range_12,range_expansion_ratio_G_VOL_1,75.69249922191099,75.69249922191099
kf_ret1h_mean,vov_mad_20_G_VOL_1,72.11267605633803,72.11267605633803
regime_transition_entropy_12h,dv_z,72.11267605633803,72.11267605633803
range_expansion_ratio,jump_rate_10h,72.11267605633803,72.11267605633803
climax_vol_24,up_down_return_mass_ratio_tanh,70.54500918554807,70.54500918554807
rsi_x_high_vol,dv_z,70.52341597796143,70.52341597796143
impact_12,mr_pct,69.56521739130434,69.56521739130434
evr_slope,vov_mad_20_G_VOL_1,67.54617414248021,67.54617414248021
impact_12,retrace_12,67.36842105263158,67.36842105263158
dir_path_risk_short_2h,vol_price_spread,65.97222222222221,65.97222222222221
clv_collapse,vov_mad_20_G_VOL_1,65.46774459660122,65.46774459660122
press_24,volume_percentile,65.31029591228305,65.31029591228305
loc_ema_stack_pos_24,jump_rate_10h,64.0,64.0
trend_pct_base,prior_volatility,64.0,64.0
trap_quality,kf_score_mean,62.478777589134125,62.478777589134125
reversion_target_distance,loc_ema_stack_pos_24,60.952380952380956,60.952380952380956
climax_range_12,range_expansion_ratio,60.54486742165825,60.54486742165825
rv_4h,vol_price_spread,59.95316159250586,59.95316159250586
evr_slope,liq_score,59.881871710412135,59.881871710412135
rvol_z_G_VOL_1,vp_dist_hvn_below_atr,58.850574712643684,58.850574712643684
asset_vol_level,liq_score,57.125269313634966,57.125269313634966
ll_count_12,up_down_semivol_ratio_tanh,56.711664935963995,56.711664935963995
z_vwap_24,down_up_vol_ratio_24,55.85528403681371,55.85528403681371
climax_range_24,vov_mad_20_G_VOL_1,55.430280479946546,55.430280479946546
vov_fast_slow_ratio,range_norm_24,55.291576673866096,55.291576673866096
dist_vwap_atr,atr_expansion,54.335476621511965,54.335476621511965
