feature_name,group,usage_count
atr_percentile,regime,42
ema_slope_norm,regime,36
loc_prior_bar_pos_48,location,34
loc_initial_balance_pos_48,location,33
pullback_depth,location,31
dist_ema20_atr,location,30
volume_zscore_48h,regime,30
tail_asymmetry_q90_q10_atr_norm,regime,29
prior_volatility,regime,29
bollinger_band_width,regime,27
return_autocorr_48,regime,27
bars_since_ema20_ema50_cross_log_norm,regime,27
compression_ratio,regime,25
dist_ma100_atr,location,25
efficiency_ratio_20,regime,25
dist_vwap_atr,location,24
loc_pullback_depth_48,location,24
loc_prior_bar_pos_24,location,24
loc_prev_day_range_pos_48,location,24
dist_local_swing,location,24
dist_rolling_7d_high,location,23
zscore_price_200,location,23
realized_volatility_24h,regime,23
dist_ema200_atr,location,23
volume_autocorr_48,regime,23
dist_ema50_atr,location,23
true_range_percentile,regime,22
loc_vwap_dev_z_24,location,21
loc_ema_stack_pos_48,location,21
loc_swing_range_pos_48,location,21
loc_range_pos_24,location,20
compression_score,regime,20
loc_prev_week_range_pos_48,location,20
dist_weekly_vwap,location,19
loc_session_pos_24,location,19
loc_bb_channel_pos_48,location,19
loc_vwap_dev_z_48,location,19
direction_entropy_20,regime,18
dist_prior_day_low,location,18
dist_prior_day_high,location,18
loc_prev_day_range_pos_24,location,17
up_down_semivol_ratio_tanh,regime,17
volatility_ratio_short_long,regime,17
range_expansion_ratio,regime,16
loc_session_pos_48,location,16
loc_swing_range_pos_24,location,15
bars_in_high_vol_state_log_norm,location,15
loc_range_pos_48,location,15
loc_prev_week_range_pos_24,location,15
volume_trend_48,regime,15
bars_outside_ema20_atr_band_log_norm,regime,15
atr_compression_ratio,regime,14
loc_pivot_ladder_pos_48,location,14
loc_initial_balance_pos_24,location,14
distance_to_ema,location,14
loc_pivot_ladder_pos_24,location,13
rolling_range_20,regime,13
trend_acceleration,regime,13
ema50_slope,regime,12
variance_ratio_10_48,regime,12
prior_range,regime,11
loc_ema_stack_pos_24,location,11
dist_range_mid_atr,location,11
loc_bb_channel_pos_24,location,9
zscore_price_50,location,9
ema20_slope_5h,regime,8
loc_pullback_depth_24,location,8
up_down_return_mass_ratio_tanh,regime,8
choppiness_index_20,regime,5
volume_percentile,regime,3
