fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.027387375,0.5241855,-0.99714226,0.034748826,0.99403495
1,0.029622152,0.52505237,-0.9970628,0.039540097,0.99399376
2,0.026900636,0.5253131,-0.9970779,0.030494954,0.99440753
3,0.02544835,0.5227551,-0.99715537,0.02588646,0.9942751
4,0.02830468,0.52769214,-0.99713844,0.031113967,0.9944566
