fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,57.73961,21.0
0,42,asset_state,160.21437,38.0
0,42,compression,570.8127,132.0
0,42,context,301.31293,76.0
0,42,crowding,209.13083,60.0
0,42,funding,779.0642,205.0
0,42,liquidity,500.05856,144.0
0,42,momentum,510.47626,88.0
0,42,open_interest,3424.564,853.0
0,42,path_structure,1323.9431,281.0
0,42,perp_tradeability,1694.4015,453.0
0,42,residual,753.61053,261.0
0,42,trend,211.67241,54.0
0,42,volatility,143.89305,43.0
0,42,volatility_term_structure,578.6359,144.0
1,42,asset_relative_funding,63.808277,22.0
1,42,asset_state,120.56668,25.0
1,42,compression,717.51746,92.0
1,42,context,98.75445,19.0
1,42,crowding,142.00662,33.0
1,42,funding,324.91464,89.0
1,42,liquidity,286.18292,77.0
1,42,momentum,356.22092,57.0
1,42,open_interest,2437.8923,432.0
1,42,path_structure,1309.4548,203.0
1,42,perp_tradeability,872.16187,218.0
1,42,residual,378.3134,102.0
1,42,trend,115.647545,28.0
1,42,volatility,261.94495,36.0
1,42,volatility_term_structure,565.7335,91.0
2,42,asset_relative_funding,5.2141495,3.0
2,42,asset_state,18.92939,6.0
2,42,compression,208.3111,30.0
2,42,context,101.37247,23.0
2,42,crowding,73.65672,13.0
2,42,funding,91.08755,28.0
2,42,liquidity,80.3096,30.0
2,42,momentum,207.18947,28.0
2,42,open_interest,912.28015,177.0
2,42,path_structure,754.6745,101.0
2,42,perp_tradeability,435.97415,97.0
2,42,residual,81.92407,35.0
2,42,trend,59.5794,11.0
2,42,volatility,84.609024,21.0
2,42,volatility_term_structure,464.4419,70.0
3,42,asset_relative_funding,46.730736,11.0
3,42,asset_state,69.83844,12.0
3,42,compression,240.65228,28.0
3,42,context,89.11155,14.0
3,42,crowding,54.46564,12.0
3,42,funding,76.6537,20.0
3,42,liquidity,44.60117,14.0
3,42,momentum,130.66214,20.0
3,42,open_interest,1007.3625,166.0
3,42,path_structure,573.0312,71.0
3,42,perp_tradeability,273.9461,68.0
3,42,residual,113.59996,33.0
3,42,trend,105.6087,16.0
3,42,volatility,34.75976,8.0
3,42,volatility_term_structure,469.90582,49.0
4,42,asset_relative_funding,158.46062,70.0
4,42,asset_state,206.19943,68.0
4,42,compression,1026.57,240.0
4,42,context,356.96613,124.0
4,42,crowding,213.7091,78.0
4,42,funding,534.5935,244.0
4,42,liquidity,612.71515,240.0
4,42,momentum,401.85812,88.0
4,42,open_interest,3776.6213,1293.0
4,42,path_structure,1394.1565,390.0
4,42,perp_tradeability,1300.9912,587.0
4,42,residual,883.3922,391.0
4,42,trend,246.6034,97.0
4,42,volatility,335.92575,98.0
4,42,volatility_term_structure,834.5883,237.0
