canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(bars_in_high_vol_state_log_norm<=-0.00000000000000000000000000000000001&loc_prev_week_range_pos_24>0.33854485)|(funding_vol_7d_robust_z<=-0.051851477&oiw_entry_zone_1d_atr>-0.78135532&variance_ratio_10_48>-0.50439763),5,5,location|regime,open_interest|perp_tradeability|volatility,context,context|open_interest|perp_tradeability|volatility
(*)|(bars_in_high_vol_state_log_norm<=-0.00000000000000000000000000000000001&loc_prev_week_range_pos_24>0.33854485)|(funding_vol_7d_robust_z>-0.051851477&oiw_entry_zone_1d_atr>-0.78135532&variance_ratio_10_48>-0.50439763),5,5,location|regime,open_interest|perp_tradeability|volatility,context,context|open_interest|perp_tradeability|volatility
(*)|(bars_in_high_vol_state_log_norm>-0.00000000000000000000000000000000001&loc_prev_week_range_pos_24>0.33854485)|(oiw_entry_zone_1d_atr>-0.78135532),3,3,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(dist_rolling_7d_high>0.13504562&loc_bb_channel_pos_48<=0.24338645)|(*),2,2,location,,compression|context,compression|context
(*)|(loc_bb_channel_pos_48>0.24338645)|(funding_persistence>0.72916669&rolling_range_20<=0.52861357),3,3,location|regime,compression|funding,compression,compression|funding
(*)|(loc_bb_channel_pos_48>0.24338645)|(rolling_range_20>0.52861357),2,2,location|regime,compression,compression,compression
(*)|(loc_swing_range_pos_48>0.8040536&pullback_depth<=0.74459463&zscore_price_200<=1.6446148)|(asset_funding_z<=0.48898691&price_rv_7d_robust_z<=0.88190317),5,5,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(pullback_depth<=0.74459463&zscore_price_200>1.6446148)|(*),2,2,location,,context,context
(*)|(dist_prior_day_low<=0.010594647&pullback_depth>0.74459463)|(oi_value_log_1d_robust_z>-0.29275301),3,3,location|regime,open_interest,context,context|open_interest
(*)|(loc_prev_week_range_pos_48>0.155754)|(ema50_slope<=0.49411967&oi_value_log_7d_robust_z<=-0.6962536),3,3,location|regime,open_interest|trend,context,context|open_interest|trend
(*)|(bars_in_high_vol_state_log_norm>-0.37710074&loc_session_pos_24>0.6690203)|(ema50_slope>0.49411967),3,3,location|regime,trend,context,context|trend
(*)|(loc_prev_week_range_pos_48>0.14814813&zscore_price_200<=-0.97001064)|(asset_funding_rate_mean_7d<=-0.00000337302),3,3,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(dist_oiw_signed_delta_12h_atr>0.69859624&dist_prior_day_low<=0.080907471&zscore_price_200>-0.97001064)|(*),3,3,location,,context|open_interest_location,context|open_interest_location
(*)|(loc_bb_channel_pos_48<=0.63262111)|(oi_expansion_compression_balance_96h>0.67093498&oi_value_log_1d_robust_z>-0.46455434),3,3,location|regime,open_interest|perp_tradeability,compression,compression|open_interest|perp_tradeability
(*)|(loc_bb_channel_pos_48>0.63262111&loc_ema_stack_pos_24<=0.77193391)|(variance_ratio_10_48<=-0.55422157),3,3,location|regime,volatility,compression|trend,compression|trend|volatility
(*)|(*)|(asset_minus_mkt_oi_1d_peer_resid>0.0076242127&dist_funding_pressure_price_96h_atr>-0.28997967&range_expansion_ratio<=-0.2353799),3,3,regime,perp_tradeability|residual|volatility_term_structure,,perp_tradeability|residual|volatility_term_structure
(*)|(*)|(dist_funding_pressure_price_96h_atr>-0.28997967&exh_qual_surprise>-0.17229429&price_rv_7d_robust_z<=0.37066841&range_expansion_ratio>-0.2353799),4,4,regime,open_interest|perp_tradeability|residual|volatility_term_structure,,open_interest|perp_tradeability|residual|volatility_term_structure
(*)|(loc_prev_week_range_pos_24<=0.38394648&zscore_price_50<=1.2579112)|(asset_funding_z<=0.34355414&funding_per_hour>-0.0000055002279&up_down_semivol_ratio_tanh>-1.402652),5,5,location|regime,funding|path_structure|perp_tradeability,context,context|funding|path_structure|perp_tradeability
(*)|(loc_initial_balance_pos_24>0.45104638&loc_prev_week_range_pos_24>0.38394648&zscore_price_50<=1.2579112)|(funding_per_hour>-0.0000055002279&up_down_semivol_ratio_tanh>-1.402652),5,5,location|regime,funding|path_structure,context,context|funding|path_structure
(*)|(zscore_price_50>1.2579112)|(up_down_semivol_ratio_tanh>0.46804497),2,2,location|regime,path_structure,context,context|path_structure
(*)|(*)|(direction_entropy_20<=-0.11896724&price_trend_15d_vol_norm>-0.058854878&up_down_return_mass_ratio_tanh>-0.35598439),3,3,regime,open_interest|path_structure,,open_interest|path_structure
(*)|(dist_local_swing>0.020002365)|(direction_entropy_20>-0.11896724&funding_mean_15d_robust_z>-0.14211167&price_trend_15d_vol_norm>-0.058854878),4,4,location|regime,open_interest|path_structure,context,context|open_interest|path_structure
(*)|(dist_local_swing>0.00629998)|(dist_funding_pressure_price_96h_atr<=-1.947248&ema50_slope<=0.82174414&funding_per_hour_mkt_resid<=0.1490877),4,4,location|regime,perp_tradeability|residual|trend,context,context|perp_tradeability|residual|trend
(*)|(loc_prior_bar_pos_24<=0.42702609)|(ema50_slope>0.82174414),2,2,location|regime,trend,context,context|trend
(*)|(zscore_price_200<=-0.15831025)|(asset_funding_rate_mean_7d>-0.0000093408808&asset_minus_mkt_oi_1d_peer_resid<=0.17557488&dist_funding_pressure_price_96h_atr<=-0.14773084),4,4,location|regime,perp_tradeability|residual,context,context|perp_tradeability|residual
(*)|(zscore_price_200>-0.15831025)|(dist_funding_pressure_price_96h_atr<=-0.14773084),2,2,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(*)|(compression_score<=-0.2692489&dist_funding_pressure_price_96h_atr>-0.14773084&funding_rank_30d<=0.72913772),3,3,regime,funding|perp_tradeability|volatility_term_structure,,funding|perp_tradeability|volatility_term_structure
(*)|(dist_rolling_7d_high<=0.26868597)|(funding_per_hour_z>-0.019282011&oi_value_z_30d<=-0.35935009&up_down_semivol_ratio_tanh<=0.81956923),4,4,location|regime,funding|open_interest|path_structure,context,context|funding|open_interest|path_structure
(*)|(dist_ema50_atr>-0.00010528111&dist_rolling_7d_high<=0.26868597)|(compression_score<=-0.29816315&oi_value_z_30d>-0.35935009&up_down_semivol_ratio_tanh<=0.81956923),5,5,location|regime,open_interest|path_structure|volatility_term_structure,context,context|open_interest|path_structure|volatility_term_structure
(*)|(dist_rolling_7d_high<=0.26868597&loc_ema_stack_pos_48<=1.1075025)|(up_down_semivol_ratio_tanh>0.81956923),3,3,location|regime,path_structure,context|trend,context|path_structure|trend
(*)|(*)|(dist_funding_pressure_price_96h_atr<=0.64340925&oi_value_log_1d_robust_z<=-0.10097984&xasset_asset_minus_basket_fund_z>0.044596687),3,3,regime,asset_relative_funding|open_interest|perp_tradeability,,asset_relative_funding|open_interest|perp_tradeability
(*)|(loc_range_pos_24>0.22536796&oiw_intensity_entry_dist_7d_atr<=0.84617382)|(dist_funding_pressure_price_96h_atr>-0.35221267&funding_per_hour>-0.0000065334739&oi_value_log_1d_robust_z>-0.10097984),5,5,location|regime,funding|open_interest|perp_tradeability,context|open_interest_location,context|funding|open_interest|open_interest_location|perp_tradeability
(*)|(loc_range_pos_48<=0.69602239)|(asset_vol_level_pct<=0.31011119&compression_score>-0.37375301),3,3,location|regime,asset_state|volatility_term_structure,context,asset_state|context|volatility_term_structure
(*)|(dist_rolling_7d_high<=0.19442312&loc_range_pos_48<=0.69602239)|(asset_vol_level_pct>0.31011119&range_24h_pct>0.06905406),4,4,location|regime,asset_state|compression,context,asset_state|compression|context
(*)|(dist_rolling_7d_high>0.19442312&loc_range_pos_48<=0.69602239)|(asset_vol_level_pct>0.31011119),3,3,location|regime,asset_state,context,asset_state|context
(*)|(loc_bb_channel_pos_48<=0.358758)|(price_trend_15d_vol_norm>-0.036386728&return_autocorr_48<=0.17046246),3,3,location|regime,momentum|open_interest,compression,compression|momentum|open_interest
(*)|(dist_oiw_signed_delta_12h_atr<=0.45031121&loc_bb_channel_pos_48>0.358758&oiw_z_delta_entry_dist_14d_atr>-0.69312656)|(funding_abs_z<=0.73064387&price_trend_10d_vol_norm<=0.11129519&return_autocorr_48<=0.7242226),6,6,location|regime,funding|momentum|open_interest,compression|open_interest_location,compression|funding|momentum|open_interest|open_interest_location
(*)|(loc_bb_channel_pos_48>0.358758)|(price_trend_10d_vol_norm<=0.11129519&return_autocorr_48>0.7242226),3,3,location|regime,momentum|open_interest,compression,compression|momentum|open_interest
(*)|(loc_prev_day_range_pos_24<=0.26666713)|(log_oi_to_volume_7d>0.35939083&oi_expansion_compression_balance_96h<=0.46826312),3,3,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(loc_prev_day_range_pos_24>0.26666713)|(asset_funding_rate_mean_7d>0.0000023505706&up_down_return_mass_ratio_tanh<=0.19419873),3,3,location|regime,path_structure|perp_tradeability,context,context|path_structure|perp_tradeability
(*)|(loc_prev_day_range_pos_24>0.26666713&loc_swing_range_pos_48>0.86363739&oiw_z_delta_entry_dist_7d_atr<=0.66735607)|(up_down_return_mass_ratio_tanh>0.19419873),4,4,location|regime,path_structure,context|open_interest_location,context|open_interest_location|path_structure
(*)|(*)|(compression_score<=-0.87990993&oiw_entry_zone_1d_atr>-0.23976366&prior_volatility<=1.2531713&return_autocorr_48>-1.1372763),4,4,regime,context|momentum|perp_tradeability|volatility_term_structure,,context|momentum|perp_tradeability|volatility_term_structure
(*)|(*)|(asset_minus_mkt_oi_1d_peer_resid<=-0.13135016&compression_score>-0.87990993&oiw_entry_zone_1d_atr>-0.23976366&prior_volatility<=1.2531713&return_autocorr_48>-1.1372763),5,5,regime,context|momentum|perp_tradeability|residual|volatility_term_structure,,context|momentum|perp_tradeability|residual|volatility_term_structure
(*)|(*)|(asset_minus_mkt_oi_1d_peer_resid>-0.13135016&compression_score>-0.87990993&funding_per_hour>0.000003333161&oiw_entry_zone_1d_atr>-0.23976366&prior_volatility<=1.2531713&return_autocorr_48>-1.1372763),6,6,regime,context|funding|momentum|perp_tradeability|residual|volatility_term_structure,,context|funding|momentum|perp_tradeability|residual|volatility_term_structure
(*)|(dist_prior_day_low<=0.067439102&loc_bb_channel_pos_48>0.25877604&loc_session_pos_24>0.51388854)|(price_trend_15d_vol_norm<=-0.043945312),4,4,location|regime,open_interest,compression|context,compression|context|open_interest
(*)|(dist_prior_day_low<=0.067439102)|(direction_entropy_20>-0.038974483&price_trend_15d_vol_norm>-0.043945312&range_per_funding_abs_z_24h<=-0.31650862&return_autocorr_48<=0.59585226&return_autocorr_48>-0.88212061),6,6,location|regime,momentum|open_interest|path_structure|perp_tradeability,context,context|momentum|open_interest|path_structure|perp_tradeability
(*)|(oiw_intensity_entry_dist_7d_atr<=0.56315213)|(asset_funding_rate_mean_15d<=0.0000051406168&funding_per_hour_z>0.44132483),3,3,location|regime,funding|perp_tradeability,open_interest_location,funding|open_interest_location|perp_tradeability
(*)|(oiw_intensity_entry_dist_7d_atr>0.56315213)|(atr_compression_ratio<=-0.56350929),2,2,location|regime,volatility_term_structure,open_interest_location,open_interest_location|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm<=0.50199389&loc_prev_week_range_pos_48>0.13032562&pullback_depth<=-0.13743052)|(dist_funding_pressure_price_96h_atr>1.4613649&oi_value_z_90d>-0.38019657),5,5,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm>0.50199389&loc_prev_week_range_pos_48>0.13032562)|(oi_value_z_90d>-0.38019657),3,3,location|regime,open_interest,context,context|open_interest
(*)|(pullback_depth<=0.94006819)|(asset_funding_rate_mean_7d>-0.0000074363379&range_expansion_ratio<=-0.61298549&up_down_semivol_ratio_tanh<=0.73675376),4,4,location|regime,path_structure|perp_tradeability|volatility_term_structure,context,context|path_structure|perp_tradeability|volatility_term_structure
(*)|(pullback_depth>0.94006819)|(oi_value_log_1d_robust_z<=-0.47643074),2,2,location|regime,open_interest,context,context|open_interest
(*)|(dist_rolling_7d_high<=0.20203662)|(dist_oiw_z_delta_96h_atr<=1.4298577&grind_score_surprise<=0.6381163&grind_score_surprise>-0.68553656&up_down_semivol_ratio_tanh<=0.136068),5,5,location|regime,path_structure|perp_tradeability|residual,context,context|path_structure|perp_tradeability|residual
(*)|(dist_rolling_7d_high<=0.20203662)|(grind_score_surprise>0.6381163&up_down_semivol_ratio_tanh<=0.136068),3,3,location|regime,path_structure|residual,context,context|path_structure|residual
(*)|(dist_rolling_7d_high<=0.20203662)|(dist_oiw_intensity_96h_atr>0.88543665&range_expansion_ratio<=-0.12325548&up_down_semivol_ratio_tanh>0.136068),4,4,location|regime,path_structure|perp_tradeability|volatility_term_structure,context,context|path_structure|perp_tradeability|volatility_term_structure
(*)|(dist_ema20_atr>-0.92644417)|(price_trend_7d_vol_norm<=-0.11221683),2,2,location|regime,open_interest,context,context|open_interest
(*)|(*)|(price_trend_7d_vol_norm>-0.11221683&return_autocorr_48<=-1.0038258),2,2,regime,momentum|open_interest,,momentum|open_interest
(*)|(dist_oiw_signed_delta_12h_atr<=0.43902585&loc_ema_stack_pos_48>-0.088297628)|(funding_mean_10d_robust_z<=0.086455382&price_trend_7d_vol_norm>-0.11221683&return_autocorr_48>-1.0038258),5,5,location|regime,momentum|open_interest,open_interest_location|trend,momentum|open_interest|open_interest_location|trend
(*)|(oiw_intensity_entry_dist_7d_atr<=0.89812684)|(dist_funding_pressure_price_96h_atr<=-1.7525172&oi_expansion_compression_balance_24h>0.3848547&return_autocorr_48<=0.84185833),4,4,location|regime,momentum|perp_tradeability,open_interest_location,momentum|open_interest_location|perp_tradeability
(*)|(oiw_intensity_entry_dist_7d_atr<=0.89812684&oiw_z_delta_entry_dist_7d_atr<=0.65496427)|(dist_funding_pressure_price_96h_atr>-1.7525172&funding_mean_10d_robust_z<=0.28296387&return_autocorr_48<=0.84185833),5,5,location|regime,momentum|open_interest|perp_tradeability,open_interest_location,momentum|open_interest|open_interest_location|perp_tradeability
(*)|(oiw_intensity_entry_dist_7d_atr<=0.89812684&oiw_z_delta_entry_dist_7d_atr<=0.65496427)|(dist_funding_pressure_price_96h_atr>-1.7525172&funding_mean_10d_robust_z>0.28296387&return_autocorr_48<=0.84185833),5,5,location|regime,momentum|open_interest|perp_tradeability,open_interest_location,momentum|open_interest|open_interest_location|perp_tradeability
(*)|(dist_prior_day_high<=0.032564603&dist_prior_day_low<=0.049060654)|(compression_score>-0.28893796&dist_oiw_intensity_96h_atr>0.29243454),4,4,location|regime,perp_tradeability|volatility_term_structure,context,context|perp_tradeability|volatility_term_structure
(*)|(dist_prior_day_high>0.032564603&dist_prior_day_low<=0.049060654)|(asset_minus_mkt_oi_1d_z_90d<=0.34664521&compression_score>-0.23855959&oi_value_log_1d_robust_z>-0.77549791),5,5,location|regime,open_interest|volatility_term_structure,context,context|open_interest|volatility_term_structure
(*)|(dist_prior_day_low>0.049060654)|(funding_mean_7d_robust_z>0.18096109),2,2,location|regime,open_interest,context,context|open_interest
(*)|(*)|(asset_funding_rate_mean_3d>-0.0000010845791&compression_score<=-0.71501845),2,2,regime,perp_tradeability|volatility_term_structure,,perp_tradeability|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm<=1.587315)|(compression_score<=0.62401211&compression_score>-0.71501845&funding_z<=0.35891384&up_down_semivol_ratio_tanh<=0.048017975),5,5,location|regime,funding|path_structure|volatility_term_structure,context,context|funding|path_structure|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm<=1.587315&dist_funding_pressure_price_12h_atr>0.32099703&dist_ma100_atr<=0.016109364)|(compression_score>-0.71501845&up_down_semivol_ratio_tanh>0.048017975),5,5,location|regime,path_structure|volatility_term_structure,context|open_interest_location,context|open_interest_location|path_structure|volatility_term_structure
(*)|(dist_oiw_signed_delta_12h_atr<=0.4599506&loc_prev_week_range_pos_48>0.27845499)|(dist_oiw_intensity_96h_atr<=1.6989535&log_oi_to_volume_1d>2.3650143&return_autocorr_48<=1.2778805&volume_price_corr_ts_resid>-0.98138493),6,6,location|regime,momentum|open_interest|perp_tradeability|residual,context|open_interest_location,context|momentum|open_interest|open_interest_location|perp_tradeability|residual
(*)|(*)|(return_autocorr_48>1.2778805),1,1,regime,momentum,,momentum
(*)|(loc_bb_channel_pos_48<=0.6364305&oiw_pos_delta_entry_dist_14d_atr<=-0.39327994)|(asset_funding_rate_mean_7d>-0.000003662273&price_trend_15d_vol_norm<=0.027675385&true_range_percentile<=0.22991318),5,5,location|regime,open_interest|perp_tradeability|volatility,compression|open_interest_location,compression|open_interest|open_interest_location|perp_tradeability|volatility
(*)|(loc_bb_channel_pos_48>0.6364305&loc_session_pos_48<=0.7348277)|(price_trend_15d_vol_norm<=0.027675385),3,3,location|regime,open_interest,compression|context,compression|context|open_interest
(*)|(dist_oiw_abs_delta_12h_atr>-0.37618652)|(price_trend_15d_vol_norm>0.027675385&prior_range>-0.18254068),3,3,location|regime,context|open_interest,open_interest_location,context|open_interest|open_interest_location
(*)|(*)|(asset_funding_rate_mean_3d<=0.000031414405&asset_funding_rate_mean_3d>-0.0000048128063&up_down_semivol_ratio_tanh<=-0.93925726),3,3,regime,path_structure|perp_tradeability,,path_structure|perp_tradeability
(*)|(*)|(asset_funding_rate_mean_3d<=0.000031414405&dist_funding_pressure_price_96h_atr<=1.3208044&return_autocorr_48<=0.12613492&up_down_semivol_ratio_tanh<=0.50538415&up_down_semivol_ratio_tanh>-0.93925726),5,5,regime,momentum|path_structure|perp_tradeability,,momentum|path_structure|perp_tradeability
(*)|(*)|(asset_funding_rate_mean_3d<=0.000031414405&dist_funding_pressure_price_96h_atr<=1.3208044&return_autocorr_48>0.12613492&up_down_semivol_ratio_tanh<=0.50538415&up_down_semivol_ratio_tanh>-0.93925726),5,5,regime,momentum|path_structure|perp_tradeability,,momentum|path_structure|perp_tradeability
(*)|(loc_prev_week_range_pos_48<=0.35365179)|(fund_rate_z_14d>-0.43632358&price_trend_15d_vol_norm<=0.002767114),3,3,location|regime,funding|open_interest,context,context|funding|open_interest
(*)|(loc_prev_week_range_pos_48<=0.87523252)|(price_trend_15d_vol_norm>0.002767114&range_24h_pct>0.074300297),3,3,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(*)|(price_trend_15d_vol_norm>-0.064558417&return_autocorr_48<=-0.92413598),2,2,regime,momentum|open_interest,,momentum|open_interest
(*)|(*)|(price_trend_15d_vol_norm>-0.064558417&range_expansion_ratio<=-0.3184731&return_autocorr_48>-0.92413598&vol_z_peer_resid>-0.80103999),4,4,regime,momentum|open_interest|residual|volatility_term_structure,,momentum|open_interest|residual|volatility_term_structure
(*)|(loc_pullback_depth_48<=0.29277709)|(price_trend_15d_vol_norm>-0.064558417&range_expansion_ratio>-0.3184731&return_autocorr_48>-0.92413598&true_range_percentile>0.52865666),5,5,location|regime,momentum|open_interest|volatility|volatility_term_structure,path_structure,momentum|open_interest|path_structure|volatility|volatility_term_structure
(*)|(dist_oiw_abs_delta_12h_atr<=-0.31701422&loc_prev_week_range_pos_24>0.16606161)|(asset_funding_z>-0.39064324&log_oi_to_volume_1d<=2.5259192),4,4,location|regime,open_interest|perp_tradeability,context|open_interest_location,context|open_interest|open_interest_location|perp_tradeability
(*)|(dist_oiw_abs_delta_12h_atr>-0.31701422&loc_ema_stack_pos_24>0.62303782&loc_prev_week_range_pos_24>0.16606161)|(rolling_range_20<=-0.11545274),4,4,location|regime,compression,context|open_interest_location|trend,compression|context|open_interest_location|trend
(*)|(dist_oiw_abs_delta_12h_atr>-0.31701422&loc_ema_stack_pos_24>0.62303782&loc_prev_week_range_pos_24>0.16606161)|(rolling_range_20>-0.11545274),4,4,location|regime,compression,context|open_interest_location|trend,compression|context|open_interest_location|trend
(*)|(*)|(efficiency_ratio_20>0.34405258&log_oi_to_volume_7d<=1.0506984&price_trend_15d_vol_norm>-0.059626557),3,3,regime,open_interest|path_structure,,open_interest|path_structure
(*)|(*)|(log_oi_to_volume_7d>1.0506984&range_expansion_ratio<=-0.46568304),2,2,regime,open_interest|volatility_term_structure,,open_interest|volatility_term_structure
(*)|(loc_prev_day_range_pos_24>0.39821988)|(log_oi_to_volume_7d>1.0506984&range_expansion_ratio>-0.46568304),3,3,location|regime,open_interest|volatility_term_structure,context,context|open_interest|volatility_term_structure
(*)|(*)|(return_autocorr_48>1.1985917),1,1,regime,momentum,,momentum
(*)|(loc_range_pos_24<=0.21456444&zscore_price_200<=1.8024986)|(choppiness_index_20>-0.47143981&direction_entropy_20>-0.45559719),4,4,location|regime,path_structure,context,context|path_structure
(*)|(loc_range_pos_24>0.21456444&zscore_price_200<=1.8024986)|(choppiness_index_20>-0.47143981&direction_entropy_20>-0.45559719&oi_expansion_compression_balance_96h>0.52097219),5,5,location|regime,path_structure|perp_tradeability,context,context|path_structure|perp_tradeability
(*)|(dist_rolling_7d_high<=0.28336632)|(choppiness_index_20>-0.59931207&price_trend_7d_vol_norm>-0.039083079&spectral_entropy_ret_24<=-0.21170521),4,4,location|regime,open_interest|path_structure,context,context|open_interest|path_structure
(*)|(loc_pivot_ladder_pos_24>-0.21888658&loc_prev_week_range_pos_24>0.83052069)|(log_oi_to_volume_1d<=42.255966&prior_volatility<=1.5416951&range_24h_pct>0.032068182),5,5,location|regime,compression|context|open_interest,context,compression|context|open_interest
(*)|(loc_bb_channel_pos_48<=0.71524167&loc_prev_week_range_pos_48>0.13032562)|(asset_funding_z>-0.47919586&direction_entropy_20>-0.81175828&oi_value_log_1d_robust_z<=-0.063638173),5,5,location|regime,open_interest|path_structure|perp_tradeability,compression|context,compression|context|open_interest|path_structure|perp_tradeability
(*)|(dist_prior_day_high>0.0048295646&loc_bb_channel_pos_48>0.71524167)|(atr_compression_ratio>-0.089613669),3,3,location|regime,volatility_term_structure,compression|context,compression|context|volatility_term_structure
(*)|(*)|(asset_minus_mkt_oi_1d_peer_resid<=-0.1984475&direction_entropy_20<=0.45471373&funding_per_hour_mkt_resid>-0.95730811&price_trend_15d_vol_norm<=0.025840614),4,4,regime,open_interest|path_structure|residual,,open_interest|path_structure|residual
(*)|(oiw_z_delta_entry_dist_14d_atr>0.97610557)|(price_trend_15d_vol_norm>0.025840614),2,2,location|regime,open_interest,open_interest_location,open_interest|open_interest_location
(*)|(bars_in_high_vol_state_log_norm<=1.5381105&dist_prior_day_high>0.03066398)|(asset_funding_rate_mean_3d<=-0.0000048128063&up_down_semivol_ratio_tanh<=0.95663416),4,4,location|regime,path_structure|perp_tradeability,context,context|path_structure|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm<=1.5381105)|(dist_oiw_intensity_96h_atr>1.8832222&up_down_semivol_ratio_tanh>0.95663416),3,3,location|regime,path_structure|perp_tradeability,context,context|path_structure|perp_tradeability
(*)|(dist_prior_day_low>0.057700559)|(log_oi_to_volume_7d<=0.72576374),2,2,location|regime,open_interest,context,context|open_interest
(*)|(*)|(funding_mean_10d_robust_z>0.72603315&log_oi_to_volume_7d>0.72576374&range_24h_pct>0.035279438),3,3,regime,compression|open_interest,,compression|open_interest
(*)|(bars_in_high_vol_state_log_norm<=0.91503626&loc_bb_channel_pos_48<=0.20366979)|(direction_entropy_20>-0.88908565),3,3,location|regime,path_structure,compression|context,compression|context|path_structure
(*)|(bars_in_high_vol_state_log_norm>0.91503626&loc_prev_week_range_pos_48>0.38817301)|(*),2,2,location,,context,context
(*)|(dist_oiw_signed_delta_12h_atr<=0.41872665)|(price_trend_15d_vol_norm>-0.054286528&return_autocorr_48>0.69715673),3,3,location|regime,momentum|open_interest,open_interest_location,momentum|open_interest|open_interest_location
(*)|(*)|(asset_vol_level_pct<=0.41504517&price_trend_15d_vol_norm<=0.036823079&prior_range<=-0.40067431&range_24h_pct>0.029854933),4,4,regime,asset_state|compression|context|open_interest,,asset_state|compression|context|open_interest
(*)|(loc_session_pos_48>0.51388854)|(price_trend_15d_vol_norm>0.036823079&range_24h_pct>0.029854933),3,3,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(dist_rolling_7d_high<=0.1631147&dist_rolling_7d_high>0.079885863)|(prior_volatility>0.086058065),3,3,location|regime,context,context,context
(*)|(loc_prev_day_range_pos_48<=0.77279031&loc_prior_bar_pos_48<=0.83332962&zscore_price_200>-0.24799819)|(up_down_semivol_ratio_tanh>0.24395399),4,4,location|regime,path_structure,context,context|path_structure
(*)|(loc_prev_day_range_pos_48>0.77279031&loc_prior_bar_pos_48<=0.83332962)|(up_down_semivol_ratio_tanh>0.24395399),3,3,location|regime,path_structure,context,context|path_structure
(*)|(bars_in_high_vol_state_log_norm<=2.0011096&zscore_price_200<=-0.44012338)|(oi_expansion_compression_balance_24h>0.5841732),3,3,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm<=2.0011096&zscore_price_200>-0.44012338&zscore_price_50<=0.9953559)|(price_trend_10d_vol_norm>0.027928833&range_expansion_ratio>-0.41067496),5,5,location|regime,open_interest|volatility_term_structure,context,context|open_interest|volatility_term_structure
(*)|(*)|(dist_oiw_intensity_96h_atr>-0.56473005&ema50_slope<=1.0370233&price_trend_15d_vol_norm>-0.053500585&up_down_return_mass_ratio_tanh>-0.12292609&up_down_semivol_ratio_tanh<=0.7906642),5,5,regime,open_interest|path_structure|perp_tradeability|trend,,open_interest|path_structure|perp_tradeability|trend
(*)|(*)|(ema50_slope>1.0370233),1,1,regime,trend,,trend
