pipeline,utility,wallet_pnl,strategy_id
meta_clf_only,0.0321590650535617,0.2203588011089379,loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261
