fold_id,seed,regime_family,gain,split
0,42,compression,623.7356,274.0
0,42,context,187.59505,104.0
0,42,liquidity,565.1849,321.0
0,42,momentum,164.74178,76.0
0,42,path_structure,1061.5458,447.0
0,42,trend,255.02528,137.0
0,42,volatility,547.24146,286.0
0,42,volatility_term_structure,406.45193,207.0
1,42,compression,472.02283,157.0
1,42,context,85.179405,52.0
1,42,liquidity,358.04095,186.0
1,42,momentum,107.258835,57.0
1,42,path_structure,620.4676,266.0
1,42,trend,182.59573,90.0
1,42,volatility,261.57346,133.0
1,42,volatility_term_structure,300.79205,130.0
2,42,compression,109.5575,21.0
2,42,context,10.756567,4.0
2,42,liquidity,78.681404,23.0
2,42,momentum,6.40422,2.0
2,42,path_structure,94.41599,22.0
2,42,trend,14.66233,5.0
2,42,volatility,37.84068,12.0
2,42,volatility_term_structure,47.002216,17.0
3,42,compression,328.7401,108.0
3,42,context,39.67863,25.0
3,42,liquidity,207.13297,92.0
3,42,momentum,91.7462,29.0
3,42,path_structure,372.14752,153.0
3,42,trend,118.30855,54.0
3,42,volatility,150.04756,78.0
3,42,volatility_term_structure,156.9697,69.0
