generated_boolean,group,source_feature,support,support_pct,usable_support,nan_rate_before,nan_rate_ts
loc_dist_ema20_atr_ts_top20,location,dist_ema20_atr,297392,0.8008121433745419,73971,0.0,0.0
loc_dist_ema20_atr_ts_bot20,location,dist_ema20_atr,74267,0.1999849204147963,74267,0.0,0.0
loc_dist_ema20_atr_ts_top30,location,dist_ema20_atr,260254,0.7008075656433194,111109,0.0,0.0
loc_dist_ema20_atr_ts_bot30,location,dist_ema20_atr,111401,0.2999787270137305,111401,0.0,0.0
loc_dist_ema20_atr_ts_top40,location,dist_ema20_atr,223156,0.6009106992349803,148207,0.0,0.0
loc_dist_ema20_atr_ts_bot40,location,dist_ema20_atr,148501,0.3998809789882137,148501,0.0,0.0
loc_dist_ema20_atr_ts_top50,location,dist_ema20_atr,186194,0.5013800513244454,185169,0.0,0.0
loc_dist_ema20_atr_ts_bot50,location,dist_ema20_atr,185343,0.49908849293009805,185343,0.0,0.0
loc_dist_ema20_atr_ts_top60,location,dist_ema20_atr,148835,0.4007803685342912,148835,0.0,0.0
loc_dist_ema20_atr_ts_bot60,location,dist_ema20_atr,222814,0.5999897674243261,148549,0.0,0.0
loc_dist_ema20_atr_ts_top70,location,dist_ema20_atr,111716,0.30082695368143836,111716,0.0,0.0
loc_dist_ema20_atr_ts_bot70,location,dist_ema20_atr,259938,0.6999566461925394,111425,0.0,0.0
loc_dist_ema20_atr_ts_top80,location,dist_ema20_atr,74572,0.2008062192517833,74572,0.0,0.0
loc_dist_ema20_atr_ts_bot80,location,dist_ema20_atr,297087,0.7999908445375549,74276,0.0,0.0
loc_dist_ema20_atr_ts_band20_80,location,dist_ema20_atr,223116,0.6008029879120967,148247,0.0,0.0
loc_dist_ema20_atr_ts_band25_75,location,dist_ema20_atr,185970,0.5007768679162975,185393,0.0,0.0
loc_dist_ema20_atr_ts_band30_70,location,dist_ema20_atr,148829,0.4007642118358587,148829,0.0,0.0
loc_dist_ema20_atr_ts_band40_60,location,dist_ema20_atr,74607,0.2009004666593064,74607,0.0,0.0
loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,297392,0.8008121433745419,73971,0.0,0.0
loc_dist_ema50_atr_ts_bot20,location,dist_ema50_atr,74267,0.1999849204147963,74267,0.0,0.0
loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,260254,0.7008075656433194,111109,0.0,0.0
loc_dist_ema50_atr_ts_bot30,location,dist_ema50_atr,111401,0.2999787270137305,111401,0.0,0.0
loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,223156,0.6009106992349803,148207,0.0,0.0
loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,148501,0.3998809789882137,148501,0.0,0.0
loc_dist_ema50_atr_ts_top50,location,dist_ema50_atr,186194,0.5013800513244454,185169,0.0,0.0
loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,185343,0.49908849293009805,185343,0.0,0.0
loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,148835,0.4007803685342912,148835,0.0,0.0
loc_dist_ema50_atr_ts_bot60,location,dist_ema50_atr,222814,0.5999897674243261,148549,0.0,0.0
loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,111716,0.30082695368143836,111716,0.0,0.0
loc_dist_ema50_atr_ts_bot70,location,dist_ema50_atr,259938,0.6999566461925394,111425,0.0,0.0
loc_dist_ema50_atr_ts_top80,location,dist_ema50_atr,74572,0.2008062192517833,74572,0.0,0.0
loc_dist_ema50_atr_ts_bot80,location,dist_ema50_atr,297087,0.7999908445375549,74276,0.0,0.0
loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,223116,0.6008029879120967,148247,0.0,0.0
loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,185970,0.5007768679162975,185393,0.0,0.0
loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,148829,0.4007642118358587,148829,0.0,0.0
loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,74607,0.2009004666593064,74607,0.0,0.0
loc_dist_ema200_atr_ts_top20,location,dist_ema200_atr,297392,0.8008121433745419,73971,0.0,0.0
loc_dist_ema200_atr_ts_bot20,location,dist_ema200_atr,74267,0.1999849204147963,74267,0.0,0.0
loc_dist_ema200_atr_ts_top30,location,dist_ema200_atr,260254,0.7008075656433194,111109,0.0,0.0
loc_dist_ema200_atr_ts_bot30,location,dist_ema200_atr,111401,0.2999787270137305,111401,0.0,0.0
loc_dist_ema200_atr_ts_top40,location,dist_ema200_atr,223156,0.6009106992349803,148207,0.0,0.0
loc_dist_ema200_atr_ts_bot40,location,dist_ema200_atr,148501,0.3998809789882137,148501,0.0,0.0
loc_dist_ema200_atr_ts_top50,location,dist_ema200_atr,186194,0.5013800513244454,185169,0.0,0.0
loc_dist_ema200_atr_ts_bot50,location,dist_ema200_atr,185343,0.49908849293009805,185343,0.0,0.0
loc_dist_ema200_atr_ts_top60,location,dist_ema200_atr,148835,0.4007803685342912,148835,0.0,0.0
loc_dist_ema200_atr_ts_bot60,location,dist_ema200_atr,222814,0.5999897674243261,148549,0.0,0.0
loc_dist_ema200_atr_ts_top70,location,dist_ema200_atr,111716,0.30082695368143836,111716,0.0,0.0
loc_dist_ema200_atr_ts_bot70,location,dist_ema200_atr,259938,0.6999566461925394,111425,0.0,0.0
loc_dist_ema200_atr_ts_top80,location,dist_ema200_atr,74572,0.2008062192517833,74572,0.0,0.0
loc_dist_ema200_atr_ts_bot80,location,dist_ema200_atr,297087,0.7999908445375549,74276,0.0,0.0
loc_dist_ema200_atr_ts_band20_80,location,dist_ema200_atr,223116,0.6008029879120967,148247,0.0,0.0
loc_dist_ema200_atr_ts_band25_75,location,dist_ema200_atr,185970,0.5007768679162975,185393,0.0,0.0
loc_dist_ema200_atr_ts_band30_70,location,dist_ema200_atr,148829,0.4007642118358587,148829,0.0,0.0
loc_dist_ema200_atr_ts_band40_60,location,dist_ema200_atr,74607,0.2009004666593064,74607,0.0,0.0
loc_dist_vwap_atr_ts_top20,location,dist_vwap_atr,297392,0.8008121433745419,73971,0.0,0.0
loc_dist_vwap_atr_ts_bot20,location,dist_vwap_atr,74267,0.1999849204147963,74267,0.0,0.0
loc_dist_vwap_atr_ts_top30,location,dist_vwap_atr,260254,0.7008075656433194,111109,0.0,0.0
loc_dist_vwap_atr_ts_bot30,location,dist_vwap_atr,111401,0.2999787270137305,111401,0.0,0.0
loc_dist_vwap_atr_ts_top40,location,dist_vwap_atr,223156,0.6009106992349803,148207,0.0,0.0
loc_dist_vwap_atr_ts_bot40,location,dist_vwap_atr,148501,0.3998809789882137,148501,0.0,0.0
loc_dist_vwap_atr_ts_top50,location,dist_vwap_atr,186194,0.5013800513244454,185169,0.0,0.0
loc_dist_vwap_atr_ts_bot50,location,dist_vwap_atr,185343,0.49908849293009805,185343,0.0,0.0
loc_dist_vwap_atr_ts_top60,location,dist_vwap_atr,148835,0.4007803685342912,148835,0.0,0.0
loc_dist_vwap_atr_ts_bot60,location,dist_vwap_atr,222814,0.5999897674243261,148549,0.0,0.0
loc_dist_vwap_atr_ts_top70,location,dist_vwap_atr,111716,0.30082695368143836,111716,0.0,0.0
loc_dist_vwap_atr_ts_bot70,location,dist_vwap_atr,259938,0.6999566461925394,111425,0.0,0.0
loc_dist_vwap_atr_ts_top80,location,dist_vwap_atr,74572,0.2008062192517833,74572,0.0,0.0
loc_dist_vwap_atr_ts_bot80,location,dist_vwap_atr,297087,0.7999908445375549,74276,0.0,0.0
loc_dist_vwap_atr_ts_band20_80,location,dist_vwap_atr,223116,0.6008029879120967,148247,0.0,0.0
loc_dist_vwap_atr_ts_band25_75,location,dist_vwap_atr,185970,0.5007768679162975,185393,0.0,0.0
loc_dist_vwap_atr_ts_band30_70,location,dist_vwap_atr,148829,0.4007642118358587,148829,0.0,0.0
loc_dist_vwap_atr_ts_band40_60,location,dist_vwap_atr,74607,0.2009004666593064,74607,0.0,0.0
loc_dist_weekly_vwap_ts_top20,location,dist_weekly_vwap,297392,0.8008121433745419,73971,0.0,0.0
loc_dist_weekly_vwap_ts_bot20,location,dist_weekly_vwap,74267,0.1999849204147963,74267,0.0,0.0
loc_dist_weekly_vwap_ts_top30,location,dist_weekly_vwap,260254,0.7008075656433194,111109,0.0,0.0
loc_dist_weekly_vwap_ts_bot30,location,dist_weekly_vwap,111401,0.2999787270137305,111401,0.0,0.0
loc_dist_weekly_vwap_ts_top40,location,dist_weekly_vwap,223156,0.6009106992349803,148207,0.0,0.0
loc_dist_weekly_vwap_ts_bot40,location,dist_weekly_vwap,148501,0.3998809789882137,148501,0.0,0.0
loc_dist_weekly_vwap_ts_top50,location,dist_weekly_vwap,186194,0.5013800513244454,185169,0.0,0.0
loc_dist_weekly_vwap_ts_bot50,location,dist_weekly_vwap,185343,0.49908849293009805,185343,0.0,0.0
loc_dist_weekly_vwap_ts_top60,location,dist_weekly_vwap,148835,0.4007803685342912,148835,0.0,0.0
loc_dist_weekly_vwap_ts_bot60,location,dist_weekly_vwap,222814,0.5999897674243261,148549,0.0,0.0
loc_dist_weekly_vwap_ts_top70,location,dist_weekly_vwap,111716,0.30082695368143836,111716,0.0,0.0
loc_dist_weekly_vwap_ts_bot70,location,dist_weekly_vwap,259938,0.6999566461925394,111425,0.0,0.0
loc_dist_weekly_vwap_ts_top80,location,dist_weekly_vwap,74572,0.2008062192517833,74572,0.0,0.0
loc_dist_weekly_vwap_ts_bot80,location,dist_weekly_vwap,297087,0.7999908445375549,74276,0.0,0.0
loc_dist_weekly_vwap_ts_band20_80,location,dist_weekly_vwap,223116,0.6008029879120967,148247,0.0,0.0
loc_dist_weekly_vwap_ts_band25_75,location,dist_weekly_vwap,185970,0.5007768679162975,185393,0.0,0.0
loc_dist_weekly_vwap_ts_band30_70,location,dist_weekly_vwap,148829,0.4007642118358587,148829,0.0,0.0
loc_dist_weekly_vwap_ts_band40_60,location,dist_weekly_vwap,74607,0.2009004666593064,74607,0.0,0.0
loc_dist_prior_day_high_ts_top20,location,dist_prior_day_high,297392,0.8008121433745419,73971,0.0,0.0
loc_dist_prior_day_high_ts_bot20,location,dist_prior_day_high,74267,0.1999849204147963,74267,0.0,0.0
loc_dist_prior_day_high_ts_top30,location,dist_prior_day_high,260254,0.7008075656433194,111109,0.0,0.0
loc_dist_prior_day_high_ts_bot30,location,dist_prior_day_high,111401,0.2999787270137305,111401,0.0,0.0
loc_dist_prior_day_high_ts_top40,location,dist_prior_day_high,223156,0.6009106992349803,148207,0.0,0.0
loc_dist_prior_day_high_ts_bot40,location,dist_prior_day_high,148501,0.3998809789882137,148501,0.0,0.0
loc_dist_prior_day_high_ts_top50,location,dist_prior_day_high,186194,0.5013800513244454,185169,0.0,0.0
loc_dist_prior_day_high_ts_bot50,location,dist_prior_day_high,185343,0.49908849293009805,185343,0.0,0.0
loc_dist_prior_day_high_ts_top60,location,dist_prior_day_high,148835,0.4007803685342912,148835,0.0,0.0
loc_dist_prior_day_high_ts_bot60,location,dist_prior_day_high,222814,0.5999897674243261,148549,0.0,0.0
loc_dist_prior_day_high_ts_top70,location,dist_prior_day_high,111716,0.30082695368143836,111716,0.0,0.0
loc_dist_prior_day_high_ts_bot70,location,dist_prior_day_high,259938,0.6999566461925394,111425,0.0,0.0
loc_dist_prior_day_high_ts_top80,location,dist_prior_day_high,74572,0.2008062192517833,74572,0.0,0.0
loc_dist_prior_day_high_ts_bot80,location,dist_prior_day_high,297087,0.7999908445375549,74276,0.0,0.0
loc_dist_prior_day_high_ts_band20_80,location,dist_prior_day_high,223116,0.6008029879120967,148247,0.0,0.0
loc_dist_prior_day_high_ts_band25_75,location,dist_prior_day_high,185970,0.5007768679162975,185393,0.0,0.0
loc_dist_prior_day_high_ts_band30_70,location,dist_prior_day_high,148829,0.4007642118358587,148829,0.0,0.0
loc_dist_prior_day_high_ts_band40_60,location,dist_prior_day_high,74607,0.2009004666593064,74607,0.0,0.0
loc_dist_prior_day_low_ts_top20,location,dist_prior_day_low,297392,0.8008121433745419,73971,0.0,0.0
loc_dist_prior_day_low_ts_bot20,location,dist_prior_day_low,74267,0.1999849204147963,74267,0.0,0.0
loc_dist_prior_day_low_ts_top30,location,dist_prior_day_low,260254,0.7008075656433194,111109,0.0,0.0
loc_dist_prior_day_low_ts_bot30,location,dist_prior_day_low,111401,0.2999787270137305,111401,0.0,0.0
loc_dist_prior_day_low_ts_top40,location,dist_prior_day_low,223156,0.6009106992349803,148207,0.0,0.0
loc_dist_prior_day_low_ts_bot40,location,dist_prior_day_low,148501,0.3998809789882137,148501,0.0,0.0
loc_dist_prior_day_low_ts_top50,location,dist_prior_day_low,186194,0.5013800513244454,185169,0.0,0.0
loc_dist_prior_day_low_ts_bot50,location,dist_prior_day_low,185343,0.49908849293009805,185343,0.0,0.0
loc_dist_prior_day_low_ts_top60,location,dist_prior_day_low,148835,0.4007803685342912,148835,0.0,0.0
loc_dist_prior_day_low_ts_bot60,location,dist_prior_day_low,222814,0.5999897674243261,148549,0.0,0.0
loc_dist_prior_day_low_ts_top70,location,dist_prior_day_low,111716,0.30082695368143836,111716,0.0,0.0
loc_dist_prior_day_low_ts_bot70,location,dist_prior_day_low,259938,0.6999566461925394,111425,0.0,0.0
loc_dist_prior_day_low_ts_top80,location,dist_prior_day_low,74572,0.2008062192517833,74572,0.0,0.0
loc_dist_prior_day_low_ts_bot80,location,dist_prior_day_low,297087,0.7999908445375549,74276,0.0,0.0
loc_dist_prior_day_low_ts_band20_80,location,dist_prior_day_low,223116,0.6008029879120967,148247,0.0,0.0
loc_dist_prior_day_low_ts_band25_75,location,dist_prior_day_low,185970,0.5007768679162975,185393,0.0,0.0
loc_dist_prior_day_low_ts_band30_70,location,dist_prior_day_low,148829,0.4007642118358587,148829,0.0,0.0
loc_dist_prior_day_low_ts_band40_60,location,dist_prior_day_low,74607,0.2009004666593064,74607,0.0,0.0
loc_dist_rolling_7d_high_ts_top20,location,dist_rolling_7d_high,297392,0.8008121433745419,73971,0.0,0.0
loc_dist_rolling_7d_high_ts_bot20,location,dist_rolling_7d_high,74267,0.1999849204147963,74267,0.0,0.0
loc_dist_rolling_7d_high_ts_top30,location,dist_rolling_7d_high,260254,0.7008075656433194,111109,0.0,0.0
loc_dist_rolling_7d_high_ts_bot30,location,dist_rolling_7d_high,111401,0.2999787270137305,111401,0.0,0.0
loc_dist_rolling_7d_high_ts_top40,location,dist_rolling_7d_high,223156,0.6009106992349803,148207,0.0,0.0
loc_dist_rolling_7d_high_ts_bot40,location,dist_rolling_7d_high,148501,0.3998809789882137,148501,0.0,0.0
loc_dist_rolling_7d_high_ts_top50,location,dist_rolling_7d_high,186194,0.5013800513244454,185169,0.0,0.0
loc_dist_rolling_7d_high_ts_bot50,location,dist_rolling_7d_high,185343,0.49908849293009805,185343,0.0,0.0
