fold_id,seed,group,used_feature_count,split_count
0,42,location,2,2
0,42,regime,7,7
1,42,location,1,1
1,42,regime,7,8
2,42,location,17,141
2,42,regime,26,799
3,42,location,2,2
3,42,regime,6,7
4,42,location,20,129
4,42,regime,25,738
