fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.02793339,1.566087,-4.099998540878296,-0.05654847249388695,4.163288507461542
1,-0.018878069,1.5461837,-4.104105625152588,-0.04378252476453781,4.104315443038941
2,-0.0010536421,1.5394535,-3.991460773944855,0.0,4.14938994884491
3,-0.0061164265,1.5144659,-3.9033043432235717,0.0,3.980285668373105
4,-0.017755037,1.5266273,-3.902565312385559,-0.030226105824112892,3.993162202835085
