feature_a,feature_b,lift,final_pair_score
pullback_8,wick_ratio_4h_max,30.856897132043947,30.856897132043947
regime_transition_entropy_48h,liq_score,13.4519145528897,13.4519145528897
mae_2h,wick_ratio_4h_max,12.566334111653576,12.566334111653576
ffd_z_24_06,trapped_longs_12,11.689373297002724,11.689373297002724
pullback_2,ffd_diff_2_04,9.861463367287614,9.861463367287614
ker_16,wick_ratio_4h_max,9.334995049939486,9.334995049939486
ffd_dist_ema_fast_04,wick_ratio_4h_max,8.930232558139535,8.930232558139535
ffd_diff_8_06,dv_z,8.43647796372015,8.43647796372015
pullback_8,vov_ratio,7.708357042600811,7.708357042600811
dn_vol_6,wick_ratio_4h_max,6.806792954429507,6.806792954429507
regime_transition_entropy_48h,ffd_diff_8_06,6.747626270771787,6.747626270771787
pullback_2,vol_z,6.74156693716861,6.74156693716861
regime_transition_entropy_48h,pullback_4,6.3778899813978205,6.3778899813978205
wick_body_ratio,mae_4h,6.2527437063588955,6.2527437063588955
regime_transition_entropy_48h,wick_ratio_4h_max,6.217170021179259,6.217170021179259
ffd_diff_4_04,vov_ratio,6.068003953511414,6.068003953511414
clv_pullback,vol_z,6.060793376167123,6.060793376167123
amihud_z,ffd_diff_2_04,5.8889645540797355,5.8889645540797355
vol_z,ffd_diff_2_04,5.715053866687151,5.715053866687151
trapped_longs_12,wick_ratio_4h_max,5.699381272738017,5.699381272738017
vol_z_x_regime_trend,wick_ratio_4h_max,5.454033880137794,5.454033880137794
amihud_z,vol_expansion_ratio,5.370333371255366,5.370333371255366
regime_transition_entropy_48h,ffd_ema_spread_06,5.284083152497818,5.284083152497818
pullback_2,liq_score,5.168224987116248,5.168224987116248
pullback_4,mae_4h,5.163983138470423,5.163983138470423
ffd_z_24_04,ffd_diff_8_06,6.329070758738278,5.063256606990623
amihud_z,ffd_diff_4_04,4.924712365612341,4.924712365612341
ffd_z_24_06,vol_state,4.774338118998461,4.774338118998461
ffd_diff_4_04,vol_state,4.517728048906198,4.517728048906198
regime_transition_entropy_48h,ffd_diff_4_04,4.4948224610459615,4.4948224610459615
liq_score,mae_4h,4.48990755429134,4.48990755429134
vov_interaction,ffd_ema_spread_06,4.472996566214777,4.472996566214777
G_VOL_LIQ_GT1,wick_ratio_4h_max,4.404726499578126,4.404726499578126
breakout_min,ffd_diff_4_04,4.365463996803928,4.365463996803928
G_MR_SPIKE,pullback_4,4.297069636601019,4.297069636601019
ker_16,dv_z,4.288150907173175,4.288150907173175
dv_z,trapped_longs_12,4.277892370100138,4.277892370100138
G_LIQ_GOOD,wick_ratio_4h_max,4.276012878237772,4.276012878237772
kf_vol_ratio_mean,dv_z,4.2649011155300665,4.2649011155300665
mr_potential_exhaust,liq_score,4.233957696802913,4.233957696802913
regime_transition_entropy_48h,rvol_hod_base,4.230930959182058,4.230930959182058
pullback_2,vov_ratio,4.21831637372803,4.21831637372803
breakout_min,G_MR_SPIKE,4.214237978765598,4.214237978765598
G_LIQ_GOOD,vol_z,4.159869821372482,4.159869821372482
ffd_diff_4_04,dv_z,4.137817191383215,4.137817191383215
amihud_z,clv_pullback,4.097999619708716,4.097999619708716
dv_z,wick_ratio_4h_max,4.095352526845915,4.095352526845915
volu_z,regime_transition_entropy_48h,4.003041256274192,4.003041256274192
