,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
clv,0.07726578,0.018245786,0.32719883,82.833336,6.2561083,1096.746,106.52606,31.914259,355.5715,0.06672825,0.017353173,0.2565905,2.0,0.0,0.85714287,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
wick_ratio_4h_max,0.060988955,0.009111579,0.4082336,66.333336,3.197221,1376.2299,84.067986,20.818064,339.48532,0.05374367,0.010428591,0.27696764,1.0,0.0,0.85714287,0.76825666,0.9770115,1.0,0.0,2.0,0.33333334,0.81679404,2.0
flow_ratio,0.048925787,0.012809625,0.18686984,51.166668,5.6984406,459.42883,64.96447,22.250154,189.67879,0.04185599,0.012768145,0.13721053,4.0,0.0,0.85714287,0.59650576,0.87356323,1.0,0.0,4.0,1.8333334,0.69646895,3.0
G_VOL_LIQ_GT2,0.042086326,0.006923308,0.25583997,71.333336,10.241528,496.84427,52.397556,10.969398,250.2876,0.035114028,0.0067431214,0.18285225,3.0,1.0,0.42857143,0.49912807,0.9310345,1.0,0.0,4.0,1.0,0.65727913,4.0
pullback_4_G_VOL_1,0.030197585,0.0062623885,0.14561443,63.833332,7.0336494,579.3144,33.550587,7.25269,155.20338,0.02534687,0.0050324528,0.12766413,5.0,0.0,0.0,0.3298606,0.83908045,1.0,0.0,6.0,2.3333333,0.5411935,5.0
ll_count_24,0.036814377,0.01732359,0.07823425,51.5,15.596474,170.05446,48.314026,24.936756,93.6066,0.031851944,0.015444096,0.06569153,12.0,0.0,0.85714287,0.42406803,0.57471263,0.8333333,0.0,6.0,6.1666665,0.5019156,6.0
efficiency,0.028803319,0.010180548,0.081491806,55.333332,12.337837,248.16164,33.0825,11.032632,99.201324,0.024068706,0.007815828,0.07411916,10.0,0.0,0.85714287,0.31000957,0.6321839,0.6666667,0.0,8.0,5.3333335,0.42855126,7.0
rsi_G_VOL_1,0.021797894,0.0044614444,0.10650097,50.333332,6.7494855,375.3537,25.609486,7.213573,90.91829,0.017894052,0.0042852405,0.07472091,8.0,0.0,0.85714287,0.21026893,0.7241379,0.5,0.0,12.0,4.0,0.3716824,8.0
dist_ema_fast_G_VOL_0,0.018637672,0.0039107357,0.08882289,29.833334,3.7155828,239.53922,22.8844,5.4835515,95.50302,0.015432079,0.0035838704,0.066450246,9.0,1.0,1.0,0.16527487,0.6896552,0.33333334,0.32166174,14.5,4.5,0.32939807,9.0
dist_vwap_norm_G_VOL_0,0.019078571,0.0043205316,0.08424701,30.0,4.7609525,189.03781,22.499193,6.9659057,72.6702,0.01515614,0.00438401,0.052396905,11.0,0.0,0.85714287,0.17155223,0.6436782,0.33333334,0.30262604,15.0,5.1666665,0.3204046,10.0
volume_capitulation,0.020065477,0.0050532706,0.0796758,30.666666,6.046119,155.54514,26.308273,8.460785,81.8039,0.016276842,0.0047290158,0.056023404,13.0,0.0,0.85714287,0.18560342,0.49425286,0.5,0.0,15.5,7.3333335,0.3006451,11.0
tfq_x_dir_edge_2h,0.015652029,0.0022545112,0.108664796,26.166666,4.450343,153.85205,18.401829,2.5864387,130.92418,0.012283903,0.0012059059,0.12512937,7.0,0.0,0.85714287,0.12276639,0.81609195,0.0,0.29909268,18.5,2.6666667,0.28649914,12.0
vol_z_G_VOL_0,0.019408781,0.0053931354,0.0698482,37.333332,7.086764,196.67337,24.846493,8.042244,76.76318,0.017242286,0.005763796,0.05157997,14.0,0.0,0.85714287,0.17625363,0.57471263,0.16666667,0.0,16.5,6.1666665,0.26561767,13.0
G_LIQ_GOOD,0.018394656,0.0093824025,0.03606362,40.833332,10.915076,152.75763,19.18969,9.054422,40.67009,0.013630389,0.006055943,0.030678544,36.5,1.0,1.0,0.1618149,0.5862069,0.16666667,0.0,22.5,6.0,0.26054993,14.0
clv_mean_4_G_VOL_0,0.019879598,0.0066333893,0.05957715,39.166668,8.513062,180.19695,24.374521,9.463958,62.776836,0.016832959,0.0062618623,0.04524988,20.0,0.0,0.85714287,0.18295695,0.3908046,0.33333334,0.19800253,14.5,8.833333,0.25822762,15.0
retrace_12,0.0075493394,0.0015986806,0.035649724,21.5,2.2173557,208.46902,7.9653006,1.8517638,34.262474,0.00665759,0.0014430383,0.030715404,39.0,0.0,0.85714287,0.007403318,0.7586207,0.0,0.8138346,49.5,3.5,0.23441873,16.0
kf_score_rm24_mean,0.012720067,0.001414316,0.11440167,43.5,3.818813,495.50735,14.236741,1.6423304,123.412926,0.011485541,0.0014244022,0.09261264,6.0,0.0,0.85714287,0.08102221,0.7011494,0.0,0.26166633,29.5,4.3333335,0.2329329,17.0
clv_mean_4_G_VOL_1,0.018640444,0.007863062,0.044189665,40.166668,13.458785,119.87421,22.064886,9.693882,50.22335,0.01520539,0.006683737,0.034592006,27.0,0.0,0.85714287,0.16531433,0.43678162,0.16666667,0.14403987,15.0,8.166667,0.2323203,18.0
mkt_rv_ratio,0.01016193,0.0014573087,0.07085995,34.833332,4.179979,290.27927,11.396808,2.5322802,51.292595,0.009098541,0.0016045512,0.051592905,16.5,0.0,0.85714287,0.044600405,0.6781609,0.0,0.5783114,41.5,4.6666665,0.22298601,19.0
ret48h,0.0071506402,0.0022021704,0.023218757,28.5,3.6855574,220.38728,7.6910214,2.0882816,28.325592,0.006179667,0.0017246114,0.022143126,53.0,0.0,0.85714287,0.0017267871,0.7126437,0.0,0.8424435,52.5,4.1666665,0.22123283,20.0
ll_count_12,0.022699198,0.0145053025,0.03552174,37.5,15.903354,88.42474,26.552374,20.18532,34.927788,0.018041095,0.013035748,0.02496835,41.0,0.0,0.85714287,0.22310136,0.08045977,0.5,0.0,14.0,13.333333,0.21782069,21.0
retest_quality,0.011067253,0.0020162207,0.060749345,35.666668,2.748737,462.7984,11.961448,2.1986032,65.075966,0.009313289,0.0017031273,0.05092828,18.0,0.0,0.85714287,0.057490055,0.5862069,0.0,0.7296311,33.0,6.0,0.21465282,22.0
prog_def,0.017397754,0.005750828,0.05263274,44.5,4.924429,402.12784,20.278631,7.2384353,56.81102,0.014590189,0.005046056,0.042186134,21.0,0.0,0.85714287,0.14762138,0.3908046,0.16666667,0.14505614,20.0,8.833333,0.21114573,23.0
accel_5h,0.007836081,0.002085493,0.029443478,30.5,5.4390564,171.03151,7.67918,1.7566544,33.569386,0.0064425613,0.0015398822,0.026954396,48.0,0.0,0.85714287,0.011485838,0.6666667,0.0,0.49974993,50.5,4.8333335,0.19797137,24.0
vov_interaction,0.011348577,0.0021123318,0.060970638,41.666668,5.120764,339.03363,12.558893,2.6969438,58.483162,0.009743804,0.0021473654,0.04421312,19.0,0.0,0.85714287,0.06149545,0.6551724,0.0,0.0,33.0,5.0,0.1976156,25.0
vol_price_spread,0.01534092,0.0036685786,0.06415123,42.333332,5.6470246,317.35492,16.071142,3.7224588,69.384674,0.012027709,0.0026183208,0.055251356,15.0,0.0,0.85714287,0.11833694,0.52873564,0.0,0.0,20.5,6.8333335,0.19726923,26.0
rsi_slope_base,0.007953356,0.0012255989,0.051612213,37.166668,3.9334745,351.18088,8.17348,1.5933416,41.9281,0.0066642547,0.0011508671,0.038590286,22.0,0.0,0.85714287,0.013155555,0.6551724,0.0,0.42315796,46.5,5.0,0.19218656,27.0
G_VOL_LIQ_GT1,0.007483204,0.0018197141,0.030773152,35.166668,4.4876375,275.57806,7.9280224,1.5463547,40.646263,0.0066680587,0.0014335751,0.03101547,43.0,0.0,0.85714287,0.0064617046,0.55172414,0.0,1.0,51.5,6.5,0.19148497,28.0
