fold_id,seed,regime_family,gain,split
0,42,liquidity,0.0976247,1.0
0,42,momentum,10.6789,1.0
0,42,path_structure,8.51514,1.0
0,42,volatility,1.45102,2.0
1,42,compression,10.8956995,12.0
1,42,context,29.797394,13.0
1,42,liquidity,49.05015,19.0
1,42,momentum,0.638044,2.0
1,42,path_structure,97.043465,27.0
1,42,trend,36.888123,27.0
1,42,volatility,78.70653,29.0
1,42,volatility_term_structure,35.306095,16.0
2,42,compression,48.65112,55.0
2,42,context,35.142693,45.0
2,42,liquidity,90.39229,95.0
2,42,momentum,13.3644705,21.0
2,42,path_structure,140.90034,153.0
2,42,trend,71.48042,96.0
2,42,volatility,91.63709,112.0
2,42,volatility_term_structure,57.397297,90.0
