fold_id,seed,group,gain,split
0,42,location,18.816326,5.0
0,42,regime,20.742683,5.0
1,42,location,368.96738,206.0
1,42,regime,338.3255,145.0
2,42,location,734.6481,942.0
2,42,regime,548.9657,667.0
