fold_id,seed,regime_family,gain,split
0,42,trend,29.44064376503229,61
0,42,volatility,116.21781411552365,486
0,42,volatility_term_structure,2.889629216864705,8
1,42,trend,7.86221981048584,1
1,42,volatility,9.630177042701689,9
1,42,volatility_term_structure,0.7565227001905441,2
2,42,trend,62.33466029167175,13
2,42,volatility,51.397601604723604,107
2,42,volatility_term_structure,1.2995492075569928,2
3,42,trend,8.503430366516113,1
3,42,volatility,5.530716819688678,6
3,42,volatility_term_structure,0.377121988683939,2
4,42,trend,6.422540187835693,1
4,42,volatility,4.315136156976223,6
4,42,volatility_term_structure,2.1240210086107254,2
