feature_name,status,reason,support,group,regime_family
loc_dist_ema20_atr_ts_top20,retained,retained,297395,location,
loc_dist_ema20_atr_ts_bot20,retained,retained,74263,location,
loc_dist_ema20_atr_ts_top30,retained,retained,260260,location,
loc_dist_ema20_atr_ts_bot30,retained,retained,111395,location,
loc_dist_ema20_atr_ts_top40,retained,retained,223125,location,
loc_dist_ema20_atr_ts_bot40,retained,retained,148532,location,
loc_dist_ema20_atr_ts_top50,retained,retained,185994,location,
loc_dist_ema20_atr_ts_bot50,retained,retained,185665,location,
loc_dist_ema20_atr_ts_top60,retained,retained,148836,location,
loc_dist_ema20_atr_ts_bot60,retained,retained,222822,location,
loc_dist_ema20_atr_ts_top70,retained,retained,111723,location,
loc_dist_ema20_atr_ts_bot70,retained,retained,259932,location,
loc_dist_ema20_atr_ts_top80,retained,retained,74631,location,
loc_dist_ema20_atr_ts_bot80,retained,retained,297026,location,
loc_dist_ema20_atr_ts_band20_80,retained,retained,223058,location,
loc_dist_ema20_atr_ts_band25_75,retained,retained,185940,location,
loc_dist_ema20_atr_ts_band30_70,retained,retained,148829,location,
loc_dist_ema20_atr_ts_band40_60,retained,retained,74584,location,
loc_dist_ema50_atr_ts_top20,retained,retained,297395,location,
loc_dist_ema50_atr_ts_bot20,retained,retained,74263,location,
loc_dist_ema50_atr_ts_top30,retained,retained,260260,location,
loc_dist_ema50_atr_ts_bot30,retained,retained,111395,location,
loc_dist_ema50_atr_ts_top40,retained,retained,223125,location,
loc_dist_ema50_atr_ts_bot40,retained,retained,148532,location,
loc_dist_ema50_atr_ts_top50,retained,retained,185994,location,
loc_dist_ema50_atr_ts_bot50,retained,retained,185665,location,
loc_dist_ema50_atr_ts_top60,retained,retained,148836,location,
loc_dist_ema50_atr_ts_bot60,retained,retained,222822,location,
loc_dist_ema50_atr_ts_top70,retained,retained,111723,location,
loc_dist_ema50_atr_ts_bot70,retained,retained,259932,location,
loc_dist_ema50_atr_ts_top80,retained,retained,74631,location,
loc_dist_ema50_atr_ts_bot80,retained,retained,297026,location,
loc_dist_ema50_atr_ts_band20_80,retained,retained,223058,location,
loc_dist_ema50_atr_ts_band25_75,retained,retained,185940,location,
loc_dist_ema50_atr_ts_band30_70,retained,retained,148829,location,
loc_dist_ema50_atr_ts_band40_60,retained,retained,74584,location,
loc_dist_ema200_atr_ts_top20,retained,retained,297395,location,
loc_dist_ema200_atr_ts_bot20,retained,retained,74263,location,
loc_dist_ema200_atr_ts_top30,retained,retained,260260,location,
loc_dist_ema200_atr_ts_bot30,retained,retained,111395,location,
loc_dist_ema200_atr_ts_top40,retained,retained,223125,location,
loc_dist_ema200_atr_ts_bot40,retained,retained,148532,location,
loc_dist_ema200_atr_ts_top50,retained,retained,185994,location,
loc_dist_ema200_atr_ts_bot50,retained,retained,185665,location,
loc_dist_ema200_atr_ts_top60,retained,retained,148836,location,
loc_dist_ema200_atr_ts_bot60,retained,retained,222822,location,
loc_dist_ema200_atr_ts_top70,retained,retained,111723,location,
loc_dist_ema200_atr_ts_bot70,retained,retained,259932,location,
loc_dist_ema200_atr_ts_top80,retained,retained,74631,location,
loc_dist_ema200_atr_ts_bot80,retained,retained,297026,location,
loc_dist_ema200_atr_ts_band20_80,retained,retained,223058,location,
loc_dist_ema200_atr_ts_band25_75,retained,retained,185940,location,
loc_dist_ema200_atr_ts_band30_70,retained,retained,148829,location,
loc_dist_ema200_atr_ts_band40_60,retained,retained,74584,location,
loc_dist_vwap_atr_ts_top20,retained,retained,297395,location,
loc_dist_vwap_atr_ts_bot20,retained,retained,74263,location,
loc_dist_vwap_atr_ts_top30,retained,retained,260260,location,
loc_dist_vwap_atr_ts_bot30,retained,retained,111395,location,
loc_dist_vwap_atr_ts_top40,retained,retained,223125,location,
loc_dist_vwap_atr_ts_bot40,retained,retained,148532,location,
loc_dist_vwap_atr_ts_top50,retained,retained,185994,location,
loc_dist_vwap_atr_ts_bot50,retained,retained,185665,location,
loc_dist_vwap_atr_ts_top60,retained,retained,148836,location,
loc_dist_vwap_atr_ts_bot60,retained,retained,222822,location,
loc_dist_vwap_atr_ts_top70,retained,retained,111723,location,
loc_dist_vwap_atr_ts_bot70,retained,retained,259932,location,
loc_dist_vwap_atr_ts_top80,retained,retained,74631,location,
loc_dist_vwap_atr_ts_bot80,retained,retained,297026,location,
loc_dist_vwap_atr_ts_band20_80,retained,retained,223058,location,
loc_dist_vwap_atr_ts_band25_75,retained,retained,185940,location,
loc_dist_vwap_atr_ts_band30_70,retained,retained,148829,location,
loc_dist_vwap_atr_ts_band40_60,retained,retained,74584,location,
loc_dist_weekly_vwap_ts_top20,retained,retained,297395,location,
loc_dist_weekly_vwap_ts_bot20,retained,retained,74263,location,
loc_dist_weekly_vwap_ts_top30,retained,retained,260260,location,
loc_dist_weekly_vwap_ts_bot30,retained,retained,111395,location,
loc_dist_weekly_vwap_ts_top40,retained,retained,223125,location,
loc_dist_weekly_vwap_ts_bot40,retained,retained,148532,location,
