fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,39,0.19587884062497052,6,64,2563,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,389,3703.323,True,healthy
1,42,105,0.19406808658088012,6,64,2439,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,1055,6727.05,True,healthy
2,42,9,0.19020354413159668,6,64,2365,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,91,764.6038,True,healthy
3,42,157,0.17784267247868213,6,64,2316,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,1585,7493.368,True,healthy
4,42,19,0.19853360695696515,6,64,2265,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,194,1458.5103,True,healthy
