feature_a,feature_b,lift,final_pair_score
complexity_regime_24h,trend_accel_120h,27.146336811704767,27.146336811704767
retest_quality,ema50_slope,19.848282016956716,19.848282016956716
retest_quality,loc_initial_balance_pos_24,17.35720208770304,17.35720208770304
loc_prev_week_range_pos_24,efficiency_ratio_20,16.42603478392952,16.42603478392952
loc_prev_week_range_pos_24,rsi_slope,14.135008316989003,14.135008316989003
volume_autocorr_48,efficiency_ratio_20,13.844176706827309,13.844176706827309
kf_atr_mean,mtf_divergence_x_regime_vol_12h,13.04974113135187,13.04974113135187
trend_slope_120h,impact_24,12.99009900990099,12.99009900990099
body_pct,mtf_divergence_x_regime_vol_12h,12.50425355994488,12.50425355994488
loc_prev_week_range_pos_24,mtf_divergence_x_regime_vol_12h,12.335757347615054,12.335757347615054
complexity_regime_24h,volatility_ratio_short_long,12.272767469861208,12.272767469861208
mtf_divergence_x_regime_vol_12h,volume_percentile,12.186286303488572,12.186286303488572
choppiness_index_20,volatility_ratio_short_long,11.25406701704359,11.25406701704359
retest_quality,rsi_slope,11.02570123939987,11.02570123939987
body_ratio_15m,dist_ema20_atr,10.925941829085458,10.925941829085458
rv_ratio_24_120,volume_percentile,10.374921158420772,10.374921158420772
dv_z,volatility_ratio_short_long,10.370952359361882,10.370952359361882
loc_initial_balance_pos_24,ema50_slope,10.290530719538008,10.290530719538008
trapped_longs_12,complexity_regime_24h,9.387794294973522,9.387794294973522
retest_quality,trend_accel_120h,9.314130496335583,9.314130496335583
body_ratio_15m,ema50_ema200_spread_atr,9.222118974083523,9.222118974083523
volume_autocorr_48,impact_24,9.051776328737114,9.051776328737114
rsi_slope,rv_ratio_24_120,8.92782648596379,8.92782648596379
dir_path_long_2h,zscore_price_200,8.83088393695825,8.83088393695825
dist_ema20_atr,mtf_divergence_x_regime_vol_12h,8.33343120394838,8.33343120394838
zscore_price_200,atr_compression_ratio,8.278179952104002,8.278179952104002
trend_overextension_z,mtf_divergence_x_regime_vol_12h,8.257542486791499,8.257542486791499
dist_ema20_atr,regime_stability_24h,8.131332797276157,8.131332797276157
ema50_slope,trend_slope_120h,11.28564153332566,7.899949073327961
loc_pullback_depth_48,tf_tape,7.880037962670041,7.880037962670041
trend_slope_120h,rv_ratio_24_120,7.796468287028979,7.796468287028979
retest_quality,dir_path_long_2h,7.714877189056117,7.714877189056117
trend_accel_120h,volatility_ratio_short_long,7.70956912538604,7.70956912538604
volume_percentile,dn_vol,7.519684187756868,7.519684187756868
complexity_regime_24h,rvol_hod_base,7.497460856277023,7.497460856277023
ema50_gt_ema200,zscore_price_200,7.459823748205844,7.459823748205844
vp_accept_hvn_touchrate,loc_initial_balance_pos_24,7.418828762045959,7.418828762045959
impact_24,atr_compression_ratio,7.299271758819122,7.299271758819122
ffd_range_24_06,mtf_divergence_x_regime_vol_12h,7.295741453857721,7.295741453857721
impact_24,zscore_price_200,7.225288962226652,7.225288962226652
rv_ratio_24_120,down_up_vol_ratio_24,7.2100927309467355,7.2100927309467355
trend_pct_base,rsi_slope,7.190617606057118,7.190617606057118
down_up_vol_ratio_24,tf_tape,7.169725610872989,7.169725610872989
body_ratio_15m,ema50_slope,7.163418562148272,7.163418562148272
down_up_vol_ratio_24,atr_compression_ratio,7.1367485018364585,7.1367485018364585
dist_ema20_atr,tf_tape,7.084703903215991,7.084703903215991
loc_initial_balance_pos_24,volume_percentile,7.070535182506594,7.070535182506594
mtf_divergence_x_regime_vol_12h,efficiency_ratio_20,7.007114624505929,7.007114624505929
