fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.2602364,0.30868515,0.001620400456013158,0.006412419257685542,1.0
1,0.2596779,0.31054035,0.0017481708340346812,0.006369174690917134,1.0
2,0.26468968,0.31904873,0.0016094307648018003,0.006476178299635649,1.0
