,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
range_16h_pct,0.05201757,0.010552155,0.25642416,75.333336,8.6152315,658.7299,243.2609,59.1061,1001.1803,0.14987642,0.03543785,0.6338686,3.0,0.0,0.72727275,1.0,0.89534885,1.0,0.0,2.0,1.5,0.9238372,1.0
dist_from_high_48h,0.050794914,0.007584723,0.34017372,72.0,7.8951464,656.60596,247.56041,47.55335,1288.7875,0.15690614,0.029475091,0.8352659,1.0,1.0,1.0,0.97430724,0.9302326,1.0,0.0,2.5,1.0,0.9184271,2.0
ffd_range_24_05,0.042672988,0.006637909,0.27433097,72.333336,7.6303487,685.6975,197.02992,53.42355,726.66064,0.12261733,0.031441968,0.47818285,2.0,0.16666667,0.8181818,0.80363375,0.90697676,1.0,0.0,4.5,1.3333334,0.81874275,3.0
dist_from_high_120h,0.039754756,0.0058384105,0.27069706,71.0,7.071068,712.905,181.10373,48.619465,674.59735,0.11534626,0.027315518,0.48707697,4.0,0.33333334,0.90909094,0.7423103,0.872093,1.0,0.0,5.0,1.8333334,0.7762939,4.0
pullback_48,0.039423645,0.010198126,0.1524029,63.666668,9.498538,426.74405,186.92902,61.537777,567.8212,0.12056468,0.03995546,0.36380112,8.0,0.0,0.72727275,0.73535234,0.7790698,0.8333333,0.0,6.0,3.1666667,0.7242112,5.0
atr_state,0.037299104,0.008652935,0.1607805,65.5,7.910963,542.317,174.31413,60.18224,504.89008,0.10731699,0.03456009,0.33324385,9.0,0.0,0.72727275,0.69070745,0.8372093,0.8333333,0.0,6.0,2.3333333,0.71419144,6.0
vol_expansion_ratio,0.03599876,0.01001435,0.12940538,56.5,6.7761836,471.0985,155.2398,45.648643,527.93243,0.09851736,0.025862489,0.37527984,10.0,0.0,0.0,0.6633822,0.76744187,1.0,0.0,6.0,3.3333333,0.7067207,7.0
pullback_120,0.030935446,0.00494814,0.19340637,48.666668,8.279828,286.04996,146.83199,40.480267,532.59607,0.08883413,0.023340726,0.3381001,6.0,0.0,0.72727275,0.55698204,0.9302326,1.0,0.0,8.5,1.0,0.6888983,8.0
cvar_5pct,0.032319415,0.009621446,0.10856419,58.666668,10.370899,331.86877,149.21059,63.649937,349.7851,0.09379841,0.036001533,0.24438238,12.0,0.0,0.72727275,0.5860647,0.7790698,0.6666667,0.0,6.5,3.1666667,0.6171031,9.0
range_24h_pct,0.025148492,0.004528161,0.13966964,38.833332,3.5316033,427.0094,114.276024,22.902168,570.20844,0.07662346,0.012905893,0.4549205,7.0,0.16666667,0.8181818,0.4353755,0.7906977,0.5,0.16585809,12.0,3.0,0.5204239,10.0
