fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top20,regime,volatility,0.06652289628982544,1
0,42,reg_atr_change_rate_ts_top30,regime,volatility,0.00081464002141729,1
0,42,loc_dist_ema20_atr_ts_top40,location,,0.04723440110683441,1
0,42,reg_atr_change_rate_ts_top50,regime,volatility,0.18787099421024323,1
0,42,reg_atr_change_rate_ts_top60,regime,volatility,0.0005732330027967691,1
0,42,loc_dist_ema20_atr_ts_top70,location,,0.0419640988111496,1
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,0.15148599445819855,1
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.1828422024846077,2
0,42,reg_ema50_gt_ema200_raw,regime,trend,2.706350088119507,1
1,42,reg_atr_change_rate_ts_top20,regime,volatility,0.033471301198005676,1
1,42,reg_atr_change_rate_ts_top30,regime,volatility,0.008443850092589855,1
1,42,loc_dist_ema20_atr_ts_top40,location,,0.28582099080085754,1
1,42,reg_atr_change_rate_ts_top50,regime,volatility,0.0027451401110738516,1
1,42,reg_atr_change_rate_ts_top60,regime,volatility,0.03840380162000656,1
1,42,loc_dist_ema20_atr_ts_top70,location,,0.03316830098628998,1
1,42,reg_atr_change_rate_ts_bot80,regime,volatility,0.02381500042974949,1
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.1965078003704548,2
1,42,reg_ema50_gt_ema200_raw,regime,trend,2.036449909210205,1
2,42,reg_atr_change_rate_ts_top20,regime,volatility,0.8673291240374965,46
2,42,loc_dist_ema20_atr_ts_top20,location,,0.2651928578270599,9
2,42,reg_atr_change_rate_ts_bot20,regime,volatility,0.09515478962566704,2
2,42,reg_atr_change_rate_ts_top30,regime,volatility,2.0303974728693674,55
2,42,loc_dist_ema20_atr_ts_top30,location,,0.6419055497681256,15
2,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.06779909878969193,1
2,42,reg_atr_change_rate_ts_top40,regime,volatility,2.558324798446847,46
2,42,loc_dist_ema20_atr_ts_top40,location,,0.2581841228529811,8
2,42,reg_atr_change_rate_ts_top50,regime,volatility,1.624430872308949,43
2,42,loc_dist_ema20_atr_ts_top50,location,,0.4348447313095676,10
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,0.16889783972874284,3
2,42,reg_atr_change_rate_ts_top60,regime,volatility,0.6700421541539754,35
2,42,loc_dist_ema20_atr_ts_top60,location,,0.24870586046563403,8
2,42,loc_dist_ema20_atr_ts_bot60,location,,0.013152100145816803,1
2,42,reg_atr_change_rate_ts_top70,regime,volatility,1.8646756753732916,40
2,42,loc_dist_ema20_atr_ts_top70,location,,0.5941256852820516,11
2,42,reg_atr_change_rate_ts_bot70,regime,volatility,0.004927540197968483,1
2,42,reg_atr_change_rate_ts_top80,regime,volatility,1.4587600770232712,39
2,42,loc_dist_ema20_atr_ts_top80,location,,0.6288343225390349,11
2,42,reg_atr_change_rate_ts_bot80,regime,volatility,0.03978779911994934,1
2,42,reg_atr_change_rate_ts_band20_80,regime,volatility,0.2973807714879513,8
2,42,loc_dist_ema20_atr_ts_band20_80,location,,0.026487830094993114,2
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,4.199770722731046,83
2,42,loc_dist_ema20_atr_ts_band25_75,location,,0.5132889607029938,16
2,42,reg_atr_change_rate_ts_band30_70,regime,volatility,0.5535649473313242,8
2,42,loc_dist_ema20_atr_ts_band30_70,location,,0.0038495499175041914,1
2,42,reg_atr_change_rate_ts_band40_60,regime,volatility,1.065419752150774,13
2,42,loc_dist_ema20_atr_ts_band40_60,location,,0.31973559595644474,3
2,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,0.256646990776062,1
2,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,0.5304317870177329,6
2,42,reg_atr_compression_ratio_ts_band40_60,regime,volatility_term_structure,0.21318000555038452,1
2,42,reg_ema20_gt_ema50_raw,regime,trend,16.159709999233655,50
2,42,reg_ema50_gt_ema200_raw,regime,trend,5.646882697939873,7
2,42,reg_price_lt_ema200_raw,regime,trend,1.1949428073130548,3
