fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.27235812,0.17183,-0.7905226868391036,-0.24056699126958847,-0.0
1,-0.275966,0.17447984,-0.7957853025197983,-0.24222592264413834,0.0
2,-0.27265126,0.17070025,-0.7815690261125564,-0.24083130061626434,-0.0
