canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_prior_day_high>0.0086623291)|(atr_percentile<=0.28154504&up_down_semivol_ratio_tanh>0.28781211&volatility_ratio_short_long>-0.123813),4,4,location|regime,compression|path_structure|volatility,context,compression|context|path_structure|volatility
(*)|(dist_prior_day_high>0.0086623291&loc_pullback_depth_48>0.29360318)|(atr_percentile>0.28154504&up_down_semivol_ratio_tanh>0.28781211),4,4,location|regime,compression|path_structure,context|path_structure,compression|context|path_structure
(*)|(dist_rolling_7d_high<=0.022159338&zscore_price_200>-1.9044795)|(*),2,2,location,,context,context
(*)|(dist_rolling_7d_high>0.022159338&loc_prior_bar_pos_48>-0.45454469&loc_session_pos_24<=0.41666546&loc_swing_range_pos_24<=0.8696202&zscore_price_200>-1.9044795)|(range_expansion_ratio<=-0.38214406),6,6,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_rolling_7d_high>0.022159338&loc_prior_bar_pos_48>-0.45454469&loc_swing_range_pos_24<=0.8696202&zscore_price_200>-1.9044795)|(range_expansion_ratio>-0.38214406&up_down_semivol_ratio_tanh>0.15500259),6,6,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_prior_day_high>0.01216308)|(direction_entropy_20<=-0.222783&ema50_slope<=-0.16293696),3,3,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(dist_local_swing>0.01304999&dist_prior_day_high>0.01216308)|(ema50_slope>-0.16293696&realized_volatility_24h<=1.4412329&up_down_semivol_ratio_tanh>-0.29857939),5,5,location|regime,path_structure|trend|volatility,context,context|path_structure|trend|volatility
(*)|(dist_prior_day_high>0.01216308)|(ema50_slope>-0.16293696&realized_volatility_24h>1.4412329),3,3,location|regime,trend|volatility,context,context|trend|volatility
(*)|(dist_prior_day_low>0.02616646&dist_rolling_7d_high<=0.054317854&loc_pullback_depth_24<=0.14024945)|(*),3,3,location,,context|path_structure,context|path_structure
(*)|(dist_rolling_7d_high>0.054317854&zscore_price_50<=-0.10720728)|(rv_24h>1.2536591),3,3,location|regime,volatility,context,context|volatility
(*)|(dist_rolling_7d_high>0.054317854&dist_vwap_atr<=-0.0089670569&zscore_price_50>-0.10720728)|(*),3,3,location,,context,context
(*)|(dist_ma100_atr>-0.0055104918)|(bollinger_band_width<=-0.035660978),2,2,location|regime,compression,context,compression|context
(*)|(*)|(bollinger_band_width>-0.035660978&ema20_slope_5h<=0.86418378&range_24h_pct<=0.026611596),3,3,regime,compression|trend,,compression|trend
(*)|(zscore_price_50>-0.76795197)|(bollinger_band_width>-0.035660978&ema20_slope_5h<=0.86418378&range_24h_pct>0.026611596&realized_volatility_24h>-0.42080152&variance_ratio_10_48<=-0.25605384),6,6,location|regime,compression|trend|volatility,context,compression|context|trend|volatility
(*)|(*)|(bollinger_band_width>-0.035660978&ema20_slope_5h>0.86418378&return_autocorr_48>0.019588849),3,3,regime,compression|momentum|trend,,compression|momentum|trend
(*)|(dist_rolling_7d_high>0.25137222&zscore_price_50<=-0.65232033)|(realized_volatility_24h>-1.1150739),3,3,location|regime,volatility,context,context|volatility
(*)|(dist_ma100_atr>0.0089221485&loc_range_pos_48<=0.51851863&zscore_price_50>-0.65232033)|(realized_volatility_24h>-1.1150739),4,4,location|regime,volatility,context,context|volatility
(*)|(bars_in_high_vol_state_log_norm<=-0.26269636&loc_range_pos_48>0.51851863&zscore_price_50>-0.65232033)|(direction_entropy_20<=0.1624628&realized_volatility_24h>-1.1150739),5,5,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_ema200_atr<=0.059097782)|(atr_percentile<=-0.48802075&variance_ratio_10_48>-0.54885739&volatility_ratio_short_long<=0.039320748),4,4,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_prior_day_high<=0.013452215&loc_pullback_depth_48>0.15281923)|(atr_percentile>-0.48802075),3,3,location|regime,compression,context|path_structure,compression|context|path_structure
(*)|(dist_ma100_atr>-0.0079305628&dist_prior_day_high>0.013452215)|(atr_percentile>-0.48802075&up_down_semivol_ratio_tanh<=0.33863735&volume_zscore_48h<=0.24844161),5,5,location|regime,compression|liquidity|path_structure,context,compression|context|liquidity|path_structure
(*)|(dist_prior_day_high>0.013452215)|(atr_percentile>-0.48802075&prior_range<=-0.3286097&up_down_semivol_ratio_tanh>0.33863735),4,4,location|regime,compression|context|path_structure,context,compression|context|path_structure
(*)|(dist_prior_day_high>0.03000346&loc_prev_week_range_pos_48>0.29478112&loc_prior_bar_pos_48<=-0.39999482)|(*),3,3,location,,context,context
(*)|(dist_prior_day_high<=0.0032975005&loc_prior_bar_pos_48>-0.39999482)|(*),2,2,location,,context,context
(*)|(dist_ema50_atr>-0.01730019&dist_prior_day_high>0.0032975005&dist_prior_day_low>0.030521942&loc_prev_week_range_pos_48<=0.65709627&loc_prior_bar_pos_48>-0.39999482)|(atr_compression_ratio>-0.88708526),6,6,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_rolling_7d_high>0.038828608)|(atr_percentile<=-0.71256012&efficiency_ratio_20>0.067417361),3,3,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_ma100_atr>-0.014019627&dist_rolling_7d_high>0.038828608)|(atr_percentile>-0.71256012&variance_ratio_10_48<=-0.56046122),4,4,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_ma100_atr>-0.014019627&dist_rolling_7d_high>0.038828608&loc_prev_day_range_pos_48<=0.46733665)|(atr_percentile>-0.71256012&variance_ratio_10_48>-0.56046122),5,5,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_prior_day_high<=0.01393859)|(amihud_illiq>-0.11574144&direction_entropy_20<=0.31551045),3,3,location|regime,liquidity|path_structure,context,context|liquidity|path_structure
(*)|(dist_prior_day_high>0.01393859&dist_weekly_vwap<=-0.070940733)|(prior_range>0.29238209&volatility_ratio_short_long>-0.9535315),4,4,location|regime,context|volatility,context,context|volatility
(*)|(dist_prior_day_high>0.01393859&dist_weekly_vwap>-0.070940733)|(range_expansion_ratio<=-0.30625817&tail_asymmetry_q90_q10_atr_norm>-0.06454429&volatility_ratio_short_long>-0.9535315),5,5,location|regime,path_structure|volatility|volatility_term_structure,context,context|path_structure|volatility|volatility_term_structure
(*)|(dist_prior_day_high<=0.0038609756&dist_rolling_7d_high<=0.091455065&zscore_price_50>-0.63791567)|(*),3,3,location,,context,context
(*)|(dist_rolling_7d_high>0.091455065&loc_prior_bar_pos_24>-0.092859656&zscore_price_50>-0.63791567)|(direction_entropy_20<=0.40257487),4,4,location|regime,path_structure,context,context|path_structure
(*)|(dist_rolling_7d_high>0.091455065&loc_prior_bar_pos_24>-0.092859656&zscore_price_50>-0.63791567)|(direction_entropy_20>0.40257487),4,4,location|regime,path_structure,context,context|path_structure
(*)|(bars_in_high_vol_state_log_norm>-0.20570503&dist_ma100_atr<=-0.016895635&dist_weekly_vwap<=-0.02251241)|(range_24h_pct>0.024373412),4,4,location|regime,compression,context,compression|context
(*)|(dist_weekly_vwap>-0.02251241)|(atr_percentile<=-0.094514981&ema50_slope>0.18245414&range_24h_pct>0.024373412&up_down_return_mass_ratio_tanh<=0.21606836),5,5,location|regime,compression|path_structure|trend,context,compression|context|path_structure|trend
(*)|(dist_weekly_vwap>-0.02251241&distance_to_ema>-0.13224076)|(atr_percentile>-0.094514981&range_24h_pct>0.024373412&up_down_return_mass_ratio_tanh<=0.21606836),5,5,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_prior_day_high>0.012946687&zscore_price_50<=-0.046184149)|(atr_percentile<=-0.56776321),3,3,location|regime,compression,context,compression|context
(*)|(dist_prior_day_high>0.012946687&zscore_price_50>-0.046184149)|(range_expansion_ratio<=-0.64240855),3,3,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_prior_day_high>0.012946687&loc_pullback_depth_48<=0.2996625&zscore_price_50>-0.046184149)|(range_expansion_ratio>-0.64240855),4,4,location|regime,volatility_term_structure,context|path_structure,context|path_structure|volatility_term_structure
(*)|(dist_prior_day_low<=0.010211916&loc_ema_stack_pos_48>-1.4237975)|(*),2,2,location,,context|trend,context|trend
(*)|(dist_ma100_atr>-0.089702778&dist_prior_day_low>0.010211916&dist_rolling_7d_high<=0.055334449)|(tail_asymmetry_q90_q10_atr_norm<=-0.46606958),4,4,location|regime,path_structure,context,context|path_structure
(*)|(dist_ma100_atr>-0.089702778&dist_prior_day_low>0.010211916&dist_rolling_7d_high>0.055334449&loc_prior_bar_pos_48>-0.56250495&loc_vwap_dev_z_24<=0.094979122)|(realized_volatility_24h>-0.14278419),6,6,location|regime,volatility,context|liquidity,context|liquidity|volatility
(*)|(dist_ma100_atr>-0.089702778&dist_prior_day_low>0.010211916&dist_rolling_7d_high>0.055334449&loc_prior_bar_pos_48>-0.56250495&loc_vwap_dev_z_24>0.094979122)|(amihud_illiq<=-0.51711482),6,6,location|regime,liquidity,context|liquidity,context|liquidity
