fold_id,seed,group,gain,split
0,42,location,2837.9592,1264.0
0,42,regime,3301.231,1647.0
1,42,location,1744.7656,453.0
1,42,regime,1219.8625,450.0
2,42,location,2639.164,1241.0
2,42,regime,2728.581,1583.0
3,42,location,2976.4373,1280.0
3,42,regime,2760.3882,1476.0
