fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_ema20_atr,location,,context,30.391005,19.0
0,42,dist_ema50_atr,location,,context,46.424263,24.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,166.23074,67.0
0,42,dist_ema200_atr,location,,context,60.40678,34.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,129.669,59.0
0,42,dist_vwap_atr,location,,context,25.866472,16.0
0,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,74.90918,48.0
0,42,dist_weekly_vwap,location,,context,95.3182,33.0
0,42,amihud_illiq,regime,liquidity,liquidity,37.52909,43.0
0,42,dist_prior_day_high,location,,context,412.7601,85.0
0,42,amihud_z,regime,liquidity,liquidity,18.973665,11.0
0,42,dist_prior_day_low,location,,context,155.15343,57.0
0,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,101.35277,44.0
0,42,dist_rolling_7d_high,location,,context,282.38773,87.0
0,42,atr_percentile,regime,compression,compression,189.69322,99.0
0,42,dist_local_swing,location,,context,42.351727,30.0
0,42,bollinger_band_width,regime,compression,compression,66.62016,38.0
0,42,dist_range_mid_atr,location,,context,43.722504,27.0
0,42,choppiness_index_20,regime,path_structure,path_structure,34.039814,22.0
0,42,dist_ma100_atr,location,,context,121.19835,44.0
0,42,distance_to_ema,location,,context,25.126665,22.0
0,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,76.34461,43.0
0,42,pullback_depth,location,,context,69.48507,33.0
0,42,compression_score,regime,volatility_term_structure,volatility_term_structure,66.92686,40.0
0,42,zscore_price_50,location,,context,139.87222,56.0
0,42,direction_entropy_20,regime,path_structure,path_structure,305.07358,89.0
0,42,zscore_price_200,location,,context,230.24432,90.0
0,42,dist_ema_fast,regime,trend,trend,28.07607,18.0
0,42,loc_ema_stack_pos_24,location,,trend,24.162563,16.0
0,42,efficiency_ratio_20,regime,path_structure,path_structure,40.012997,34.0
0,42,loc_ema_stack_pos_48,location,,trend,31.37991,15.0
0,42,ema20_slope_5h,regime,trend,trend,29.296968,17.0
0,42,loc_vwap_dev_z_24,location,,liquidity,27.146906,17.0
0,42,ema50_slope,regime,trend,trend,177.82968,58.0
0,42,loc_vwap_dev_z_48,location,,liquidity,42.738796,32.0
0,42,ema_slope_norm,regime,trend,trend,30.176943,21.0
0,42,loc_range_pos_24,location,,context,25.117287,14.0
0,42,path_efficiency_24,regime,path_structure,path_structure,44.04795,18.0
0,42,loc_range_pos_48,location,,context,67.13473,29.0
0,42,prior_range,regime,context,context,93.75386,46.0
0,42,loc_prior_bar_pos_24,location,,context,120.853966,62.0
0,42,prior_volatility,regime,context,context,125.98448,58.0
0,42,loc_prior_bar_pos_48,location,,context,110.447495,53.0
0,42,range_24h_pct,regime,compression,compression,186.57422,50.0
0,42,loc_swing_range_pos_24,location,,context,51.05084,35.0
