phase,quantile,entry_offset_mode,tp_sl_ratio,sizing_mode,net_pnl,trades_per_day,sortino,maxdd,ulcer,tuw_max_days,expectancy_per_trade,win_rate
phase1_non_sizing_grid,0.3,optimizer,2:1,linear_5_15,-29355.18631541496,6.5036496350364965,-6.294388866085243,0.2554164158629203,15.526730152807842,0.0,-32.94633705433778,0.14814814814814814
phase1_non_sizing_grid,0.3,optimizer,3:2,linear_5_15,-29355.18631541496,6.5036496350364965,-6.294388866085243,0.2554164158629203,15.526730152807842,0.0,-32.94633705433778,0.14814814814814814
phase1_non_sizing_grid,0.3,optimizer,4:2,linear_5_15,-29355.18631541496,6.5036496350364965,-6.294388866085243,0.2554164158629203,15.526730152807842,0.0,-32.94633705433778,0.14814814814814814
phase1_non_sizing_grid,0.3,fixed_0_15,2:1,linear_5_15,-40008.769718509444,6.532846715328467,-8.54040751478008,0.3306276367645905,20.146724480324284,0.0,-44.702535998334575,0.11284916201117319
phase1_non_sizing_grid,0.3,fixed_0_15,3:2,linear_5_15,-40008.769718509444,6.532846715328467,-8.54040751478008,0.3306276367645905,20.146724480324284,0.0,-44.702535998334575,0.11284916201117319
phase1_non_sizing_grid,0.3,fixed_0_15,4:2,linear_5_15,-40008.769718509444,6.532846715328467,-8.54040751478008,0.3306276367645905,20.146724480324284,0.0,-44.702535998334575,0.11284916201117319
phase1_non_sizing_grid,0.1,optimizer,2:1,linear_5_15,-12281.972218510895,2.4963503649635035,-6.861016105208608,0.11691313727878416,6.1343965925406225,0.0,-35.912199469330105,0.13450292397660818
phase1_non_sizing_grid,0.1,optimizer,3:2,linear_5_15,-12281.972218510895,2.4963503649635035,-6.861016105208608,0.11691313727878416,6.1343965925406225,0.0,-35.912199469330105,0.13450292397660818
phase1_non_sizing_grid,0.1,optimizer,4:2,linear_5_15,-12281.972218510895,2.4963503649635035,-6.861016105208608,0.11691313727878416,6.1343965925406225,0.0,-35.912199469330105,0.13450292397660818
phase1_non_sizing_grid,0.1,fixed_0_15,2:1,linear_5_15,-16035.944723549794,2.510948905109489,-8.905996924491577,0.14915167111510286,8.14944226910433,0.0,-46.61611838241219,0.10174418604651163
phase1_non_sizing_grid,0.1,fixed_0_15,3:2,linear_5_15,-16035.944723549794,2.510948905109489,-8.905996924491577,0.14915167111510286,8.14944226910433,0.0,-46.61611838241219,0.10174418604651163
phase1_non_sizing_grid,0.1,fixed_0_15,4:2,linear_5_15,-16035.944723549794,2.510948905109489,-8.905996924491577,0.14915167111510286,8.14944226910433,0.0,-46.61611838241219,0.10174418604651163
phase1_non_sizing_grid,0.05,optimizer,2:1,linear_5_15,-6227.750073037924,1.3357664233576643,-6.5016939497688115,0.06028634506267738,2.9980072715355215,0.0,-34.03142116414166,0.10382513661202186
phase1_non_sizing_grid,0.05,optimizer,3:2,linear_5_15,-6227.750073037924,1.3357664233576643,-6.5016939497688115,0.06028634506267738,2.9980072715355215,0.0,-34.03142116414166,0.10382513661202186
phase1_non_sizing_grid,0.05,optimizer,4:2,linear_5_15,-6227.750073037924,1.3357664233576643,-6.5016939497688115,0.06028634506267738,2.9980072715355215,0.0,-34.03142116414166,0.10382513661202186
phase1_non_sizing_grid,0.05,fixed_0_15,2:1,linear_5_15,-8177.422405706347,1.3430656934306568,-8.490730181794508,0.07839955778024876,4.035302683505829,0.0,-44.44251307449101,0.08695652173913043
phase1_non_sizing_grid,0.05,fixed_0_15,3:2,linear_5_15,-8177.422405706347,1.3430656934306568,-8.490730181794508,0.07839955778024876,4.035302683505829,0.0,-44.44251307449101,0.08695652173913043
phase1_non_sizing_grid,0.05,fixed_0_15,4:2,linear_5_15,-8177.422405706347,1.3430656934306568,-8.490730181794508,0.07839955778024876,4.035302683505829,0.0,-44.44251307449101,0.08695652173913043
phase2_sizing_compare,0.05,optimizer,2:1,linear_5_15,-6227.750073037924,1.3357664233576643,-6.5016939497688115,0.06028634506267738,2.9980072715355215,0.0,-34.03142116414166,0.10382513661202186
phase2_sizing_compare,0.05,optimizer,2:1,convex_power,-5393.374281554696,1.3357664233576643,-5.630615893326346,0.05241244246801369,2.600877454671666,0.0,-29.471990609588502,0.10382513661202186
phase2_sizing_compare,0.05,optimizer,2:1,concave_power,-6781.313894339553,1.3357664233576643,-7.079607699657866,0.06546324212657095,3.2650073411948757,0.0,-37.05636007835822,0.10382513661202186
