symbol,feature,rows,nan_count,nan_pct,leading_nan_count,interior_nan_count,trailing_nan_count,is_all_nan,is_constant_non_nan
1INCH/USD:USD,accel,32745,591,1.804855703160788,591,0,0,False,False
1INCH/USD:USD,accel_5h,32745,1457,4.449534280042754,1457,0,0,False,False
1INCH/USD:USD,acceleration_of_move,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,adx_10,32745,19,0.05802412582073599,19,0,0,False,False
1INCH/USD:USD,adx_10_gt25,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,adx_10_slope,32745,20,0.0610780271797221,20,0,0,False,False
1INCH/USD:USD,adx_14,32745,27,0.08245533669262482,27,0,0,False,False
1INCH/USD:USD,adx_14_gt25,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,adx_14_slope,32745,28,0.08550923805161094,28,0,0,False,False
1INCH/USD:USD,adx_7,32745,13,0.03970071766681936,13,0,0,False,False
1INCH/USD:USD,adx_7_gt25,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,adx_7_slope,32745,14,0.04275461902580547,14,0,0,False,False
1INCH/USD:USD,adx_di_minus_10,32745,10,0.03053901358986105,10,0,0,False,False
1INCH/USD:USD,adx_di_minus_14,32745,14,0.04275461902580547,14,0,0,False,False
1INCH/USD:USD,adx_di_minus_7,32745,7,0.021377309512902735,7,0,0,False,False
1INCH/USD:USD,adx_di_plus_10,32745,10,0.03053901358986105,10,0,0,False,False
1INCH/USD:USD,adx_di_plus_14,32745,14,0.04275461902580547,14,0,0,False,False
1INCH/USD:USD,adx_di_plus_7,32745,7,0.021377309512902735,7,0,0,False,False
1INCH/USD:USD,adx_zscore,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,align,32745,1457,4.449534280042754,1457,0,0,False,False
1INCH/USD:USD,amihud_illiq,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,amihud_z,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,amihud_z_peer_resid,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,asset_atr_level,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,asset_atr_level_pct,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,asset_funding_rate_abs_mean_7d,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,asset_funding_rate_mean_15d,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,asset_funding_rate_mean_3d,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,asset_funding_rate_mean_7d,32745,0,0.0,0,0,0,False,False
1INCH/USD:USD,asset_funding_trend_alignment,32745,1457,4.449534280042754,1457,0,0,False,False
1INCH/USD:USD,asset_funding_z,32745,1,0.0030539013589861047,1,0,0,False,False
1INCH/USD:USD,asset_minus_mkt_oi_1d_z_90d,32745,5420,16.55214536570469,5420,0,0,False,False
1INCH/USD:USD,asset_minus_mkt_oi_7d_z_180d,32745,5564,16.991907161398686,5564,0,0,False,False
1INCH/USD:USD,asset_minus_universe_median_ret_24h,32745,1457,4.449534280042754,1457,0,0,False,False
