,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
body_ratio_15m,0.008313584,0.0011730525,0.058919508,21.833334,3.9334745,121.18915,29.802021,3.9374359,225.56825,0.008204879,0.0012145465,0.055428136,0.15856485,0.036003713,0.6983394,5.0,0.33333334,0.9,0.34323573,0.92462313,1.0,0.0,23.0,5.0,0.56993544,11.0
mr_potential,0.010290065,0.0042101042,0.025150314,20.833334,6.7185483,64.601425,29.255241,11.636408,73.55097,0.008975723,0.0036206197,0.02225133,0.15578014,0.068459935,0.3544767,31.0,0.33333334,0.9,0.43345466,0.57788944,0.8333333,0.0,29.5,28.0,0.50787246,12.0
bars_in_high_vol_state_log_norm,0.009992891,0.0033799855,0.029543877,22.0,5.715476,84.68236,33.74697,11.134594,102.28105,0.009607112,0.0030873157,0.029895423,0.18099621,0.07382266,0.44376114,17.0,0.0,0.8,0.4198898,0.7035176,0.6666667,0.0,13.0,19.666666,0.50681883,13.0
flow_persistence,0.0085785575,0.0026256007,0.028028503,20.0,3.8297083,104.446594,27.274288,7.473717,99.53371,0.008080554,0.0022348752,0.02921656,0.13941409,0.03716323,0.52299774,22.5,0.6666667,1.0,0.35533077,0.6658291,0.8333333,0.0,23.0,22.166666,0.48688918,14.0
impact_12,0.009598446,0.004618078,0.019949894,23.0,7.25718,72.893326,32.706192,16.684652,64.11252,0.009596315,0.0052174046,0.017650396,0.18461742,0.11838378,0.2879076,45.0,1.0,1.0,0.40188485,0.6231156,0.6666667,0.0,31.0,25.0,0.47681558,15.0
bars_in_high_vol_state_log_norm_G_VOL_1,0.01052531,0.005205838,0.02128037,23.166666,8.132582,65.99312,31.946424,15.976024,63.8816,0.009556493,0.0046817656,0.019506862,0.16520892,0.083629355,0.3263685,41.0,0.33333334,0.8,0.44419277,0.39447236,0.6666667,0.0,22.5,40.166668,0.44292414,16.0
flow_ratio,0.006521662,0.0013124072,0.032407682,19.5,3.4520526,110.151855,21.530071,3.5453446,130.74722,0.0062961304,0.0011985191,0.0330752,0.1123896,0.024828257,0.50875187,15.0,0.0,0.8,0.26144117,0.77135676,0.6666667,0.0,39.0,15.166667,0.43663186,17.0
prior_range,0.008208392,0.0023446782,0.028736437,21.666666,4.2687497,109.97236,26.356064,7.4755993,92.92126,0.007821713,0.0022459892,0.02723931,0.1410785,0.051375683,0.38740396,22.5,0.0,0.8,0.3384341,0.6934673,0.5,0.0,33.0,20.333334,0.43450558,18.0
clv_collapse,0.008229243,0.0035307128,0.019180385,26.166666,7.733405,88.537254,31.549076,13.844355,71.89532,0.008211219,0.0035113923,0.019201532,0.17744152,0.10316147,0.30520597,48.0,0.0,0.8,0.33938584,0.57788944,0.6666667,0.0,19.5,28.0,0.43113458,19.0
vol_shock_asym_8_24,0.008038751,0.0023456411,0.027549615,18.666666,3.1446605,110.805115,26.764776,7.827861,91.51329,0.00807398,0.0025554723,0.02550963,0.14109594,0.046824574,0.4251627,24.0,0.0,0.8,0.3306906,0.6959799,0.5,0.0,31.0,20.166666,0.43087482,20.0
evr_slope,0.006359928,0.0007280788,0.055555362,19.666666,1.5986105,241.94623,22.635529,2.3153865,221.28793,0.006251303,0.0006246408,0.062562026,0.11908944,0.025207205,0.5626286,7.0,0.0,0.8,0.2540586,0.8241206,0.5,0.0,42.0,11.666667,0.42076236,21.0
range_expansion_ratio,0.0077628535,0.0030806437,0.019561464,22.333334,5.467073,91.233055,26.092487,10.0434,67.7876,0.0072447173,0.0031603186,0.016607797,0.14288157,0.078259446,0.26086488,50.0,0.0,0.8,0.31809694,0.57537687,0.5,0.0,35.0,28.166666,0.39379752,22.0
loc_vwap_dev_z_48,0.006800484,0.002133864,0.021672694,17.666666,3.3993464,91.81504,22.848259,6.439225,81.072334,0.006846526,0.0023520323,0.01992954,0.12011381,0.04236764,0.34052706,35.0,0.0,0.8,0.27416834,0.75628144,0.33333334,0.0,50.5,16.166666,0.38986295,23.0
pct_breakout_t,0.0059644966,0.0012206314,0.029144932,20.666666,3.6362374,117.45963,21.24452,3.9651153,113.825096,0.0057612737,0.0011075799,0.029968288,0.10962102,0.0220446,0.5451116,18.0,0.0,0.8,0.23600866,0.72864324,0.5,0.0,41.5,18.0,0.38696557,24.0
G_EXH_TAIL_FAIL,0.0060681244,0.0011085591,0.033216212,22.833334,3.4359214,151.73837,23.165108,5.141659,104.36754,0.006224988,0.00138547,0.02796919,0.12474198,0.043878004,0.35463238,16.0,0.0,0.8,0.24073887,0.7160804,0.5,0.0,38.5,18.833334,0.3864265,25.0
dir_path_short_2h,0.006881753,0.0028725367,0.016486658,21.333334,5.217492,87.22794,25.664684,9.460266,69.62553,0.0069840564,0.002763499,0.017650465,0.13564974,0.058944996,0.31216988,62.0,0.33333334,0.8,0.277878,0.6256281,0.5,0.0,40.5,24.833334,0.3842399,26.0
ret24h_G_VOL_1,0.0066134706,0.002016206,0.021693217,16.5,4.5,60.5,21.75085,6.8978987,68.58604,0.006246231,0.0020425315,0.019101493,0.11507801,0.050039202,0.26465148,39.0,0.33333334,0.5,0.26563188,0.53266335,0.6666667,0.0,32.0,31.0,0.3792634,27.0
vp_in_lvn_below_zone,0.0064688246,0.0023422732,0.01786542,20.5,5.8238015,72.16077,22.954533,8.5287485,61.780533,0.0061867023,0.002420105,0.015815547,0.1259316,0.07141108,0.22207713,59.5,0.0,0.8,0.25902933,0.64572865,0.5,0.0,45.0,23.5,0.37889826,28.0
second_leg_accel_vol_2h,0.0076128985,0.003207393,0.018069573,20.166666,5.7566385,70.6479,25.32352,9.826095,65.26303,0.007177295,0.0028192068,0.01827236,0.13134056,0.052763328,0.32693815,55.0,0.33333334,0.9,0.31125203,0.41959798,0.6666667,0.0,27.5,38.5,0.37608814,29.0
dir_path_risk_short_2h,0.0064430144,0.0014903605,0.027853955,20.333334,2.748737,150.4125,23.117987,7.144016,74.80965,0.006239701,0.0017955113,0.021684002,0.123524114,0.049833212,0.30618548,29.0,0.33333334,0.9,0.2578512,0.69849247,0.33333334,0.0,51.5,20.0,0.3664413,30.0
ffd_rv_6h_04,0.0064793173,0.0023868014,0.017589044,12.666667,4.189935,38.292824,22.189312,8.117358,60.655884,0.0065352563,0.0023510025,0.018166538,0.122225314,0.060676787,0.24620664,58.0,0.0,0.8,0.25950828,0.4849246,0.5,0.51168716,37.5,34.166668,0.36454508,31.0
climax_range_24,0.008012371,0.0049860436,0.012875556,21.0,7.4386377,59.28505,24.056307,14.162762,40.86109,0.0070674787,0.004745062,0.010526576,0.12715131,0.08377173,0.19299418,108.0,0.0,0.8,0.32948646,0.63316584,0.16666667,0.0,64.0,24.333334,0.36450902,32.0
loc_initial_balance_pos_24,0.005905039,0.0014847738,0.023484712,16.666666,3.2489314,85.4982,20.354288,4.4570484,92.95322,0.0057500494,0.0013212693,0.025023716,0.103206396,0.021679178,0.49132678,26.0,0.6666667,0.8,0.23329464,0.620603,0.5,0.0,46.0,25.166666,0.3584628,33.0
up_vol_6,0.0067572705,0.0023571812,0.019370893,17.5,3.5472994,86.33328,20.676723,8.1271515,52.604763,0.0062923357,0.0026952848,0.014689911,0.114078894,0.06804532,0.19125481,59.5,0.0,0.8,0.27219582,0.6231156,0.33333334,0.0,84.0,25.0,0.35548663,34.0
second_leg_accel_vol_1h,0.0077935015,0.0030595907,0.019851891,18.833334,5.079917,69.82288,23.154257,9.553356,56.118458,0.0069040423,0.00284731,0.016740642,0.124576874,0.058935247,0.26332963,53.0,0.0,0.8,0.3194959,0.47487438,0.33333334,0.0,57.0,34.833332,0.34444135,35.0
reversion_target_distance,0.0063811736,0.0025811398,0.015775735,18.5,5.469613,62.572983,22.050137,7.832421,62.07641,0.00614171,0.0023717359,0.015904218,0.1110018,0.03259399,0.37802666,72.5,0.0,0.8,0.2550284,0.4924623,0.5,0.0,56.0,33.666668,0.33838123,36.0
ffd_vol_price_corr_10h_04,0.00554751,0.001062124,0.028974833,17.833334,1.86339,170.67162,19.247948,3.6583405,101.27091,0.0054446002,0.0011947821,0.024810944,0.1014988,0.03110072,0.33124655,19.5,0.0,0.8,0.21697477,0.76884425,0.16666667,0.0,66.5,15.333333,0.3365472,37.0
clv_t,0.0059567685,0.0016538631,0.021454673,19.166666,2.67187,137.49214,19.051985,4.715278,76.97916,0.005864141,0.0017318192,0.019856662,0.1013819,0.040977992,0.2508246,36.0,0.0,0.8,0.23565589,0.6231156,0.33333334,0.0,56.0,25.0,0.33538967,38.0
true_range_percentile,0.0064968034,0.0028418074,0.014852679,16.0,4.5460606,56.312492,21.958542,9.3363495,51.645195,0.006435881,0.00294955,0.014043011,0.12039161,0.06260439,0.23151952,84.0,0.0,0.8,0.26030648,0.459799,0.5,0.0,44.5,35.833332,0.33311832,39.0
stall_x_flow,0.0066375593,0.0030164372,0.014605706,19.5,4.9916596,76.17707,23.635998,11.49282,48.609512,0.0067716427,0.0034315318,0.013362879,0.13303757,0.094651796,0.18699057,87.0,0.0,0.8,0.26673144,0.6432161,0.16666667,0.0,53.5,23.666666,0.33250633,40.0
vp_in_lvn_above_zone,0.0058146687,0.0019337928,0.01748397,22.666666,6.1282587,83.83748,22.25673,8.190023,60.48359,0.005821909,0.002041366,0.016603893,0.11659226,0.047364466,0.28700325,68.0,0.0,0.8,0.22916956,0.46231157,0.5,0.28694615,57.5,35.666668,0.33096847,41.0
dist_prior_day_high,0.0064627216,0.0020941508,0.019944493,17.5,5.2519836,58.3113,22.107594,6.8004737,71.86936,0.006174038,0.0018658056,0.020430181,0.112022474,0.022197649,0.5653317,40.0,0.0,0.8,0.25875077,0.5527638,0.33333334,0.0,59.5,29.666666,0.33050388,42.0
resid_strength,0.005500207,0.001308015,0.023128387,17.666666,3.8586123,80.88688,19.011965,4.0989656,88.18195,0.0052294373,0.0012499426,0.021878617,0.10099404,0.039569374,0.25776997,30.0,0.0,0.8,0.21481557,0.73115575,0.16666667,0.0,58.5,17.833334,0.3259375,43.0
ker_24,0.0052413037,0.0011698958,0.023481807,15.5,1.7078252,140.676,18.943789,4.3210726,83.05047,0.0052123703,0.0013388703,0.020292336,0.1002322,0.039142996,0.25666133,32.0,0.0,0.8,0.2029976,0.6532663,0.33333334,0.0,64.5,23.0,0.32496527,44.0
vol_price_spread,0.0068120924,0.0031368227,0.014793504,18.333334,5.7927155,58.023064,22.615715,9.514073,53.75937,0.0065974253,0.0030246365,0.0143904975,0.12451339,0.06808779,0.22769992,83.0,0.0,0.8,0.27469823,0.38693467,0.5,0.0,45.5,40.666668,0.32281768,45.0
dn_vol,0.006482722,0.002205102,0.019058384,16.833334,2.7335365,103.66099,20.441809,6.7915835,61.527264,0.0061545074,0.002182708,0.017353658,0.11180928,0.05489836,0.22771747,56.0,0.0,0.8,0.2596637,0.5150754,0.33333334,0.0,58.0,32.166668,0.3215839,46.0
ffd_z_06,0.0059983865,0.0018577497,0.019367864,16.833334,4.0173235,70.5348,20.175375,5.5661917,73.128235,0.0056319814,0.0017600156,0.01802212,0.108640224,0.047324035,0.24940175,47.0,0.0,0.8,0.2375556,0.56281406,0.33333334,0.0,55.5,29.0,0.3213591,47.0
atr_compression_ratio,0.0058852634,0.0019115186,0.018119795,18.5,4.2720017,80.11466,19.3517,6.2482185,59.935207,0.005472123,0.0019945388,0.0150130605,0.101804234,0.040356036,0.25681663,65.0,0.0,0.8,0.23239195,0.6708543,0.16666667,0.0,72.5,21.833334,0.32052913,48.0
shock_decay,0.005609804,0.0028025047,0.011229206,16.333334,5.467073,48.797184,20.940191,9.542928,45.94938,0.0055828025,0.0026626315,0.011705594,0.108448826,0.044663295,0.26332915,113.0,0.0,0.8,0.21981825,0.6959799,0.16666667,0.0,78.5,20.166666,0.31989503,49.0
down_up_vol_ratio_24,0.005567662,0.0014079564,0.022016916,15.666667,3.3993464,72.20342,18.30324,4.8620877,68.902214,0.0054561696,0.0013186526,0.02257591,0.09429096,0.028093323,0.31647322,34.0,0.0,0.8,0.21789463,0.4723618,0.33333334,0.58686584,70.0,35.0,0.31727582,50.0
tail_score,0.006435547,0.0020891353,0.019824598,17.666666,6.1010017,51.157356,19.634779,5.4174027,71.164085,0.005663779,0.0016297754,0.019682707,0.1017628,0.031889666,0.32473427,42.0,0.0,0.8,0.25751033,0.56532663,0.16666667,0.0,56.5,28.833334,0.30796236,51.0
ret28h,0.0056177448,0.0023767627,0.013278168,15.5,4.8218255,49.825527,18.18668,6.8597364,48.216915,0.005250412,0.002041643,0.013502276,0.09292911,0.039545693,0.21837573,93.0,0.0,0.8,0.22018072,0.4246231,0.33333334,0.5716505,86.5,38.166668,0.3058377,52.0
range_expansion_ratio_G_VOL_1,0.006297672,0.0022504104,0.017623752,16.666666,3.8151743,72.80867,20.298458,7.5607057,54.495888,0.0060296957,0.0023054038,0.015770439,0.1052613,0.047163535,0.23492603,70.0,0.0,0.8,0.25121686,0.45728642,0.33333334,0.0,69.0,36.0,0.3024909,53.0
press_12,0.005538789,0.0015938476,0.019247876,15.5,4.5368857,52.954826,18.084255,6.116053,53.472446,0.0049454304,0.0016647306,0.014691435,0.09811745,0.05332184,0.18054579,61.0,0.0,0.8,0.2165767,0.6231156,0.16666667,0.0,91.0,25.0,0.2998961,54.0
adx_10_slope,0.006069163,0.0022679656,0.016241314,18.0,5.6862407,56.97965,21.454147,8.4590025,54.413082,0.0059123714,0.0023059538,0.015159079,0.11084816,0.04986791,0.24639721,77.0,0.0,0.8,0.24078627,0.36934674,0.5,0.0,54.5,41.833332,0.29976913,55.0
dir_path_long_2h,0.0050967527,0.0017240669,0.015067215,16.666666,4.6785564,59.372543,18.625603,6.094203,56.9251,0.004896114,0.0015551237,0.015414807,0.0978563,0.042214584,0.2268376,79.0,0.0,0.8,0.19639938,0.4924623,0.33333334,0.33875588,74.5,33.666668,0.29807302,56.0
adx_7_slope,0.005448737,0.001667885,0.01780023,17.166666,3.7155828,79.31312,18.650808,4.6879067,74.20213,0.0051073045,0.0012869448,0.020268591,0.09574502,0.022137806,0.4140929,51.0,0.0,0.8,0.21246617,0.61809045,0.16666667,0.0,58.5,25.333334,0.296379,57.0
ker_16,0.005234539,0.0014687174,0.018656006,14.166667,2.5440562,78.88758,17.874628,3.5153718,90.88721,0.0051232204,0.0011993841,0.021884056,0.09076216,0.014545809,0.5663329,43.0,0.0,0.8,0.20268881,0.6381909,0.16666667,0.0,64.5,24.0,0.2960266,58.0
retrace_12,0.0057734167,0.0017395169,0.019161835,18.333334,5.527708,60.804787,19.584993,5.250912,73.04864,0.005570961,0.0016559405,0.018741984,0.10308742,0.03191625,0.33296567,49.0,0.0,0.8,0.22728656,0.57788944,0.16666667,0.0,60.5,28.0,0.29448,59.0
clv_mean_2,0.004844082,0.0011334744,0.02070195,21.5,3.640055,126.98984,17.533916,4.817502,63.816948,0.004578272,0.0011996194,0.017472688,0.090082414,0.032361545,0.2507557,44.0,0.0,0.8,0.1848659,0.5603015,0.33333334,0.0,87.0,29.166666,0.29175162,60.0
vol_shock_asym_4_212,0.0060245567,0.0028295417,0.012827266,16.166666,4.7404876,55.133804,19.918276,8.225451,48.23294,0.006054014,0.002884828,0.012704772,0.1088335,0.05873174,0.20167512,98.0,0.0,0.8,0.23875017,0.34170854,0.5,0.0,56.0,43.666668,0.29173973,61.0
ft_2,0.004924279,0.0008500337,0.028526545,18.333334,2.2110832,152.01196,19.00313,4.3955564,82.15546,0.0049671703,0.0011159166,0.022109877,0.100947686,0.03525867,0.2890193,25.0,0.0,0.8,0.18852662,0.6507538,0.16666667,0.0,68.5,23.166666,0.2913781,62.0
vp_dist_lvn_below_atr,0.0047681243,0.0012361148,0.018392315,14.5,2.6925824,78.08489,17.126059,4.7254896,62.068035,0.004742285,0.0013259281,0.01696115,0.09138971,0.043180674,0.19342168,57.0,0.0,0.8,0.18139872,0.63065326,0.16666667,0.16188334,81.0,24.5,0.29052678,63.0
trend_z_t,0.00548034,0.001977505,0.01518789,16.5,4.0722637,66.854706,16.809898,5.567254,50.756203,0.0050457437,0.0019373717,0.013141272,0.08705243,0.03719779,0.20372513,85.0,0.0,0.8,0.21390872,0.59045225,0.16666667,0.0,84.5,27.166666,0.29026285,64.0
body_pct,0.0052661644,0.0016148319,0.017173607,19.0,5.91608,61.020138,19.134,5.721233,63.991447,0.00503397,0.0015067355,0.016818382,0.1018498,0.044870526,0.2311848,63.0,0.0,0.8,0.2041324,0.5301508,0.16666667,0.4065043,52.5,31.166666,0.29013574,65.0
vol_price_div,0.00554639,0.0018180573,0.016920501,16.0,4.1231055,62.08912,18.867268,5.6555915,62.94192,0.0053858957,0.0017024798,0.017038602,0.09667269,0.02960149,0.31571415,66.0,0.0,0.8,0.21692365,0.47738692,0.33333334,0.0,45.0,34.666668,0.28865474,66.0
rsi_slope,0.004723251,0.00076097785,0.02931636,17.5,1.5,204.16667,18.207079,3.988187,83.11991,0.0047004987,0.0008782428,0.025157839,0.094900385,0.03107313,0.28983507,21.0,0.0,0.8,0.17935042,0.65829146,0.16666667,0.0,68.0,22.666666,0.2882156,67.0
rejection_proxy,0.006035376,0.002727527,0.013354867,15.0,4.5092497,49.897434,21.156471,9.521439,47.009308,0.006018449,0.0028503067,0.012708012,0.1163599,0.07082622,0.19116686,94.0,0.0,0.8,0.23924403,0.3241206,0.5,0.0,44.0,44.833332,0.28761435,68.0
ffd_diff_4_05,0.0017458319,0.00038572232,0.007901873,5.8333335,1.5723302,21.641623,5.89769,1.1306592,30.763245,0.0015848223,0.00034131864,0.007358701,0.02651598,0.011441687,0.061450474,163.0,0.0,0.8,0.043442372,0.94221103,0.0,0.5283938,182.0,3.8333333,0.28586575,69.0
wick_body_ratio,0.0047854963,0.0006296968,0.036368255,15.5,2.5,96.1,16.533161,2.3207793,117.78173,0.0045535015,0.0006471383,0.0320401,0.08427965,0.013179218,0.538959,13.0,0.0,0.8,0.18219168,0.74120605,0.0,0.0,84.0,17.166666,0.28550693,70.0
ffd_diff_8_06,0.0028234243,0.0007409891,0.010758222,8.333333,2.748737,25.264128,9.575602,1.7755516,51.6415,0.0026338273,0.0006011818,0.011539017,0.048062183,0.019328434,0.119511664,114.0,0.0,0.8,0.09263044,0.8517588,0.0,0.4229553,157.0,9.833333,0.2850342,71.0
mr_pct,0.004312131,0.00043879802,0.042375933,13.5,2.2173557,82.19249,15.860913,2.5510254,98.614685,0.004187183,0.00053528283,0.032753713,0.08300071,0.028372632,0.24280857,12.0,0.0,0.8,0.16058435,0.78643215,0.0,0.0,96.0,14.166667,0.28492942,72.0
dn_vol_6,0.0063335244,0.0028220515,0.014214316,17.666666,6.847546,45.579994,19.786636,8.219806,47.630203,0.005970987,0.0027020439,0.01319471,0.101084955,0.044628136,0.22896247,88.0,0.0,0.8,0.2528534,0.2763819,0.5,0.0,51.0,48.0,0.28316486,73.0
rsi_slope_base,0.006168739,0.0030214665,0.012594328,21.166666,6.066758,73.84962,21.664341,10.333991,45.417465,0.0059671784,0.0030346436,0.011733576,0.119316936,0.081092715,0.17555869,103.5,0.0,0.8,0.24533156,0.3919598,0.33333334,0.0,64.0,40.333332,0.2829223,74.0
wick_ratio_4h_max,0.0044140266,0.0015334346,0.0127058765,12.666667,1.7950549,89.381355,15.425482,4.10712,57.93488,0.0041833,0.0012575812,0.013915601,0.08001226,0.0318644,0.20091267,91.0,0.0,0.8,0.16523549,0.6256281,0.16666667,0.2115594,100.5,24.833334,0.28286454,75.0
compression_score_G_VOL_0,0.0050740186,0.001576384,0.016332103,12.166667,2.034426,72.76145,15.669291,5.1101093,48.04724,0.004761493,0.0015447676,0.014676521,0.07983995,0.027808208,0.22922793,80.0,0.0,0.8,0.19536166,0.4874372,0.16666667,0.51168716,110.5,34.0,0.2798926,76.0
up_vol,0.0048344117,0.00171926,0.01359395,14.833333,5.177408,42.49767,14.66967,4.587167,46.91332,0.0044255257,0.0014659229,0.013360372,0.07717279,0.033485845,0.17785545,90.0,0.0,0.8,0.18442449,0.55778897,0.16666667,0.2652438,111.0,29.333334,0.2791429,77.0
dip_velocity,0.0059298677,0.003472554,0.010126072,15.0,6.4549723,34.85685,19.494867,11.14807,34.09109,0.005455423,0.0033925571,0.008772628,0.09954782,0.052171703,0.18994527,143.0,0.0,0.8,0.23442797,0.49497488,0.16666667,0.0,79.0,33.5,0.27767912,78.0
atr_slope,0.0048274654,0.0011863828,0.019643258,15.166667,2.7335365,84.150246,16.901043,4.5602665,62.637836,0.0044708317,0.0012737479,0.015692536,0.08652128,0.029420635,0.254445,54.0,0.0,0.8,0.18410742,0.6005025,0.16666667,0.0,86.5,26.5,0.2763847,79.0
rsi_slope_G_VOL_1,0.004078274,0.0013476422,0.012341794,14.5,2.9860787,70.410065,14.161549,5.9037066,33.970093,0.0038238368,0.0015676187,0.009327349,0.07150301,0.0367757,0.13902333,120.0,0.0,0.8,0.14990965,0.59799,0.16666667,0.38147962,124.5,26.666666,0.2760218,80.0
vp_profile_concentration,0.0039242865,0.0007498766,0.020536743,13.333333,3.091206,57.51081,13.879988,2.425096,79.44183,0.0038958217,0.0007275307,0.020861562,0.069543175,0.016959082,0.2851719,37.5,0.0,0.8,0.14288068,0.75376886,0.0,0.15941453,107.5,16.333334,0.27499732,81.0
breakout_t,0.002989991,0.00062268355,0.0143572865,9.166667,1.5723302,53.44156,11.272325,2.3453457,54.177643,0.0029584155,0.00061403785,0.014253555,0.057122968,0.022071784,0.14783733,86.0,0.0,0.8,0.10023359,0.7512563,0.0,0.6253954,142.0,16.5,0.2742123,82.0
tail_asymmetry_q90_q10_atr_norm,0.005405189,0.0017881955,0.016338298,15.666667,3.543382,69.26841,18.929356,5.8331356,61.428455,0.0051846597,0.0016669532,0.016125647,0.096961156,0.03192213,0.29451245,71.0,0.0,0.8,0.21047835,0.5301508,0.16666667,0.0,66.0,31.166666,0.2733008,83.0
ret1h_G_VOL_1,0.0054669017,0.0013706656,0.021804744,14.333333,2.8674417,71.64729,16.403122,3.354683,80.20501,0.005033153,0.0012223499,0.020724533,0.084988244,0.023911765,0.30206892,33.0,0.0,0.8,0.2132953,0.6231156,0.0,0.0,92.0,25.0,0.27309132,84.0
bb_pos_12,0.0029707348,0.0005836756,0.015120154,9.5,1.2583058,71.72343,9.964754,1.7908009,55.447998,0.002811797,0.00043470046,0.0181877,0.04928314,0.014639048,0.16591433,74.5,0.0,0.8,0.09935462,0.8165829,0.0,0.2463679,142.5,12.166667,0.27110916,85.0
loc_bb_channel_pos_48,0.0019630257,0.00044634566,0.008633375,8.0,1.2909944,49.57419,7.065879,1.5342623,32.541138,0.0019484503,0.00054882583,0.0069174194,0.03395485,0.015482936,0.074464686,154.0,0.0,0.8,0.053356458,0.8618091,0.0,0.5202273,176.5,9.166667,0.27080968,86.0
trend_t,0.0034630976,0.00068937836,0.017396897,12.333333,1.8856181,80.6691,13.623659,3.0307798,61.239716,0.0036263717,0.0008055914,0.01632412,0.06904661,0.019515973,0.2442837,69.0,0.0,0.8,0.12182914,0.60301507,0.0,0.9002668,107.0,26.333334,0.26277313,87.0
distance_to_ema,0.0026458565,0.00040594573,0.017245054,8.5,1.5,48.166668,9.214001,1.2776617,66.4478,0.0024483162,0.00038282797,0.015657824,0.04370822,0.007932833,0.24082296,67.0,0.0,0.8,0.08452513,0.8643216,0.0,0.0,158.0,9.0,0.26256922,88.0
accel_5h,0.00547868,0.0029882302,0.010044721,17.666666,5.2493386,59.457226,18.439896,9.229732,36.8407,0.0051448047,0.0027998048,0.009453878,0.097921446,0.05951464,0.16111346,142.0,0.0,0.8,0.21383294,0.44723618,0.16666667,0.16224228,107.0,36.666668,0.26252928,89.0
shock_vol_ratio,0.004066402,0.0032514893,0.0050855544,12.5,7.2053223,21.68536,14.46477,11.138838,18.783789,0.0038917558,0.0030542398,0.0049589314,0.07098904,0.050280675,0.100226276,192.0,0.0,0.8,0.14936773,0.49748743,0.16666667,0.6145243,148.5,33.333332,0.26225033,90.0
range_16h_pct,0.0037959877,0.00063550234,0.022674225,13.333333,2.6246693,67.7334,14.175588,2.0602875,97.533615,0.00373461,0.00058378256,0.023891281,0.07133963,0.015415658,0.33014116,28.0,0.0,0.8,0.13702433,0.74623114,0.0,0.0,102.5,16.833334,0.26192117,91.0
