feature_a,feature_b,lift,final_pair_score
ret6h,ts_24,6.307140435100743,6.307140435100743
convexity_bis_t,liq_score,5.376404957305959,5.376404957305959
dist_from_high_120h,ts_24,4.81772749256771,4.81772749256771
ret6h,meta_alignment,3.7184286633025616,3.7184286633025616
ffd_amihud_06,liq_score,3.493770279896641,3.493770279896641
time_since_peak_12h,ret6h,3.4610831750706916,3.4610831750706916
grind_score,dir_path_short_2h,3.394566274515131,3.394566274515131
time_since_peak_12h,dir_path_short_2h,3.253205457620214,3.253205457620214
mae_4h,dist_from_high_48h,3.1469334567814347,3.1469334567814347
dir_path_edge_2h,meta_alignment,3.123797937592624,3.123797937592624
mrq_x_dir_edge_2h,convexity_bis_t,3.0758113614460094,3.0758113614460094
dist_from_high_48h,liq_score,2.9423892689830993,2.9423892689830993
convexity_bis_t,ts_24,2.916956427918225,2.916956427918225
dir_path_short_2h,convexity_bis_t,2.901351957414802,2.901351957414802
rvol_hod_base,ts_24,2.8263197383468945,2.8263197383468945
mrq_x_dir_edge_2h,dist_from_low_48h,2.7815606494045952,2.7815606494045952
dist_from_low_48h,ll_count_24,2.7392867264240195,2.7392867264240195
dist_from_high_48h,meta_alignment,2.673857318818869,2.673857318818869
dir_path_edge_2h,liq_score,2.6569721582983363,2.6569721582983363
grind_score,dist_from_low_48h,2.651544036874027,2.651544036874027
dist_from_low_48h,ts_24,2.639441736676969,2.639441736676969
ffd_amihud_06,amihud_illiq,2.6224306283326797,2.6224306283326797
asset_vol_level,dir_path_edge_2h,2.5691657694757644,2.5691657694757644
meta_abs_net_x_breakout,ret6h,2.551810487136511,2.551810487136511
mrq_x_dir_edge_2h,ret6h,2.5353660795155624,2.5353660795155624
ffd_amihud_06,dir_path_short_2h,2.5329509781287234,2.5329509781287234
atr_pct,ll_count_24,2.5156631304103185,2.5156631304103185
mrq_x_dir_edge_2h,ll_count_24,2.513397649047556,2.513397649047556
meta_abs_net_x_breakout,dir_path_edge_2h,2.5106135633520106,2.5106135633520106
dir_path_edge_2h,ll_count_24,2.5082633294008723,2.5082633294008723
dist_from_high_48h,amihud_illiq,2.4805560132913635,2.4805560132913635
dist_from_high_48h,convexity_bis_t,2.406097454677473,2.406097454677473
vol_z_x_regime_trend,amihud_illiq,2.3974814937280526,2.3974814937280526
asset_vol_level,dist_from_low_48h,2.3601466700088096,2.3601466700088096
asset_atr_level,ret6h,2.307547239091237,2.307547239091237
ts_24,meta_alignment,2.306130414302057,2.306130414302057
time_since_peak_12h,mrq_x_dir_edge_2h,2.292443521593856,2.292443521593856
t_trail_proxy,liq_score,2.28275150987893,2.28275150987893
vol_z_x_regime_trend,liq_score,2.2745958944075317,2.2745958944075317
rvol_hod_base,trend_pct,2.2447255941057156,2.2447255941057156
accept,dir_path_edge_2h,2.1952945773749057,2.1952945773749057
