,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
asset_vol_level,0.027897539,0.0092328545,0.08429383,58.0,12.013881,280.00943,56.43599,20.502167,155.35045,0.032257788,0.011063756,0.094051674,1.0,0.5,0.0,1.0,0.97866666,1.0,0.0,1.5,1.3333334,0.9446666,1.0
regime_transition_entropy_12h,0.021217363,0.00537354,0.08377652,46.166668,8.72576,244.2608,41.362637,11.104894,154.0643,0.023245696,0.0057731657,0.09359898,2.0,0.0,0.0,0.74789065,0.94666666,1.0,0.0,2.5,3.3333333,0.79800653,2.0
asset_atr_level,0.019514779,0.0069277734,0.054971,45.0,8.869423,228.31248,40.6795,16.98143,97.4489,0.021917038,0.008200154,0.05857896,8.0,0.5,1.0,0.6836353,0.93866664,1.0,0.0,3.5,3.8333333,0.76066613,3.0
vol_regime_switch_12h,0.01925539,0.009978068,0.0371585,42.333332,9.809293,182.69524,35.255795,19.486343,63.78678,0.02070058,0.010385821,0.041259523,18.0,0.0,0.0,0.67384595,0.896,1.0,0.0,7.0,6.5,0.7446153,4.0
ret28h,0.0171628,0.0040929224,0.07196855,34.666668,8.595864,139.80882,34.68641,9.256583,129.97745,0.018225035,0.004963544,0.06691828,3.0,0.0,0.0,0.59487176,0.952,1.0,0.0,4.5,3.0,0.71517944,5.0
dn_vol,0.013345849,0.0030107507,0.059158564,26.5,3.095696,226.84721,27.701727,7.400688,103.691124,0.014768975,0.003960671,0.055072144,6.0,0.0,0.0,0.45082033,0.93333334,1.0,0.0,10.5,4.1666665,0.6312845,6.0
vp_in_hvn_above_zone,0.014166052,0.00574765,0.034914628,38.333332,11.571036,126.993324,25.993652,13.771188,49.064026,0.015697334,0.006936005,0.03552568,22.0,0.0,0.0,0.48177475,0.85866666,1.0,0.0,8.5,8.833333,0.6296428,7.0
realized_volatility_24h,0.012568858,0.0028683513,0.055075612,27.5,4.924429,153.5711,23.541048,5.348068,103.622635,0.013568157,0.003049847,0.06036201,7.0,0.0,0.0,0.42149675,0.92266667,1.0,0.0,12.5,4.8333335,0.61248994,8.0
kf_score_mean,0.0122061875,0.0034961363,0.0426159,29.0,6.164414,136.42822,24.316324,9.341458,63.29672,0.012968703,0.004491481,0.037445836,15.0,0.0,0.0,0.4078096,0.872,1.0,0.0,12.0,8.0,0.5922953,9.0
choppiness_index_20,0.011366305,0.002075689,0.062240966,27.0,4.358899,167.24406,23.55049,4.1879144,132.4348,0.013050691,0.0024524725,0.06944851,4.0,1.0,0.0,0.3761125,0.912,1.0,0.0,12.5,5.5,0.5848619,10.0
volatility_ratio_short_long,0.011132393,0.0025785856,0.048061296,23.0,2.3804762,222.22446,21.90704,5.7167864,83.94898,0.012814754,0.0029578086,0.055520132,11.0,0.5,1.0,0.36728466,0.87733334,1.0,0.13821805,19.5,7.6666665,0.5782508,11.0
trend_pct_base,0.009983109,0.0020203115,0.049330246,22.833334,3.6704526,142.04272,19.3372,4.3623066,85.7178,0.010950629,0.0026586086,0.0451049,10.0,0.0,0.0,0.32391077,0.87733334,0.8333333,0.0,19.0,7.6666665,0.52248424,12.0
v_power,0.009818657,0.002390257,0.04033291,22.166666,4.561311,107.72366,18.8565,3.8559709,92.21221,0.009849587,0.0021085783,0.046009377,12.0,0.0,0.0,0.31770438,0.8613333,0.8333333,0.0,19.0,8.666667,0.51507074,13.0
ret10h,0.009686528,0.0024903726,0.037676618,23.166666,4.561311,117.66233,18.61427,5.259105,65.884026,0.010460037,0.002758833,0.03965893,17.0,0.0,0.0,0.31271783,0.85066664,0.8333333,0.0,23.0,9.333333,0.50966144,14.0
rv_12h,0.010201352,0.003449526,0.030168662,20.666666,3.1446605,135.82106,24.183033,9.456068,61.8459,0.012166218,0.004379806,0.0337953,24.5,0.0,0.0,0.33214724,0.8,0.8333333,0.0,23.0,12.5,0.507681,15.0
vol_price_spread,0.011099153,0.0065743327,0.018738205,21.333334,9.303524,48.918144,23.645664,15.402451,36.30055,0.012227474,0.007928193,0.018858157,52.5,0.0,0.0,0.3660302,0.71466666,0.8333333,0.0,19.0,17.833334,0.5049833,16.0
is_low_vol_regime,0.011321009,0.004023617,0.03185324,33.0,8.83176,123.30497,24.196085,11.152357,52.495678,0.013085651,0.0052005784,0.032926004,24.5,0.0,0.0,0.37440303,0.784,0.6666667,0.0,12.5,13.5,0.50192165,17.0
ker_10,0.008677007,0.0019032629,0.03955862,21.0,3.2145503,137.1887,17.49193,4.6032853,66.467224,0.009764828,0.0021924449,0.043491106,14.0,0.5,1.0,0.27461857,0.8613333,0.8333333,0.0,27.5,8.666667,0.49137354,18.0
accel_5h,0.0110241305,0.0036575608,0.03322746,29.0,7.3711147,114.094,21.212568,7.5581093,59.535133,0.011634442,0.00399904,0.03384818,23.0,0.0,0.0,0.36319885,0.656,0.8333333,0.0,15.0,21.5,0.48875937,19.0
efficiency_ratio_20,0.008878178,0.0028733371,0.02743223,21.166666,4.139914,108.22151,16.064829,5.4529095,47.328625,0.009369046,0.0028673008,0.030613823,27.0,0.0,0.0,0.28221077,0.72,0.8333333,0.0,23.0,17.5,0.46021593,20.0
vov_fast_slow_ratio,0.007779634,0.0015841404,0.038205393,21.833334,5.079917,93.83903,14.2965975,3.4396236,59.422985,0.008822287,0.0020311147,0.038320214,19.0,0.0,0.0,0.24075179,0.80266666,0.8333333,0.0,29.5,12.333333,0.45808017,21.0
kf_atr_mean,0.009591624,0.0034513297,0.026656175,27.833334,6.4657216,119.81562,15.780746,4.971225,50.094692,0.010001375,0.0031512151,0.03174252,28.0,0.0,0.0,0.30913615,0.73066664,0.6666667,0.0,29.0,16.833334,0.45269156,22.0
vol_z_x_low_vol,0.009338592,0.0038670218,0.022552062,21.0,6.4549723,68.31943,19.313683,8.920099,41.817738,0.009759837,0.0044938033,0.021196835,38.5,0.0,0.0,0.29958674,0.6906667,0.6666667,0.0,30.5,19.333334,0.43743938,23.0
dist_vwap_96_atr,0.0075192605,0.0016789533,0.033675313,22.666666,3.8151743,134.66692,14.643628,3.678537,58.293785,0.008446599,0.0016668596,0.042802073,20.0,0.0,0.0,0.2309253,0.824,0.6666667,0.0,36.0,11.0,0.4330089,24.0
evr6_x_volz,0.009771524,0.0038905714,0.024542073,19.5,5.0579967,75.17798,20.57082,8.764643,48.280193,0.010273172,0.004230599,0.024946366,34.0,0.0,0.0,0.31592557,0.616,0.6666667,0.0,16.0,24.0,0.4277591,25.0
vol_z24_base,0.008224103,0.0028406957,0.023809612,21.0,5.5976186,78.7835,16.948431,6.672602,43.049072,0.009467804,0.0034203369,0.026207745,36.0,0.0,0.0,0.257526,0.6586667,0.6666667,0.0,24.0,21.333334,0.40630597,26.0
body_ratio,0.0077963267,0.0027339638,0.022232449,18.0,4.618802,70.148056,14.403949,5.6661773,36.61618,0.007860202,0.0028293119,0.02183668,42.0,0.0,0.0,0.24138176,0.58933336,0.8333333,0.0,23.5,25.666666,0.4050933,27.0
