fold_id,seed,group,used_feature_count,split_count
0,42,location,15,159
0,42,regime,27,1104
1,42,location,16,173
1,42,regime,24,1172
2,42,location,17,268
2,42,regime,30,1801
3,42,location,14,211
3,42,regime,24,1278
4,42,location,13,77
4,42,regime,21,411
