fold_id,seed,group,used_feature_count,split_count
0,42,location,11,40
0,42,regime,18,202
1,42,location,14,45
1,42,regime,23,294
2,42,location,3,3
2,42,regime,7,9
3,42,location,3,4
3,42,regime,8,10
4,42,location,26,263
4,42,regime,31,1691
