fold_id,seed,group,gain,split
0,42,location,1.3813243187614717,10
0,42,regime,5.024243233870948,34
1,42,location,0.04286286704882514,2
1,42,regime,2.364573933125939,15
2,42,location,9.430515342863146,167
2,42,regime,43.59725774311528,623
