feature_a,feature_b,lift,final_pair_score
delta_stall_6,climax_range_12,10.559495665878645,10.559495665878645
ffd_dist_ema_fast_04,delta_stall_6,8.720718764420077,8.720718764420077
impulse_reversal,climax_vol_24,8.22108623871479,8.22108623871479
impulse_reversal,climax_range_12,7.7547510789467164,7.7547510789467164
impulse_reversal,tfq_x_dir_edge_2h,6.853777438406296,6.853777438406296
kf_atr_mean,mkt_rv_pct,5.533637032412761,5.533637032412761
ffd_dist_ema_fast_04,climax_vol_24,4.961228149477341,4.961228149477341
vol_high,tfq_x_dir_edge_2h,4.818164369507754,4.818164369507754
vol_high,mkt_rv_pct,4.771256587103123,4.771256587103123
meta_signal_x_accel,climax_vol_24,4.444207935141257,4.444207935141257
climax_range_12,tfq_x_dir_edge_2h,4.280212182516778,4.280212182516778
mfe_8h,sv_imb_24,4.1798045742664875,4.1798045742664875
sv_imb_24,climax_range_12,3.9837455691173407,3.9837455691173407
ffd_dist_ema_fast_04,second_leg_accel_2h,3.662633603452805,3.662633603452805
ffd_dist_ema_slow_04,climax_vol_24,3.4934910745814984,3.4934910745814984
delta_stall_6,tfq_x_dir_edge_2h,3.3633740666848064,3.3633740666848064
rvol_hod_base,climax_vol_24,3.289249608224223,3.289249608224223
vol_high,climax_vol_24,3.205244946275724,3.205244946275724
mkt_rv_pct,climax_range_12,3.1958392246861296,3.1958392246861296
prog_eff_12,sv_imb_24,3.099699925890942,3.099699925890942
kf_atr_mean,climax_range_12,3.0944245806888064,3.0944245806888064
mr_potential,climax_range_12,3.0598021359124736,3.0598021359124736
second_leg_accel_2h,climax_range_12,3.055843887539131,3.055843887539131
mfe_8h,impulse_reversal,3.0347501615559405,3.0347501615559405
prog_eff_24,vol_price_diverge,3.033769648398738,3.033769648398738
prog_eff_24,climax_range_12,2.9904634713105436,2.9904634713105436
ffd_dist_ema_slow_04,vol_high,2.8418187442947533,2.8418187442947533
mr_potential,climax_vol_24,2.774702856040081,2.774702856040081
prog_eff_12,climax_vol_24,2.774614934971465,2.774614934971465
meta_signal_x_accel,climax_range_12,2.748220098077105,2.748220098077105
impulse_reversal,delta_stall_6,2.7073735476769394,2.7073735476769394
dip_volume_profile,mfe_8h,2.706911470554254,2.706911470554254
kf_vol_ratio_mean,climax_range_12,2.666308676046124,2.666308676046124
mae_2h,vol_price_diverge,2.6400596770920637,2.6400596770920637
delta_stall_6,mkt_rv_pct,2.62182345155822,2.62182345155822
prog_eff_24,dir_path_edge_2h,2.6155291096501134,2.6155291096501134
support_quality_score,delta_stall_6,2.573899093877402,2.573899093877402
prog_eff_12,mr_potential,2.5609194448757813,2.5609194448757813
sv_imb_24,tfq_x_dir_edge_2h,2.5272125903952563,2.5272125903952563
mfe_8h,ffd_dist_ema_fast_04,2.4737396999256682,2.4737396999256682
volume_capitulation,climax_vol_24,2.470567157285857,2.470567157285857
vol_high,mae_2h,2.4563831297612007,2.4563831297612007
meta_signal_x_accel,delta_stall_6,2.447951286587232,2.447951286587232
trend_slope_48h,vol_price_diverge,2.431221301907391,2.431221301907391
mae_2h,mr_potential,2.4209775278476595,2.4209775278476595
prog_eff_24,climax_vol_24,2.380056981260953,2.380056981260953
mfe_8h,kf_atr_mean,2.3793607571374933,2.3793607571374933
support_quality_score,kf_atr_mean,2.375782986464173,2.375782986464173
dist_from_high_120h,climax_range_12,2.3704903864863813,2.3704903864863813
dip_volume_profile,delta_stall_6,2.3701745918560966,2.3701745918560966
kf_vol_ratio_mean,tfq_x_dir_edge_2h,2.3465820691768187,2.3465820691768187
vol_price_diverge,tfq_x_dir_edge_2h,2.3313569914275365,2.3313569914275365
vol_high,ft_2,2.3179566400880267,2.3179566400880267
