,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
trend_age_hours,0.0215728,0.006530574,0.0712626,40.833332,8.552128,194.96448,47.9859,15.255399,150.93979,0.024223028,0.0075082295,0.07814827,6.0,0.6666667,0.6666667,1.0,0.96327686,1.0,0.0,1.5,2.1666667,0.94081926,1.0
G_VOL,0.015981408,0.002903465,0.087965734,40.833332,5.2730975,316.20148,29.966543,6.858434,130.93275,0.017967623,0.003448273,0.09362237,4.0,0.0,0.5,0.72264814,0.9548023,1.0,0.0,4.5,2.6666667,0.786157,2.0
trend_pct_base,0.014802194,0.0025664961,0.08537123,23.0,2.9439204,179.69237,31.635616,5.4000816,185.33281,0.016294371,0.0029714853,0.089351445,3.0,0.0,0.5,0.6641552,0.94067794,1.0,0.0,5.5,3.5,0.7504549,3.0
trapped_longs_24,0.014080715,0.0017716049,0.11191352,23.833334,2.114763,268.60117,31.433262,3.7481751,263.60828,0.014719259,0.001443025,0.15014058,2.0,0.0,0.5,0.6283674,0.97740114,1.0,0.0,8.0,1.3333334,0.7399523,4.0
ema20_slope_5h,0.013936735,0.0016666809,0.116538554,22.666666,2.1343749,240.71582,31.151585,3.394595,285.87247,0.015144445,0.0017665267,0.12983343,1.0,0.0,0.5,0.62122554,0.9717514,1.0,0.0,8.0,1.6666666,0.73461187,5.0
rsi_slope_G_VOL_1,0.014603007,0.005511265,0.038693078,31.666666,7.45356,134.53676,27.984285,10.934565,71.61879,0.016486857,0.0062635997,0.0433962,15.5,0.33333334,0.5,0.6542748,0.8870056,1.0,0.0,7.0,6.6666665,0.73160255,6.0
vol_z_G_VOL_1,0.012682948,0.0025459446,0.06318172,32.666668,6.046119,176.49522,23.080542,7.015288,75.93578,0.014363837,0.0033248598,0.062053695,8.0,0.0,0.5,0.5590335,0.94350284,1.0,0.0,11.5,3.3333333,0.6933441,7.0
zscore_price_50,0.0131394705,0.004152888,0.041572437,25.5,4.3493295,149.5058,28.33141,9.712894,82.639496,0.014640713,0.0046840766,0.045761522,12.0,0.0,0.5,0.5816785,0.88135594,1.0,0.0,12.0,7.0,0.6902622,8.0
ret3h,0.011835543,0.0023557781,0.05946235,21.0,2.6457512,166.68233,23.741886,4.0487876,139.2212,0.012356112,0.0022704613,0.06724338,7.0,0.0,0.5,0.51699936,0.90112996,1.0,0.0,12.0,5.8333335,0.6596321,9.0
asym_ft,0.012535047,0.0066705206,0.023555491,33.0,11.195237,97.273506,21.71972,13.716856,34.391716,0.014016088,0.007714483,0.025465185,43.0,0.0,0.5,0.5516971,0.79096043,0.8333333,0.0,15.0,12.333333,0.6261735,10.0
press_12,0.01187431,0.005202279,0.027103357,27.666666,9.19541,83.24202,26.340084,12.646152,54.86255,0.014141755,0.0063001164,0.03174374,31.0,0.0,0.5,0.5189223,0.8248588,0.8333333,0.0,12.0,10.333333,0.616622,11.0
vol_z_G_VOL_0,0.009937572,0.0026366392,0.037455004,26.666666,3.6362374,195.56235,18.065723,4.512835,72.32048,0.0111008575,0.0026424595,0.04663422,17.0,0.33333334,0.5,0.42285362,0.8220339,0.8333333,0.0,20.0,10.5,0.563078,12.0
zscore_price_200,0.008632599,0.0009337751,0.07980699,17.833334,3.0776975,103.333015,16.92466,2.1480443,133.35112,0.009425361,0.0010302397,0.08622987,5.0,0.0,0.5,0.3581226,0.8926554,0.8333333,0.3254939,25.5,6.3333335,0.56140596,13.0
dist_vwap_96_atr,0.008907232,0.0017566842,0.045163948,20.166666,3.0230596,134.53075,17.107788,3.4873357,83.9255,0.009427251,0.0019188882,0.046314877,10.0,0.0,0.5,0.37174532,0.8276836,0.8333333,0.0,22.5,10.166667,0.5363808,14.0
clv_collapse,0.010433265,0.0037078052,0.029357804,32.166668,9.546669,108.382774,17.171947,6.535027,45.122356,0.011259737,0.003839059,0.03302416,27.0,0.33333334,0.6666667,0.44744167,0.69774014,0.6666667,0.0,13.5,17.833334,0.52052796,15.0
adx_7_slope,0.007944374,0.0014960391,0.04218679,20.5,2.43242,172.77034,14.690167,2.7772758,77.70241,0.0086664865,0.0015894497,0.047254086,11.0,0.6666667,0.8333333,0.32398432,0.8305085,0.8333333,0.0,35.5,10.0,0.5108185,16.0
vp_dist_hvn_above_atr,0.009190504,0.0041961884,0.02012907,15.5,3.905125,61.52172,18.518167,8.742032,39.22687,0.009275137,0.003999465,0.02150992,52.0,0.0,0.0,0.38579655,0.7118644,0.6666667,0.0,30.5,17.0,0.4901542,17.0
slope,0.0074169845,0.00150701,0.036503848,16.166666,2.7938426,93.54898,14.931352,3.3061202,67.434105,0.0075161257,0.0013285663,0.042521134,18.0,0.0,0.5,0.29782403,0.80508476,0.8333333,0.0,34.5,11.5,0.4900744,18.0
ret10h,0.008915731,0.0024624371,0.03228113,19.0,5.033223,71.72343,17.019793,5.0210085,57.692265,0.0099359015,0.003020702,0.032681853,22.0,0.0,0.5,0.37216687,0.72316384,0.6666667,0.0,22.5,16.333334,0.48548275,19.0
ft_8,0.0077765086,0.0014634341,0.04132341,25.166666,2.8528738,222.0081,14.785746,4.0118876,54.492622,0.008797814,0.0018403551,0.04205793,15.5,0.6666667,0.8333333,0.31565762,0.8163842,0.6666667,0.0,32.0,10.833333,0.47770774,20.0
atr_percentile,0.007890983,0.0017096346,0.03642159,22.166666,3.97562,123.593575,14.059981,3.672633,53.82598,0.009001306,0.0021409083,0.037845396,19.0,0.0,0.5,0.3213359,0.7542373,0.6666667,0.0,28.5,14.5,0.46529412,21.0
vov_fast_slow_ratio_G_VOL_1,0.009377264,0.004054343,0.021688616,18.5,6.3966136,53.50487,18.217361,8.729668,38.016598,0.010267841,0.004638315,0.022729922,48.5,0.0,0.5,0.39506048,0.579096,0.6666667,0.0,25.5,24.833334,0.4620573,22.0
ret24h_G_VOL_1,0.008777053,0.0028895298,0.026660623,18.333334,5.6470246,59.520035,18.36328,6.0468416,55.766308,0.009944057,0.0032022314,0.030879803,32.0,0.0,0.5,0.365288,0.6242938,0.6666667,0.0,24.0,22.166666,0.45698184,23.0
signed_max_bar_ret_5h,0.0071761087,0.0012602546,0.04086201,19.666666,3.8586123,100.23753,12.135194,3.3229442,44.317,0.00795705,0.0020438475,0.030978167,21.0,1.0,1.0,0.28587577,0.7966102,0.6666667,0.0,37.0,12.0,0.45638424,24.0
ret24h,0.007234944,0.001656997,0.03158993,17.833334,2.8528738,111.47629,13.877473,4.3862147,43.90671,0.0077602593,0.0019533786,0.030829469,28.0,0.0,0.5,0.2887942,0.7259887,0.6666667,0.0,30.5,16.166666,0.44033402,25.0
G_MR_SPIKE,0.0093595525,0.0054963045,0.015938206,18.666666,6.315765,55.17058,19.891195,11.420924,34.643402,0.010126991,0.0057175765,0.017936962,64.5,1.0,0.6666667,0.3941819,0.47175142,0.6666667,0.0,31.5,31.166666,0.43473792,26.0
bb_pos_24,0.0076125665,0.0022844828,0.025367303,17.5,4.310839,71.041855,15.480331,4.962577,48.289566,0.0080933,0.0023383286,0.028012108,36.0,0.0,0.5,0.30752555,0.6497175,0.6666667,0.0,31.5,20.666666,0.43156844,27.0
trend_strength_percentile,0.0070475433,0.0013067293,0.0380093,16.833334,3.5316033,80.235825,15.753785,2.57333,96.44382,0.008391831,0.001374342,0.051241126,13.0,0.0,0.5,0.2794985,0.7966102,0.5,0.0,41.0,12.0,0.4278767,28.0
clv,0.007246859,0.0016274297,0.03226988,22.166666,3.6247606,135.55685,13.524668,4.8390684,37.79997,0.008404457,0.0024022995,0.029403035,33.0,0.0,0.5,0.28938523,0.7627119,0.5,0.0,39.0,14.0,0.42483985,29.0
tail_asymmetry_q90_q10_atr_norm,0.0069704526,0.00138196,0.035158187,17.166666,3.97562,74.125404,12.344278,3.864677,39.429222,0.008183094,0.0020531546,0.032614704,25.5,0.6666667,0.8333333,0.27567455,0.79096043,0.5,0.0,41.5,12.333333,0.4243611,30.0
rsi_slope_base,0.007020904,0.0016910852,0.029148797,21.833334,4.81029,99.0989,12.132111,2.5508487,57.701622,0.008288062,0.0019402645,0.035403408,23.0,0.0,0.5,0.2781771,0.7259887,0.5,0.0,41.0,16.166666,0.40949458,31.0
dist_ema20_atr,0.00719872,0.0020528657,0.025243526,15.333333,2.8087165,83.707664,14.725038,4.299705,50.42828,0.0077236933,0.0020277875,0.029418979,34.5,0.33333334,0.6666667,0.28699735,0.6440678,0.5,0.0,35.5,21.0,0.39386553,32.0
