fold_id,seed,group,gain,split
0,42,location,3.2139518,2.0
0,42,regime,33.54309,15.0
1,42,location,3.665442,4.0
1,42,regime,34.079773,13.0
2,42,location,2.813605,2.0
2,42,regime,24.767872,14.0
