feature,overall_finite_row_count,overall_finite_row_pct
accel,192971,0.6768062570145903
accel_5h,192971,0.6768062570145903
amihud_illiq,192971,0.6768062570145903
amihud_z,192971,0.6768062570145903
atr_change_rate,192971,0.6768062570145903
atr_compression_ratio,192971,0.6768062570145903
atr_pct_change,192971,0.6768062570145903
atr_percentile,192971,0.6768062570145903
atr_slope,192971,0.6768062570145903
autocorr_24h,192971,0.6768062570145903
autocorr_6h,192971,0.6768062570145903
bars_in_high_vol_state_log_norm,192971,0.6768062570145903
bars_outside_ema20_atr_band_log_norm,192971,0.6768062570145903
bars_since_ema20_ema50_cross_log_norm,192971,0.6768062570145903
basis,192971,0.6768062570145903
basis_fund_div_z,192971,0.6768062570145903
basis_funding_div,192971,0.6768062570145903
basis_funding_div_2h,192971,0.6768062570145903
basis_funding_div_4h,192971,0.6768062570145903
basis_funding_div_8h,192971,0.6768062570145903
basis_mom_2h,192971,0.6768062570145903
basis_mom_4h,192971,0.6768062570145903
basis_mom_8h,192971,0.6768062570145903
basis_mom_w,192971,0.6768062570145903
basis_pct,192971,0.6768062570145903
basis_pct_z,192971,0.6768062570145903
basis_stretch,192971,0.6768062570145903
basis_up_agree,192971,0.6768062570145903
basis_vol,192971,0.6768062570145903
bollinger_band_width,192971,0.6768062570145903
breakout_t,192971,0.6768062570145903
choppiness_index_20,192971,0.6768062570145903
coherence_24,192971,0.6768062570145903
compression_ratio,192971,0.6768062570145903
compression_score,192971,0.6768062570145903
cs_rank_ret_24h,192971,0.6768062570145903
direction_entropy_20,192971,0.6768062570145903
dist_ema200_atr,192971,0.6768062570145903
dist_ema20_atr,192971,0.6768062570145903
dist_ema50_atr,192971,0.6768062570145903
dist_ema_fast,192971,0.6768062570145903
dist_local_swing,192971,0.6768062570145903
dist_ma100_atr,192971,0.6768062570145903
dist_prior_day_high,192971,0.6768062570145903
dist_prior_day_low,192971,0.6768062570145903
dist_range_mid_atr,192971,0.6768062570145903
dist_rolling_7d_high,192971,0.6768062570145903
dist_vwap_atr,192971,0.6768062570145903
dist_vwap_norm,192971,0.6768062570145903
dist_weekly_vwap,192971,0.6768062570145903
distance_to_ema,192971,0.6768062570145903
dlog_vol_5h,192971,0.6768062570145903
efficiency_ratio_20,192971,0.6768062570145903
ema20_gt_ema50,192971,0.6768062570145903
ema20_slope_5h,192971,0.6768062570145903
ema50_ema200_spread_atr,192971,0.6768062570145903
ema50_gt_ema200,192971,0.6768062570145903
ema50_slope,192971,0.6768062570145903
ema_slope_norm,192971,0.6768062570145903
fund_rate_z_14d,192971,0.6768062570145903
funding_abs_z,192971,0.6768062570145903
funding_mom_2h,192971,0.6768062570145903
funding_mom_4h,192971,0.6768062570145903
funding_mom_8h,192971,0.6768062570145903
funding_mom_w,192971,0.6768062570145903
funding_persistence,192971,0.6768062570145903
funding_rate,192971,0.6768062570145903
funding_up_agree,192971,0.6768062570145903
funding_z,192971,0.6768062570145903
impulse_ratio_24,192971,0.6768062570145903
index_price,192971,0.6768062570145903
leverage_build,192971,0.6768062570145903
