,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
chop_score,0.0022070373,0.0017826096,0.0022770988,5.6666665,4.189935,6.386557,3.2250066,2.7690287,3.1300585,0.0009557885,0.0008140366,0.00093518686,0.005540682,0.005834684,0.004384579,39.0,0.0,0.73558885,0.009015032,0.81632656,0.0,0.44952896,38.0,1.5,0.23151636,15.0
trend_regime_switch_12h,0.00033014835,0.00042705616,0.00012761547,1.0,1.4142135,0.35355338,0.46433687,0.61657465,0.174844,0.00014100577,0.00018770887,5.2961343e-05,0.0005725691,0.0012803035,4.267678e-05,42.0,0.0,0.73558885,0.0,0.9183673,0.0,0.0,42.0,0.6666667,0.22959183,16.0
vol_regime_z,0.016110228,0.0043463833,0.059713893,38.0,7.3484693,196.50351,23.031845,5.3939037,98.34545,0.006845521,0.0016542476,0.028327774,0.039282,0.015627071,0.09874375,10.0,0.0,0.73558885,0.07579454,0.71428573,0.0,0.08954116,15.0,2.3333333,0.22473548,17.0
draw_extreme_10h,0.0006513492,0.0005348137,0.00066106475,1.3333334,0.74535596,1.987616,0.881609,0.6711063,0.965116,0.00026015908,0.00019500319,0.0002892378,0.0011892634,0.0010955383,0.001075839,41.0,0.0,0.73558885,0.001542785,0.877551,0.0,0.0,40.5,1.0,0.22023629,18.0
second_leg_accel_vol_2h,0.015069847,0.004993271,0.04548127,36.0,9.763879,132.73413,21.432821,5.9824934,76.78501,0.006372636,0.001783183,0.022774158,0.03690631,0.015045732,0.09052903,15.0,0.0,0.70950097,0.0707974,0.59183675,0.16666667,0.13841894,17.0,3.3333333,0.21881871,19.0
regime_stability_24h,0.010623563,0.0021125928,0.05342255,29.833334,5.01387,177.51315,15.355866,2.716643,86.79926,0.0044779945,0.00080894056,0.024788512,0.025576897,0.007615716,0.08589838,12.0,0.0,0.73558885,0.049441107,0.6530612,0.0,0.5434696,22.5,2.8333333,0.21763138,20.0
vol_low,0.0023769117,0.001683509,0.0033559124,5.1666665,2.7938426,9.554742,3.5129094,2.9167585,4.2309065,0.0010534143,0.000840173,0.0013207777,0.004938904,0.0034544996,0.00706116,37.0,0.0,0.73558885,0.009830969,0.6530612,0.0,0.95769125,37.5,2.8333333,0.2165569,21.0
liq_score,0.0072875526,0.0018248681,0.029102607,22.333334,5.8783975,84.84928,11.168878,2.572251,48.495975,0.0031987287,0.0007806739,0.013106453,0.018695718,0.0065544513,0.0533271,19.0,0.0,0.73558885,0.033417653,0.71428573,0.0,0.16570328,27.5,2.3333333,0.20523632,22.0
vol_concentration_12,0.0069049075,0.002860738,0.016666241,19.0,5.8022985,62.216724,10.009832,4.593725,21.811655,0.0029067437,0.00130251,0.0064868284,0.017588176,0.010745803,0.02878742,33.0,0.0,0.73558885,0.03157974,0.5510204,0.0,1.0,29.5,3.6666667,0.20512395,23.0
vol_regime_switch_12h,0.0052858563,0.0023564654,0.011856859,16.166666,4.597705,56.845997,7.8754034,3.3775792,18.36285,0.0022772797,0.0009846846,0.005266664,0.012653998,0.004667827,0.034303688,35.0,0.0,0.73558885,0.023803148,0.5510204,0.0,0.6709533,34.0,3.6666667,0.1843945,24.0
impact_z,0.00679058,0.0024163774,0.019083103,11.166667,3.2360814,38.532543,9.00849,3.2573292,24.913933,0.0028012681,0.0010345938,0.0075847185,0.014256712,0.0043846318,0.046355966,30.0,0.0,0.73558885,0.031030606,0.59183675,0.0,0.2893975,32.0,3.3333333,0.1794959,25.0
base_prob_x_entropy,0.034058224,0.0224784,0.051603433,65.833336,41.667,104.01583,46.751427,30.910936,70.709465,0.014311155,0.0096381325,0.021249881,0.077636614,0.054482188,0.110631466,14.0,0.0,0.73558885,0.16200197,0.0,0.5,0.22495723,8.5,8.166667,0.17534895,26.0
vol_state,0.009978605,0.0029018675,0.034313273,24.166666,5.1451163,113.51109,14.728295,4.8016825,45.17639,0.0043893554,0.0015249965,0.01263376,0.023768332,0.0084959315,0.0664946,17.0,0.0,0.73558885,0.04634326,0.48979592,0.0,0.4837772,23.0,4.1666665,0.17212664,27.0
shock_vol_ratio,0.009480925,0.0052896533,0.016993165,26.0,12.714821,53.1663,13.599607,7.5618935,24.45807,0.004020967,0.0023200372,0.0069689294,0.024203595,0.01735231,0.03376,32.0,0.0,0.73558885,0.04395281,0.5102041,0.0,0.3699068,26.0,4.0,0.1702204,28.0
vol_scale,0.012700906,0.0044663143,0.036117703,32.0,8.621678,118.77038,18.167698,5.0668902,65.14159,0.0054038116,0.0015548377,0.018780854,0.030772777,0.012652893,0.07484168,16.0,0.0,0.73558885,0.059418954,0.48979592,0.0,0.24846204,16.0,4.1666665,0.1675525,29.0
volume_entropy_12,0.0060395803,0.0052542062,0.006942348,18.166666,13.107462,25.178617,9.267486,8.30808,10.337682,0.0026885583,0.0024160566,0.0029917948,0.016313093,0.017923381,0.014847479,36.0,0.0,0.73558885,0.027423419,0.48979592,0.0,0.58058137,34.5,4.1666665,0.16656093,30.0
amihud_illiq,0.010577291,0.0041786074,0.02677425,30.666666,9.637888,97.57785,15.593606,6.208629,39.164932,0.0045491927,0.0019140504,0.010812231,0.02534396,0.010359974,0.061999805,23.0,0.0,0.73558885,0.049218856,0.48979592,0.0,0.32453716,22.5,4.1666665,0.16574621,31.0
giveback_vol_units,0.011351271,0.004515177,0.028537385,30.5,11.427306,81.40588,16.229473,6.33579,41.572678,0.0047970107,0.0018756355,0.012268542,0.027905747,0.01259924,0.06180775,21.0,0.09796196,0.7756071,0.052936416,0.36734694,0.0,0.7789573,24.0,5.1666665,0.15989962,32.0
kf_vol_ratio_mean,0.011991861,0.0062959255,0.022840919,30.0,10.36018,86.87108,17.280973,7.4408584,40.134087,0.0050494885,0.002276235,0.011201538,0.029375896,0.01583088,0.054510128,25.0,0.0,0.67689115,0.056013286,0.36734694,0.16666667,0.15576899,22.5,5.1666665,0.15543249,33.0
regime_transition_entropy_48h,0.0125351045,0.006483556,0.02423498,30.5,11.441882,81.302185,18.46764,8.573766,39.77875,0.0053347824,0.0025459747,0.011178393,0.032344043,0.019499892,0.05364836,26.0,0.06934109,0.74585414,0.05862258,0.3469388,0.0,0.4414028,20.0,5.3333335,0.14104725,34.0
vol_z_30_calm,0.011799359,0.004927624,0.028253954,32.166668,12.280292,84.25651,17.194685,6.938019,42.614063,0.005019698,0.0020561349,0.012254726,0.029947056,0.015835991,0.056632143,22.0,0.005465763,0.73558885,0.05508866,0.3469388,0.0,0.1712196,19.5,5.3333335,0.12559444,35.0
t_be_proxy,0.011000555,0.0036186255,0.033441488,28.666666,7.272475,112.99837,16.073683,5.860823,44.083107,0.0047925366,0.0018606166,0.012344514,0.025667468,0.0073709744,0.08938017,20.0,0.0,0.73558885,0.051251866,0.26530612,0.0,0.48789778,21.0,6.0,0.11890995,36.0
grind_score,0.011002603,0.006472752,0.018702598,25.333334,9.049248,70.92056,15.133461,7.6457386,29.954153,0.0046291025,0.0024579077,0.008718224,0.026455052,0.017401652,0.040218584,29.0,0.0,0.73558885,0.0512617,0.20408164,0.0,0.4614258,26.0,6.5,0.10228564,37.0
cusum_strength_norm,0.009784393,0.0033980887,0.028173,24.166666,8.31498,70.23803,14.046151,5.444416,36.237926,0.0041994443,0.0016554334,0.010653,0.02233539,0.0094767,0.052641705,24.0,0.0,0.73558885,0.04541042,0.2244898,0.0,0.3346078,23.5,6.3333335,0.097828574,38.0
ambig,0.010719597,0.0044797044,0.025651194,26.666666,8.863157,80.232254,15.325481,7.101473,33.073475,0.0045074983,0.0021395306,0.009496262,0.024896001,0.0105883265,0.05853719,28.0,0.0,0.73558885,0.049902376,0.20408164,0.0,0.18569577,25.5,6.5,0.0877515,39.0
complexity_regime_24h,0.01456899,0.00694946,0.03054273,32.166668,15.214211,68.008415,21.36439,10.033673,45.490532,0.006356154,0.0030650022,0.013181295,0.035237864,0.018086363,0.06865433,18.0,0.0,0.73558885,0.068391696,0.14285715,0.0,0.19480637,17.5,7.0,0.08307003,40.0
t_pl_proxy,0.009552098,0.00355441,0.025670245,20.666666,6.674995,63.986732,13.3031845,4.9636755,35.653965,0.0039807823,0.001494359,0.010604298,0.022126408,0.009775481,0.050082237,27.0,0.0,0.73558885,0.044294666,0.10204082,0.0,0.6310974,25.5,7.3333335,0.08142714,41.0
spike_score,0.0080560045,0.0036335501,0.0178611,17.333334,5.617433,53.484295,10.399938,4.295823,25.177645,0.0032680554,0.001418947,0.007526839,0.017252088,0.007634623,0.03898484,31.0,0.0,0.73558885,0.037108663,0.20408164,0.0,0.08954116,31.0,6.5,0.07590724,42.0
