feature_a,feature_b,lift,final_pair_score
impact_z,liq_low,105.83979328165375,105.83979328165375
liq_low,trend_regime_switch_12h,25.702811244979923,25.702811244979923
amihud_z,kf_innov_var,25.246548323471398,25.246548323471398
amihud_z,liq_low,23.485161231136185,23.485161231136185
impact_z,volume_entropy_12,22.65290828385312,22.65290828385312
liq_low,spike_score,19.080747211002706,19.080747211002706
second_leg_accel_vol_1h,vol_state,17.626550574691706,17.626550574691706
cusum_strength_norm,second_leg_accel_2h,15.892386323572921,15.892386323572921
amihud_z,impact_z,14.474687705456935,14.474687705456935
impact_z,vol_state,13.539705996733298,13.539705996733298
cusum_strength_norm,impact_z,13.098924166885329,13.098924166885329
coherence_24,t_pl_proxy,13.039263838755533,13.039263838755533
impact_z,kf_vol_ratio_mean,12.870789341377575,12.870789341377575
be_vol_units,impact_z,11.759301791456133,11.759301791456133
impact_z,regime_transition_entropy_12h,11.672953343487897,11.672953343487897
ambig,coherence_24,11.474157831941735,11.474157831941735
chop_score,second_leg_accel_1h,11.406745316292175,11.406745316292175
regime_transition_entropy_48h,second_leg_accel_1h,10.930828351836036,10.930828351836036
spike_score,time_since_trough_12h,10.114006683986965,10.114006683986965
draw_extreme_10h,time_since_peak_12h,9.781042243683801,9.781042243683801
impact_z,kf_score_mean,9.711684370257966,9.711684370257966
liq_score,second_leg_accel_1h,9.691993411686859,9.691993411686859
ambig,second_leg_accel_2h,9.44732448818206,9.44732448818206
second_leg_accel_vol_1h,volume_entropy_12,9.441572337428141,9.441572337428141
time_since_peak_12h,trend_regime_switch_12h,9.204218600191753,9.204218600191753
second_leg_accel_1h,shock_vol_ratio,8.513958855533655,8.513958855533655
coherence_24,regime_stability_24h,8.13537777071582,8.13537777071582
regime_transition_entropy_12h,second_leg_accel_2h,7.99293572323989,7.99293572323989
cusum_strength_norm,second_leg_accel_vol_1h,7.6664402204937465,7.6664402204937465
chop_score,spike_score,7.207038123167155,7.207038123167155
time_since_peak_12h,vol_low,7.142718669237129,7.142718669237129
kf_innov_var,regime_transition_entropy_48h,7.142685848722462,7.142685848722462
regime_stability_24h,vol_state,6.941369404821836,6.941369404821836
amihud_z,liq_score,6.731066219832729,6.731066219832729
amihud_illiq,kf_innov_var,6.5210441983067255,6.5210441983067255
coherence_24,vol_concentration_12,6.481950372567461,6.481950372567461
coherence_24,kf_ret1h_mean,6.4617259731249925,6.4617259731249925
complexity_regime_24h,impact_z,6.415663240332845,6.415663240332845
impact_z,base_prob_x_entropy,6.402504391399944,6.402504391399944
second_leg_accel_2h,t_pl_proxy,6.139160896704951,6.139160896704951
chop_score,kf_innov_var,6.053037341938663,6.053037341938663
liq_low,regime_stability_24h,6.031841372152168,6.031841372152168
impact_z,second_leg_accel_vol_2h,5.910081714610915,5.910081714610915
second_leg_accel_vol_2h,shock_12h,5.63961121930157,5.63961121930157
chop_score,second_leg_accel_2h,5.538315924686476,5.538315924686476
rng_z,second_leg_accel_vol_1h,5.5272646499447,5.5272646499447
shock_vol_ratio,vol_state,5.514330425048252,5.514330425048252
pred_dist_prior_day_low_0_029999996_compression_ratio_-0_095844157_vov_mad_20_-0_2115936_H10,second_leg_accel_1h,5.451448040885861,5.451448040885861
