feature_a,feature_b,lift,final_pair_score
vol_regime_switch_12h,kf_vol_ratio_mean,25.434405783621532,25.434405783621532
upside_semivariance_8,wick_body_ratio,12.10562397105699,12.10562397105699
adx_10_slope,tail_asymmetry_q90_q10_atr_norm,11.517053776940783,11.517053776940783
tail_asymmetry_q90_q10_atr_norm,upside_semivariance_8,11.349853534953686,11.349853534953686
vol_price_spread,ret120h,10.840543650292046,10.840543650292046
tail_asymmetry_q90_q10_atr_norm,volume_price_corr_10h,10.46005371617399,10.46005371617399
volume_autocorr_48,rv_120h,9.818671312059546,9.818671312059546
return_autocorr_48,bollinger_band_width,9.696672724268902,9.696672724268902
mfe_2h,wick_body_ratio,8.32788284783851,8.32788284783851
wick_body_ratio,vp_in_lvn_above_zone,7.71357674583481,7.71357674583481
mfe_2h,upside_semivariance_8,7.694656664889877,7.694656664889877
wick_body_ratio,ffd_amihud_06,7.531046851770434,7.531046851770434
tail_asymmetry_q90_q10_atr_norm,wick_body_ratio,6.81377368134086,6.81377368134086
kf_vol_ratio_mean,vp_in_lvn_above_zone,6.700669908571207,6.700669908571207
coherence_24,wick_body_ratio,6.565731457653997,6.565731457653997
rv_120h,down_up_vol_ratio_24,6.554920830859472,6.554920830859472
clv_pullback,wick_body_ratio,6.509266873550744,6.509266873550744
volume_autocorr_48,down_up_vol_ratio_24,6.501770773072962,6.501770773072962
upside_semivariance_8,ffd_amihud_06,6.46903034251913,6.46903034251913
wick_body_ratio,up_down_semivol_ratio_tanh,6.443274916645221,6.443274916645221
trend_slope_48h,clv_pullback,6.409273866690453,6.409273866690453
asset_vol_level,clv_pullback,6.205521115422733,6.205521115422733
rng_z,clv_pullback,5.965873093851161,5.965873093851161
upside_semivariance_8,volume_price_corr_10h,5.830733765725853,5.830733765725853
realized_volatility_24h,kf_vol_ratio_mean,5.788804071246819,5.788804071246819
mfe_4h,upside_semivariance_8,5.739853744111328,5.739853744111328
return_autocorr_48,wick_body_ratio,5.700960561925889,5.700960561925889
complexity_regime_24h,ffd_amihud_06,5.552663543293423,5.552663543293423
bollinger_band_width,clv_pullback,5.465099862867158,5.465099862867158
coherence_24,trapped_longs_96,5.294420614016795,5.294420614016795
mfe_2h,adx_7_slope,5.2823198187870855,5.2823198187870855
down_up_vol_ratio_24,ffd_amihud_06,5.260474189169185,5.260474189169185
kf_vol_ratio_mean,ffd_amihud_06,5.246199228500114,5.246199228500114
clv_pullback,adx_7_slope,5.2407617321202355,5.2407617321202355
trend_slope_48h,volume_price_corr_10h,5.167009087588569,5.167009087588569
tail_asymmetry_q90_q10_atr_norm,kf_vol_ratio_mean,5.149971703452178,5.149971703452178
tail_asymmetry_q90_q10_atr_norm,up_down_semivol_ratio_tanh,5.143841935415709,5.143841935415709
vp_in_hvn_above_zone,tf_tape,5.128933092130505,5.128933092130505
vol_price_spread,ffd_amihud_06,5.12,5.12
tf_tape,clv_mean_4_G_VOL_0,5.088925227108374,5.088925227108374
mfe_4h,trapped_longs_96,5.0407038239871484,5.0407038239871484
volume_autocorr_48,ret120h,5.036437590064389,5.036437590064389
volume_autocorr_48,ffd_amihud_06,4.915185902674506,4.915185902674506
volume_autocorr_48,ema50_ema200_spread_atr,4.896746222726548,4.896746222726548
bars_outside_ema20_atr_band_log_norm,vp_in_lvn_above_zone,4.889882537902164,4.889882537902164
volume_autocorr_48,tail_asymmetry_q90_q10_atr_norm,4.808686162306057,4.808686162306057
body_pct,wick_body_ratio,4.660466251467878,4.660466251467878
tf_tape,coherence_24,4.645117065977755,4.645117065977755
