key_a,key_b,pair_retrieval_score,containment_score,overlap_coeff,jaccard,behavior_similarity,fold_similarity,child_candidate_name,child_selection_score,child_mean_net_ret,child_std_net_ret,child_sharpe,child_mean_ic,child_positive_fold_fraction,better_parent_name,parent_selection_score,parent_mean_net_ret,parent_std_net_ret,parent_sharpe,parent_mean_ic,worse_parent_name,worse_parent_std_net_ret,composite_selection_score,parent_a_selection_score,parent_b_selection_score,accept_merge,decision,decision_reason,ridge_mean_net_ret,ridge_positive_fold_fraction
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_compression_score_ts_band30_70==1&reg_ema20_gt_ema50_ts_bot20==0&reg_volume_autocorr_48_ts_band40_60==0),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_compression_score_ts_band30_70==1&reg_volume_autocorr_48_ts_band40_60==0),1.0,1.0,1.0,1.0,1.0000000000000002,0.9999999999999998,parent_b_only,-0.0,-0.0009155197767540812,0.016205489169806242,-0.056494424028856856,-0.00062393201675379,0.25,parent_a_only,-0.0,-0.0009155197767540812,0.016205489169806242,-0.056494424028856856,-0.00062393201675379,parent_b_only,0.016205489169806242,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0009155197767540812,0.25
(*)|(LOC_134_Fib382Zone_Long==1)|(*),(*)|(LOC_139_Fib618Zone_Short==1)|(*),0.9999994358404182,1.0,1.0,0.9993913572732805,0.999999946389959,0.9999978076937223,parent_b_only,-0.0,-0.0017933307099156082,0.021732374280691146,-0.08251885812168037,-0.035581486814922327,0.2,parent_a_only,-0.0,-0.0017955179675482214,0.021745149791240693,-0.08257096340037565,-0.035560153084960515,parent_b_only,0.021732374280691146,-inf,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,,0.0
(*)|(LOC_70_AboveSessionOpen==1)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==0&reg_return_autocorr_48_ts_bot20==0),(*)|(LOC_70_AboveSessionOpen==1)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==0),0.9997820112159568,1.0,1.0,0.9239766081871345,0.9999966561142561,0.9991320575267199,parent_b_only,-0.0,-0.00506151803128887,0.02486272417008877,-0.20357857798133625,-0.06099119927900609,0.0,parent_a_only,-0.0,-0.005125410624896176,0.024924269691109658,-0.20563935025644423,-0.06174378106939836,parent_b_only,0.02486272417008877,-inf,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,,0.0
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_return_autocorr_48_ts_top20==1),(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band30_70==0),0.9995568262815075,1.0,1.0,0.9455681142177276,0.9999869413699822,0.9982429754820519,parent_a_only,0.000511644620094968,0.0006537233071867377,0.020990025624632834,0.031144473993379076,0.016428102789719203,0.8,parent_a_only,0.000511644620094968,0.0006537233071867377,0.020990025624632834,0.031144473993379076,0.016428102789719203,parent_b_only,0.02084890604019165,-inf,0.000511644620094968,0.0003700898237556425,False,keep_parent_a,composite_lost_to_parent,,0.0
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_top80==0&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_band30_70==0),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_top80==0&reg_return_autocorr_48_ts_band30_70==0),0.9994966345139712,1.0,1.0,0.9467787114845938,0.9999095303482562,0.9980951016379779,parent_a_only,0.002723677161531571,0.003066134233085904,0.019771555066108705,0.1550780514144636,0.017563266604712722,0.8,parent_a_only,0.002723677161531571,0.003066134233085904,0.019771555066108705,0.1550780514144636,0.017563266604712722,parent_b_only,0.01966089177876711,0.0,0.002723677161531571,0.0021978459238301135,False,keep_parent_a,composite_lost_to_parent,0.00015704886997506642,0.6666666666666666
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_band40_60==0),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top60==1),0.9991354299658588,1.0,1.0,0.41366366366366364,0.9980849440350991,0.9988397870213168,parent_b_only,0.000244263701478389,0.0017984392587095499,0.02149285152554512,0.0836761588648222,0.002919155286190825,0.8,parent_b_only,0.000244263701478389,0.0017984392587095499,0.02149285152554512,0.0836761588648222,0.002919155286190825,parent_a_only,0.018418631516397,-0.0,0.0,0.000244263701478389,False,keep_parent_b,composite_lost_to_parent,-0.0003630207858805079,0.6
(*)|(LOC_112_AtBBUpper==1)|(reg_return_autocorr_48_ts_bot80==1&reg_trend_persistence_ts_bot30==1),(*)|(LOC_112_AtBBUpper==1)|(reg_trend_persistence_ts_top30==0),0.9989229713651692,1.0,1.0,0.9646464646464646,0.9999409171113111,0.9957627849271032,parent_b_only,0.0024122766997088517,0.0034582856111228465,0.015990039706230162,0.21627748740207334,0.011153619032129216,0.8,parent_b_only,0.0024122766997088517,0.0034582856111228465,0.015990039706230162,0.21627748740207334,0.011153619032129216,parent_a_only,0.016192202270030976,0.001064522238553955,0.0019085557740592591,0.0024122766997088517,False,keep_parent_b,composite_lost_to_parent,0.0032152489759027956,0.8
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_band20_80==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_bot80==1),0.9989066195449323,1.0,1.0,0.9553512803676953,0.9999851593271102,0.995644286987197,parent_a_only,0.0026608793672397344,0.0021640122169628738,0.015789423510432242,0.1370545425887834,0.019414747712692755,1.0,parent_a_only,0.0026608793672397344,0.0021640122169628738,0.015789423510432242,0.1370545425887834,0.019414747712692755,parent_b_only,0.015798313729465007,0.002025079327898809,0.0026608793672397344,0.0021771289538428614,False,keep_parent_a,composite_lost_to_parent,0.002061016293009743,1.0
(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_price_lt_ema200_ts_top80==0&reg_volume_zscore_48h_ts_band40_60==1),(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_volume_zscore_48h_ts_band40_60==1),0.9982240213786332,1.0,1.0,0.9316546762589928,0.9999681334356789,0.9929343253917186,parent_b_only,0.0019451150486327529,0.002032644604332745,0.018905678950250148,0.1075150281395131,0.01809156433562704,0.8,parent_b_only,0.0019451150486327529,0.002032644604332745,0.018905678950250148,0.1075150281395131,0.01809156433562704,parent_a_only,0.01882651001214981,0.0,0.0015366213929605592,0.0019451150486327529,False,keep_parent_b,composite_lost_to_parent,0.0029564289143308997,0.8
(*)|(LOC_110_AboveBBMid==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_bot60==0&reg_return_autocorr_48_ts_band30_70==1),(*)|(LOC_110_AboveBBMid==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_top60==1),0.9972946647694403,1.0,1.0,0.7923946557040082,0.9998278713883436,0.9893852134117491,parent_b_only,0.0007472842867609548,0.001515684719197452,0.02025616616010666,0.07482584350944478,0.00998698112459808,0.8,parent_b_only,0.0007472842867609548,0.001515684719197452,0.02025616616010666,0.07482584350944478,0.00998698112459808,parent_a_only,0.021430109813809394,0.0007292017655678087,0.00041001479470238636,0.0007472842867609548,False,keep_parent_b,composite_lost_to_parent,0.001515684719197452,0.8
(*)|(LOC_70_AboveSessionOpen==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_bot20==1&reg_return_autocorr_48_ts_top80==0),(*)|(LOC_70_AboveSessionOpen==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==0&reg_return_autocorr_48_ts_band25_75==1),0.9969658011511418,1.0,1.0,0.8967391304347826,0.9999222178955054,0.9879565431299611,parent_b_only,-0.0,-0.004729411099106073,0.025232001766562463,-0.18743701521824976,-0.05757967865234961,0.2,parent_a_only,-0.0,-0.004493474075570702,0.024930208548903467,-0.18024213743564307,-0.054590136746226946,parent_b_only,0.025232001766562463,-inf,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,,0.0
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_price_lt_ema200_ts_bot20==0),(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_bot60==1),0.996572649649337,1.0,1.0,0.8139726672950047,0.9999664016556684,0.9863309166105462,parent_b_only,0.001599318986265544,0.0009505010792054236,0.019726012647151948,0.048185160184547354,0.03319111071002384,0.8,parent_b_only,0.001599318986265544,0.0009505010792054236,0.019726012647151948,0.048185160184547354,0.03319111071002384,parent_a_only,0.018989009223878382,-inf,0.0015058107099458651,0.001599318986265544,False,keep_parent_b,composite_lost_to_parent,,0.0
(*)|(LOC_23_AtVWAP_Short==1)|(reg_compression_score_ts_bot60==1),(*)|(LOC_23_AtVWAP_Short==1)|(reg_compression_score_ts_top60==0&reg_ema20_gt_ema50_ts_top20==1),0.9963141441248098,1.0,1.0,0.9446564885496184,0.9999495788803379,0.9853170818428338,parent_b_only,-0.0,-0.0011842411651741714,0.020857758820056915,-0.05677700923626558,-0.010006964282545102,0.2,parent_a_only,-0.0,-0.0013563380925916135,0.020566143095493317,-0.0659500464571225,-0.013660255213671127,parent_b_only,0.020857758820056915,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0016084758171928115,0.0
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_atr_change_rate_ts_bot60==1),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_atr_change_rate_ts_top50==0),0.9961671382461053,1.0,1.0,0.824808935920047,0.999965171574832,0.984710347094623,parent_b_only,0.0006870299941276817,0.0013828286435455083,0.01957031786441803,0.07065948816598999,0.009723110256809993,0.8,parent_b_only,0.0006870299941276817,0.0013828286435455083,0.01957031786441803,0.07065948816598999,0.009723110256809993,parent_a_only,0.018972070515155794,0.0003079579896045222,0.0003381218392498591,0.0006870299941276817,False,keep_parent_b,composite_lost_to_parent,0.0011708099162206053,0.8
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_bot30==1),(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_bot40==1),0.996137382591237,1.0,1.0,0.7201492537313433,0.9991001532735856,0.9856293464366457,parent_b_only,-0.0,-0.002604172530118376,0.022064800560474395,-0.11802384177373167,-0.016571821986291275,0.2,parent_a_only,-0.0,-0.003481612028554082,0.023850806429982184,-0.14597460420363165,-0.01643413833431995,parent_b_only,0.022064800560474395,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.002604172530118376,0.2
(*)|(LOC_112_AtBBUpper==1)|(reg_price_lt_ema200_ts_top70==0&reg_volatility_autocorr_48_ts_bot30==1),(*)|(LOC_112_AtBBUpper==1)|(reg_volatility_autocorr_48_ts_bot30==1),0.9951349028265406,1.0,1.0,0.8584905660377359,0.9993266887571779,0.9813475847975495,parent_b_only,0.0038199996755625366,0.004215097497217357,0.02074742466211319,0.20316244381475132,0.018802686184685342,0.8,parent_b_only,0.0038199996755625366,0.004215097497217357,0.02074742466211319,0.20316244381475132,0.018802686184685342,parent_a_only,0.021832040138542654,0.00185316466442801,0.0017765208456133144,0.0038199996755625366,False,keep_parent_b,composite_lost_to_parent,0.004377026669681072,0.8
(*)|(LOC_54_NearPriorLow==1)|(*),(*)|(LOC_54_NearPriorLow==1)|(reg_ema20_gt_ema50_ts_top20==1),0.9944781823624439,1.0,1.0,0.939922480620155,0.999979588185786,0.977937223626833,parent_a_only,0.0014378840809773055,0.001985886838519946,0.02138286493718624,0.09287281401971328,0.015482292597186715,0.8,parent_a_only,0.0014378840809773055,0.001985886838519946,0.02138286493718624,0.09287281401971328,0.015482292597186715,parent_b_only,0.021786681935191156,0.0014342270014319623,0.0014378840809773055,0.0010773889745018114,False,keep_parent_a,composite_lost_to_parent,0.001985886838519946,0.8
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_atr_change_rate_ts_top50==1&reg_bollinger_band_width_ts_top60==0&reg_trend_persistence_ts_band40_60==0),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_atr_change_rate_ts_top50==1&reg_bollinger_band_width_ts_top60==0),0.9941039269923235,1.0,1.0,0.8158253751705321,0.9996165551018114,0.9768758418471206,parent_a_only,0.0026756057696996284,0.0027635237667709587,0.019779662787914275,0.1397154135741647,0.01915039795003967,0.8,parent_a_only,0.0026756057696996284,0.0027635237667709587,0.019779662787914275,0.1397154135741647,0.01915039795003967,parent_b_only,0.019135807640850544,0.0001267847380595156,0.0026756057696996284,0.0018392154114472584,False,keep_parent_a,composite_lost_to_parent,0.0020603712958594165,0.6666666666666666
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_atr_change_rate_ts_top50==0&reg_trend_persistence_ts_band40_60==0),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_atr_change_rate_ts_top50==0),0.9935310431237734,1.0,1.0,0.7933000712758375,0.9999642220255067,0.9741671060644854,parent_b_only,0.0006870299941276817,0.0013828286435455083,0.01957031786441803,0.07065948816598999,0.009723110256809993,0.8,parent_b_only,0.0006870299941276817,0.0013828286435455083,0.01957031786441803,0.07065948816598999,0.009723110256809993,parent_a_only,0.02049841806292534,0.00014238990701491268,0.0004647271019968451,0.0006870299941276817,False,keep_parent_b,composite_lost_to_parent,0.001203922601416707,0.8
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_top40==1&reg_return_autocorr_48_ts_top80==0&reg_volume_autocorr_48_ts_band30_70==0),(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_top40==1&reg_volume_autocorr_48_ts_band30_70==0),0.9917625348084776,1.0,1.0,0.9198473282442748,0.9873147690130781,0.9822724164182168,parent_b_only,0.004912184684677862,0.0036935937985617786,0.017567784152925016,0.21024813183094576,0.023363749498747522,1.0,parent_b_only,0.004912184684677862,0.0036935937985617786,0.017567784152925016,0.21024813183094576,0.023363749498747522,parent_a_only,0.01724523473531008,0.0,0.00356816448868136,0.004912184684677862,False,keep_parent_b,composite_lost_to_parent,0.00934348814189434,0.75
(*)|(LOC_70_AboveSessionOpen==1)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==0&reg_return_autocorr_48_ts_bot20==0),(*)|(LOC_70_AboveSessionOpen==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==0),0.9909443883315103,1.0,1.0,0.7657512116316639,0.9990051774525432,0.9649713403829898,parent_b_only,-0.0,-0.004474570392630994,0.024379170686006545,-0.18354071392589916,-0.058702443152666504,0.0,parent_a_only,-0.0,-0.005125410624896176,0.024924269691109658,-0.20563935025644423,-0.06174378106939836,parent_b_only,0.024379170686006545,-inf,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,,0.0
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_band30_70==1&reg_return_autocorr_48_ts_top40==1&reg_volume_zscore_48h_ts_bot30==0),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_ema20_gt_ema50_ts_top70==0),0.9906233886414094,1.0,1.0,0.17707820954254797,0.9789137307156461,0.9877970777068622,parent_a_only,0.0002907102137750899,0.0013610963709652425,0.02199237495660782,0.06188946731086394,0.004697248601525114,0.8,parent_a_only,0.0002907102137750899,0.0013610963709652425,0.02199237495660782,0.06188946731086394,0.004697248601525114,parent_b_only,0.018344779685139655,0.00023666996140137486,0.0002907102137750899,0.00021050392804802386,False,keep_parent_a,composite_lost_to_parent,0.0012421278748661279,0.8
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_ema20_gt_ema50_ts_band20_80==1&reg_volatility_autocorr_48_ts_band20_80==0),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_band40_60==0),0.9902267603911168,1.0,1.0,0.5,0.9820223035975669,0.9824802772473868,parent_b_only,-0.0,-0.001321566931437701,0.017313782358542085,-0.07633034215574974,-0.01943560854440554,0.25,parent_a_only,-0.0,-0.003597352304495871,0.016477957367897034,-0.21831299985666705,-0.024971604002268617,parent_b_only,0.017313782358542085,-0.00025087062169193956,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0007211678748717532,0.0
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_top20==1&reg_return_autocorr_48_ts_top40==1),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0),0.9892676107413167,1.0,1.0,0.4838709677419355,0.9799096927697167,0.9811788116416069,parent_b_only,0.00023328447805093312,0.0010192958638072015,0.019244049116969107,0.052966808472152675,0.004404352174127738,0.8,parent_b_only,0.00023328447805093312,0.0010192958638072015,0.019244049116969107,0.052966808472152675,0.004404352174127738,parent_a_only,0.01846372094005346,1.3242770543205559e-05,0.0,0.00023328447805093312,False,keep_parent_b,composite_lost_to_parent,0.0006920230574905872,0.8
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top60==1),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0),0.9892167279399895,1.0,1.0,0.34181141439205953,0.9993275786506538,0.9576738173791739,parent_a_only,0.000244263701478389,0.0017984392587095499,0.02149285152554512,0.0836761588648222,0.002919155286190825,0.8,parent_a_only,0.000244263701478389,0.0017984392587095499,0.02149285152554512,0.0836761588648222,0.002919155286190825,parent_b_only,0.019244049116969107,0.00021217707471454211,0.000244263701478389,0.00023328447805093312,False,keep_parent_a,composite_lost_to_parent,0.0010192958638072015,0.8
(*)|(LOC_113_AtBBLower==1)|(reg_compression_score_ts_band25_75==1&reg_trend_persistence_ts_band20_80==1),(*)|(LOC_113_AtBBLower==1)|(reg_compression_score_ts_band25_75==1&reg_trend_persistence_ts_band30_70==1),0.9891911600859652,1.0,1.0,0.6788079470198676,0.9959049958762902,0.9616786452923124,parent_a_only,0.0034126193237727937,0.0037350438884459435,0.018227882124483584,0.20490827529705463,0.01665437532391278,0.8,parent_a_only,0.0034126193237727937,0.0037350438884459435,0.018227882124483584,0.20490827529705463,0.01665437532391278,parent_b_only,0.01942734718322754,0.0017506258821027186,0.0034126193237727937,0.0008014381573924254,False,keep_parent_a,composite_lost_to_parent,0.0048191609675996006,1.0
(*)|(LOC_20_AboveVWAP==1)|(reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),(*)|(LOC_28_BetweenVWAPAndPlus1Dev==1)|(reg_compression_score_ts_top50==1&reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),0.9887653481650559,1.0,1.0,0.5749318801089919,0.9796391770138769,0.9794943802435715,parent_a_only,0.005835479797368226,0.004321176515077241,0.02007865682244301,0.2152124294612788,0.027114975710165246,0.8,parent_a_only,0.005835479797368226,0.004321176515077241,0.02007865682244301,0.2152124294612788,0.027114975710165246,parent_b_only,0.020430713705718518,0.0,0.005835479797368226,0.00259552714146048,False,keep_parent_a,composite_lost_to_parent,0.003907530385185964,0.8
(*)|(LOC_112_AtBBUpper==1)|(reg_bollinger_band_width_ts_top40==1&reg_trend_persistence_ts_top30==0),(*)|(LOC_112_AtBBUpper==1)|(reg_trend_persistence_ts_top30==0),0.987759428517485,1.0,1.0,0.7525252525252525,0.9994582595680369,0.951687802588296,parent_b_only,0.0024122766997088517,0.0034582856111228465,0.015990039706230162,0.21627748740207334,0.011153619032129216,0.8,parent_b_only,0.0024122766997088517,0.0034582856111228465,0.015990039706230162,0.21627748740207334,0.011153619032129216,parent_a_only,0.017750467546284197,0.00046197437470188164,0.0009453735246652608,0.0024122766997088517,False,keep_parent_b,composite_lost_to_parent,0.003495663683861494,0.8
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_compression_score_ts_bot60==1&reg_price_lt_ema200_ts_band40_60==0),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_compression_score_ts_bot60==1),0.9875447390556962,1.0,1.0,0.7050923335198657,0.9985891945430625,0.9518719227711097,composite_or,0.0021489668810684335,0.002154745301231742,0.01962849348783493,0.10977639738715451,0.01957585539530463,0.8,parent_b_only,0.0020391893004851574,0.002154745301231742,0.01962849348783493,0.10977639738715451,0.018575844617066777,parent_a_only,0.01830359734594822,0.0021489668810684335,0.00036911419481102384,0.0020391893004851574,False,keep_parent_b,failed_sharpe_improvement,0.002154745301231742,0.8
