canonical_key,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,dominant_parent_key,dominated_by_parent,preset
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_bot50==0&reg_ema20_gt_ema50_ts_band30_70==1),0.005598769208882004,0.005598769208882004,0.004970529057659614,0.02221839614212513,0.04632554510030453,0.018313641937177425,1.0,1.0,0.8,30,,,0.029486677598215306,0.02299375785028812,0.035726424305381706,0.04956507509894952,,0.8,0.0009592669800579774,0.00032522788201562024,0.005273541326866383,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_28_BetweenVWAPAndPlus1Dev==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_bot60==1),0.0027689033740898594,0.0027689033740898594,0.0021427739375851538,0.023603633046150208,0.11461357797607286,0.006412522569282924,1.0,1.0,1.0,132,,,0.03304411474169178,0.02573883827305913,0.039887291949075004,0.041218127930679055,,0.8,0.0009353975680325546,0.00020676641831214205,0.0025621369557777174,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_06_StackedBelowAllEMAs==1)|(reg_atr_change_rate_ts_top20==1&reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_autocorr_48_ts_top80==1),0.005260244506644085,0.005260244506644085,0.0038488699312999044,0.022914566472172736,0.030885765826023946,0.014766503220925339,1.0,1.0,1.0,20,,,0.031865848512141276,0.014656279747330345,0.03935506717940638,0.045050444844767286,,1.0,0.0009209091418650075,0.0005121100776675802,0.004748134428976505,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_volume_zscore_48h_ts_bot50==0),0.0032387221977842272,0.0032387221977842272,0.003107075871596213,0.023107251897454262,0.12448378253753503,0.01598327855828175,1.0,1.0,0.8,127,,,0.041888355796729206,0.03301620962444951,0.04455676744939796,0.049980911723419175,,0.8,0.0009113239399299623,0.0001983999927288292,0.003040322205055398,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_22_AtVWAP_Long==1)|(reg_compression_score_ts_bot40==1&reg_volume_autocorr_48_ts_top20==1),0.001998867141082883,0.001998867141082883,0.0011535012826436734,0.027967735007405282,0.20678113393024544,0.00685060499977064,1.0,1.0,1.0,245,,,0.028743261457806053,0.025077716163395238,0.027125493165290785,0.03769221540820915,,1.0,0.0009079014600583055,0.00015393684587660265,0.0018449302952062803,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_07_TouchFastEMA_Long==0)|(reg_atr_change_rate_ts_band20_80==1&reg_compression_score_ts_band30_70==0&reg_ema50_gt_ema200_ts_bot30==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_autocorr_48_ts_top40==0),0.0056464456021785734,0.0056464456021785734,0.0032502347704230394,0.015445611253380776,0.025947433227429578,0.01427791859534788,1.0,1.0,1.0,11,,,0.041131264518561306,0.029011705576408902,0.03351433633208162,0.03971208936783595,,1.0,0.0009065944999327184,0.0005587214025952186,0.005087724199583355,5,1,1,6,6,stage_a_context,,long,6-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_bot70==1&reg_ema20_gt_ema50_ts_band25_75==1&reg_volume_zscore_48h_ts_band25_75==1),0.0032538839965127408,0.0032538839965127408,0.00241333150020985,0.02237328700721264,0.11604403873341138,0.02421322993537176,1.0,1.0,0.8,108,,,0.03545610932878074,0.01522362726588517,0.03186330021586527,0.042133614206952816,,0.8,0.0008846197612680756,0.0002641989527334806,0.0029896850437792603,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_ema20_gt_ema50_ts_bot60==1&reg_volume_autocorr_48_ts_bot20==0),0.0019878562772646545,0.0019878562772646545,0.0017383881641962308,0.027342310175299644,0.19706421111837408,0.05648996008568913,1.0,1.0,1.0,132,,,0.025004876745052657,0.01965503815975438,0.028922017355233982,0.03038474645031551,,1.0,0.0008809160934305476,0.00015768637174094213,0.0018301699055237124,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_atr_change_rate_ts_band30_70==1&reg_compression_score_ts_bot60==1&reg_ema50_gt_ema200_ts_top70==0),0.003892444958910346,0.003892444958910346,0.002212493450105749,0.02038090880960226,0.05046111204009142,0.012500918643823038,1.0,1.0,1.0,35,,,0.030557979313598778,0.013393518933783861,0.033681016075294716,0.0413809876790303,,1.0,0.0008724510635175173,0.00040064903486990427,0.003491795924040442,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_ema20_gt_ema50_ts_top30==1&reg_volatility_autocorr_48_ts_top60==1&reg_volume_zscore_48h_ts_top30==1),0.0025634908815845847,0.0025634908815845847,0.0008976599314778934,0.02359589412808418,0.11477458715270916,0.011295808773181466,1.0,1.0,1.0,129,,,0.03048441695566386,0.016548182232169913,0.03816216555613741,0.049372283911696284,,0.8,0.0008676907600773029,0.0002656560065119013,0.0022978348750726835,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_133_DeepPullback_Short==0)|(reg_atr_change_rate_ts_bot80==1&reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_top20==1&reg_price_lt_ema200_ts_top40==1&reg_volume_zscore_48h_ts_band25_75==1),0.0037776535900775343,0.0037776535900775343,0.004058643982821513,0.0228686785325408,0.08197862669686698,0.025250681621198767,1.0,1.0,0.8,52,,,0.03364150358866996,0.004120866576403123,0.026817664011148466,0.07122909311849905,,0.8,0.0008617937849278509,0.0003143346014290198,0.0034633189886485146,5,1,1,6,6,stage_a_context,,long,6-way,True,,,False,production
(*)|(LOC_22_AtVWAP_Long==0)|(reg_atr_change_rate_ts_bot20==1&reg_ema20_gt_ema50_ts_band30_70==0&reg_volume_autocorr_48_ts_top40==0),0.00616577141918242,0.00616577141918242,0.004488855236272925,0.035212070867419246,0.019422444501872315,0.006059036565263269,1.0,1.0,1.0,14,,,0.02148507848369729,0.012655561549977283,0.024024585663555496,0.030814753949695708,,0.8,0.0008554492349437253,0.0006457888834785901,0.00551998253570383,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band40_60==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_top80==0),0.0040719916156376715,0.0040719916156376715,0.0034883186028524795,0.023319971561431885,0.06399272355066406,0.009016866746340042,1.0,1.0,0.8,70,,,0.03596945895606668,0.03724804887223455,0.03829565405644249,0.05146248363240414,,0.8,0.0008212016965237605,0.0003557764622610484,0.003716215153376623,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_top50==1&reg_price_lt_ema200_ts_top20==1),0.0019653444760479033,0.0019653444760479033,0.000837605833728494,0.02228080593049526,0.17097312375537754,0.0339316992569073,1.0,1.0,1.0,169,,,0.03376486887154603,0.03815635644271852,0.04390560645839033,0.04702634027013953,,0.8,0.0008119681430146659,0.00016929109604234234,0.001796053380005561,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_atr_change_rate_ts_top40==1&reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_top40==1),0.0030718525871634484,0.0030718525871634484,0.0022565352838985458,0.0283425260335207,0.06956495852525221,0.007420855108234359,1.0,1.0,1.0,82,,,0.023198617166269794,0.0009104389646257165,0.01664497485657281,0.03764893298702674,,0.8,0.0008083821948309352,0.0003412300298754186,0.0027306225572880298,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_110_AboveBBMid==1)|(reg_bollinger_band_width_ts_top70==1&reg_price_lt_ema200_ts_top60==0&reg_return_autocorr_48_ts_band25_75==1),0.004092871694592759,0.004092871694592759,0.002643620510935253,0.028392058983445167,0.060490425591211504,0.0043617210944327115,1.0,1.0,0.8,68,,,0.0193243000087992,0.001695906039230803,0.03855588549968851,0.039743431228613846,,0.8,0.0008031836191882317,0.0003659309889751888,0.00372694070561757,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_band40_60==1&reg_trend_persistence_ts_bot50==1&reg_volume_zscore_48h_ts_bot50==0),0.0061519756738562135,0.0061519756738562135,0.005730899213544882,0.02309327758848667,0.016556455821919544,0.006671118073730867,1.0,1.0,1.0,12,,,0.01863151525205586,0.008160368676887539,0.01766350512725954,0.04330237045448059,,0.8,0.0007870756987326935,0.0006994534588453871,0.005452522215010826,5,1,1,5,5,stage_a_context,,long,5-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_bot70==1&reg_bollinger_band_width_ts_band25_75==1&reg_ema20_gt_ema50_ts_band25_75==1),0.002664362412178889,0.002664362412178889,0.002229863687724783,0.022700898349285126,0.1357866014015779,0.0362491480598273,1.0,1.0,0.8,109,,,0.03378935236369149,0.016605085563200356,0.022232760558903008,0.03352620721504975,,1.0,0.0007836901802598283,0.0002442384584514886,0.0024201239537274006,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(reg_compression_score_ts_bot60==1),0.005566626088693738,0.005566626088693738,0.0027812793444193335,0.01978263445198536,0.019421811106212848,0.005299265816923272,1.0,1.0,1.0,18,,,0.029997607229998648,0.024696092939284153,0.0345347578312364,0.037466850337411386,,1.0,0.0007736253567496586,0.0006099216686062538,0.004956704420087484,5,1,1,2,2,stage_a_context,,long,2-way,True,,,False,production
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_ema20_gt_ema50_ts_top80==0&reg_return_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_band25_75==1),0.0018802664708346128,0.0018802664708346128,0.0007036425487919167,0.024150963127613067,0.16936949262474094,0.01307935908367703,1.0,1.0,1.0,188,,,0.033038979974778684,0.02157114440518923,0.035638099493201854,0.039364947825046334,,1.0,0.0007732706282956553,0.00021868798156683182,0.001661578489267781,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_136_Fib618Zone_Long==1)|(reg_volatility_autocorr_48_ts_top60==1&reg_volume_zscore_48h_ts_band40_60==1),0.008898206567391754,0.008898206567391754,0.0061888522192758404,0.02304483950138092,0.01193811471048751,0.0032981351336054767,1.0,1.0,0.8,10,,,0.03901122444219919,0.03618172147194336,0.053857330955231146,0.05534926243046705,,0.8,0.0007730024010138512,0.0006406637717578553,0.008257542795633899,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_top30==1&reg_compression_score_ts_top30==0),0.002729742252267897,0.002729742252267897,0.0022184596189088242,0.025405434519052507,0.08054449224470354,0.010296915688005006,1.0,1.0,1.0,85,,,0.029760331444531874,0.016052823998643856,0.025133489023541754,0.038221087004567604,,1.0,0.0007729958608289816,0.00024664942990452137,0.0024830928223633754,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_top60==0&reg_volatility_autocorr_48_ts_band40_60==0),0.0024671939143445345,0.0024671939143445345,0.0014636369560673945,0.025673267617821693,0.15361516906596942,0.06233084936408884,1.0,1.0,0.8,106,,,0.026345239791646186,0.005746888996111279,0.03285975097498787,0.06447477721390399,,0.8,0.0007724584689437431,0.00022962832497050803,0.0022375655893740265,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_92_InsidePrevDayRange==1)|(reg_compression_score_ts_top60==0&reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_top80==0),0.0020257527590729295,0.0020257527590729295,0.0018011971070815234,0.028337674215435982,0.22572713821706722,0.019431921743098622,1.0,1.0,0.8,258,,,0.029236371956850683,-0.01440711334753687,0.05215249787650296,0.0592071346516381,,0.6,0.0007685759093131084,0.00018943081232964448,0.001836321946743285,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_bot70==1&reg_ema50_gt_ema200_ts_top60==0&reg_return_autocorr_48_ts_band20_80==1&reg_volume_zscore_48h_ts_band40_60==1),0.004501439176965505,0.004501439176965505,0.0033178705986318564,0.024068131297826766,0.043775367496161614,0.0026547218546225434,1.0,1.0,0.8,51,,,0.028796604272565186,0.0068733518683402614,0.03415273970496998,0.038621635605111004,,1.0,0.0007509615927222841,0.0004301576086155973,0.0040712815683499074,5,1,1,5,5,stage_a_context,,long,5-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_band20_80==1),0.0021640122169628738,0.0021640122169628738,0.0018352609311975776,0.017441888712346552,0.11875307196894842,0.05891760732775492,1.0,1.0,1.0,59,,,0.019414747712692755,0.0,0.009344720993879051,0.041373230030620635,,0.6,0.0007443647894000475,0.00020313072263191155,0.0019608814943309623,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_110_AboveBBMid==1)|(reg_ema20_gt_ema50_ts_top30==0),0.0026070230058394374,0.0026070230058394374,0.002691608522991099,0.021113546192646028,0.12687447111462435,0.06081245502575043,1.0,1.0,0.8,67,,,0.013255572260976668,-0.0042782689726735615,0.01713754604217699,0.05770367417879226,,0.6,0.0007408914665796234,0.00023863371553618757,0.00236838929030325,5,1,1,2,2,stage_a_context,,long,2-way,True,,,False,production
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_return_autocorr_48_ts_top50==1),0.0021687337546609344,0.0021687337546609344,0.0019090411321546876,0.023535100743174553,0.18147254356495343,0.013672746342654465,1.0,1.0,0.8,204,,,0.031185532202111527,-0.023784757709085644,0.02379351076154212,0.08070014519040797,,0.6,0.0007376891460526957,0.00016432081368038666,0.0020044129409805475,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_73_AtSessionOpen_Short==1)|(reg_atr_change_rate_ts_band40_60==0),0.0016375494888052344,0.0016375494888052344,0.0009177687313417083,0.029206022247672082,0.20136914805750222,0.0024250331836352863,1.0,1.0,1.0,248,,,0.017103630721654287,0.004585445579498117,0.017610661579765166,0.02474030583376196,,0.8,0.000734163012967701,0.00018941852889587917,0.0014481309599093553,5,1,1,2,2,stage_a_context,,long,2-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_compression_score_ts_top60==0&reg_volume_zscore_48h_ts_band30_70==0),0.002226531141786836,0.002226531141786836,0.002123383577344196,0.02605627253651619,0.16746550527238546,0.01915615409714494,1.0,1.0,0.8,180,,,0.02776058558017507,0.0025797395826049787,0.02751100993519759,0.03948211898398045,,0.8,0.0007273781430441975,0.00017105483640869333,0.0020554763053781426,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_bollinger_band_width_ts_bot40==1&reg_volume_zscore_48h_ts_band25_75==1),0.003532625164370984,0.003532625164370984,0.0033100224528461518,0.022004837170243263,0.0426637581137984,0.01066066475419361,1.0,1.0,1.0,45,,,0.021108634630703803,0.01142426600508793,0.01190684274088547,0.024245282542497387,,0.8,0.0007272637849891485,0.0003388975941802833,0.0031937275701907006,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_42_MidRange==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_top80==0&reg_volatility_autocorr_48_ts_bot30==1),0.004006869893055409,0.004006869893055409,0.0031491761733735794,0.024740889295935632,0.03167776375862051,0.004252216922077843,1.0,1.0,1.0,33,,,0.02137593951882896,-0.005827795040230709,0.03316520224532779,0.03937610144236206,,0.6,0.0007109138540677101,0.0005056677443078176,0.003501202148747591,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_compression_score_ts_top60==0&reg_price_lt_ema200_ts_top40==1&reg_return_autocorr_48_ts_top80==1&reg_volume_autocorr_48_ts_bot40==0),0.010756279050838202,0.010756279050838202,0.008496442924491072,0.023689350113272667,0.012336647259423659,0.004728302352469528,0.8,0.8,0.75,10,,,0.027769350896753035,0.024136974710788184,0.048056112528243274,0.05168848871420813,,0.75,0.0007107837884276899,0.0008102964493200402,0.009945982601518162,4,1,1,5,5,stage_a_context,,long,5-way,True,,,False,production
(*)|(LOC_92_InsidePrevDayRange==1)|(reg_ema50_gt_ema200_ts_band30_70==1),0.0014929541619494557,0.0014929541619494557,0.001085134164478521,0.027050602808594705,0.35149278689023,0.03924573594152731,1.0,1.0,0.8,373,,,0.0340137382957498,0.011092971997767114,0.04173296108100973,0.048295982662177404,,0.8,0.0007073325715354195,0.00014337080282725355,0.0013495833591222021,5,1,1,2,2,stage_a_context,,long,2-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_bot40==0&reg_bollinger_band_width_ts_band40_60==0&reg_ema20_gt_ema50_ts_top30==1),0.0019193472631741314,0.0019193472631741314,0.001459811494755614,0.026875776797533037,0.13610469270176187,0.023031670030056975,1.0,1.0,1.0,125,,,0.019983920243761864,-0.006142123826475097,0.010062996906035673,0.05838623934326751,,0.6,0.0007070605091797134,0.0002439528857319597,0.0016753943774421717,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_compression_score_ts_bot40==1&reg_return_autocorr_48_ts_top80==0),0.0022689172328682616,0.0022689172328682616,0.002128765381422792,0.027921124547719955,0.15201470491363017,0.023903339675626516,1.0,1.0,0.8,139,,,0.02964695257007958,0.007734633863987866,0.027231670012136177,0.05812877849594458,,0.8,0.0007062003242822848,0.0001795375273386399,0.002089379705529622,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_113_AtBBLower==1)|(reg_compression_score_ts_top40==0&reg_trend_persistence_ts_band30_70==0&reg_volatility_autocorr_48_ts_top30==1),0.006350948568433523,0.006350948568433523,0.002863086957496967,0.017319243028759958,0.012416708470780191,0.002447523201011478,1.0,1.0,1.0,11,,,0.029321493707982,0.02277836269411533,0.03589087881670141,0.03617311691262509,,1.0,0.0007056676228180974,0.0008076798852170312,0.005543268683216492,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_01_AboveEMA==1)|(reg_ema50_gt_ema200_ts_band40_60==1&reg_return_autocorr_48_ts_top80==1),0.0069153011427260935,0.0069153011427260935,0.013351675105689177,0.01902353409677744,0.01639582668267891,0.006687121770308377,1.0,1.0,0.8,10,,,0.017100266003867052,0.007411356692053887,0.02227544843721456,0.0289332883173807,,0.8,0.0006990488955246299,0.0005466777277317599,0.0063686234149943335,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_73_AtSessionOpen_Short==1)|(reg_bollinger_band_width_ts_top80==1&reg_trend_persistence_ts_top60==1),0.0054614020336885005,0.0054614020336885005,0.004493561488471562,0.03760857954621315,0.024195460833346,0.006762589228997759,1.0,1.0,0.8,20,,,0.01757942678565153,0.007882997288867091,0.018862077245004258,0.025830407577855576,,0.8,0.0006765718534275312,0.00045001924935355957,0.005011382784334941,5,1,1,3,3,stage_a_context,,long,3-way,True,,,False,production
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_top30==1&reg_price_lt_ema200_ts_top60==1&reg_return_autocorr_48_ts_top80==0),0.0013744740164838732,0.0013744740164838732,0.00041394131836101255,0.01897605713456869,0.24163436348803388,0.06551737979922553,1.0,1.0,1.0,183,,,0.03280544092021216,0.023627704801561723,0.030348862738806194,0.038600446209342554,,1.0,0.0006753612634104057,0.00018308938301216923,0.0011913846334717039,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_top40==1&reg_ema20_gt_ema50_ts_top30==1&reg_return_autocorr_48_ts_top50==1),0.0024921438307501376,0.0024921438307501376,0.0021724747945555973,0.022934168204665185,0.11461243786388582,0.024588164409414585,1.0,1.0,0.8,112,,,0.027787358494591,0.001594938377449,0.032850427276038124,0.051718367584518816,,0.8,0.0006734982864933464,0.0002658438600666851,0.0022262999706834526,5,1,1,4,4,stage_a_context,,long,4-way,True,,,False,production
(*)|(LOC_14_EMAValueZone_Short==0)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top30==1&reg_return_autocorr_48_ts_top40==1&reg_trend_persistence_ts_band25_75==1&reg_volume_autocorr_48_ts_top20==0),0.005047101620584726,0.005047101620584726,0.00412136517534354,0.022078393772244454,0.028015090018191125,0.014639127718475723,1.0,1.0,0.8,14,,,0.02864313749125802,0.013532596374533166,0.03800899514304038,0.04192754556683567,,0.8,0.0006730414931001467,0.0005377080004400924,0.004509393620144634,5,1,1,6,6,stage_a_context,,long,6-way,True,,,False,production
