child_id,parent_ids,merge_type,round,details,timestamp
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0),"['(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_top20==1&reg_return_autocorr_48_ts_top40==1)', '(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.175168
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top60==1),"['(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top60==1)', '(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.183987
(*)|(LOC_113_AtBBLower==1)|(reg_compression_score_ts_band25_75==1&reg_trend_persistence_ts_band20_80==1),"['(*)|(LOC_113_AtBBLower==1)|(reg_compression_score_ts_band25_75==1&reg_trend_persistence_ts_band20_80==1)', '(*)|(LOC_113_AtBBLower==1)|(reg_compression_score_ts_band25_75==1&reg_trend_persistence_ts_band30_70==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.192136
(*)|(LOC_20_AboveVWAP==1)|(reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),"['(*)|(LOC_20_AboveVWAP==1)|(reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1)', '(*)|(LOC_28_BetweenVWAPAndPlus1Dev==1)|(reg_compression_score_ts_top50==1&reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.200375
(*)|(LOC_112_AtBBUpper==1)|(reg_trend_persistence_ts_top30==0),"['(*)|(LOC_112_AtBBUpper==1)|(reg_bollinger_band_width_ts_top40==1&reg_trend_persistence_ts_top30==0)', '(*)|(LOC_112_AtBBUpper==1)|(reg_trend_persistence_ts_top30==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.208362
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_compression_score_ts_bot60==1),"['(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_compression_score_ts_bot60==1&reg_price_lt_ema200_ts_band40_60==0)', '(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_compression_score_ts_bot60==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.217253
(*)|(LOC_54_NearPriorLow==1)|(reg_return_autocorr_48_ts_top80==0),"['(*)|(LOC_54_NearPriorLow==1)|(*)', '(*)|(LOC_54_NearPriorLow==1)|(reg_return_autocorr_48_ts_top80==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.225502
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_price_lt_ema200_ts_bot80==0),"['(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_price_lt_ema200_ts_bot80==0)', '(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_price_lt_ema200_ts_top70==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.233692
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_bollinger_band_width_ts_top30==1&reg_ema20_gt_ema50_ts_band25_75==0),"['(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_bollinger_band_width_ts_top30==1&reg_ema20_gt_ema50_ts_band25_75==0)', '(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_bollinger_band_width_ts_top40==1&reg_ema20_gt_ema50_ts_band25_75==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.241696
(*)|(LOC_112_AtBBUpper==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_bot30==1),"['(*)|(LOC_112_AtBBUpper==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_bot30==1)', '(*)|(LOC_112_AtBBUpper==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_volatility_autocorr_48_ts_bot30==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.249694
(*)|(LOC_134_Fib382Zone_Long==1)|(*),"['(*)|(LOC_134_Fib382Zone_Long==1)|(*)', '(*)|(LOC_139_Fib618Zone_Short==1)|(reg_ema50_gt_ema200_ts_bot20==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.258343
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band20_80==1),"['(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band20_80==1)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band25_75==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.267960
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_top60==0&reg_volatility_autocorr_48_ts_band40_60==0),"['(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_ema20_gt_ema50_ts_top60==0)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_top60==0&reg_volatility_autocorr_48_ts_band40_60==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.276849
(*)|(LOC_134_Fib382Zone_Long==1)|(*),"['(*)|(LOC_134_Fib382Zone_Long==1)|(*)', '(*)|(LOC_139_Fib618Zone_Short==1)|(reg_ema50_gt_ema200_ts_band20_80==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.285330
(*)|(LOC_112_AtBBUpper==1)|(reg_trend_persistence_ts_band40_60==0),"['(*)|(LOC_112_AtBBUpper==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_trend_persistence_ts_band30_70==0)', '(*)|(LOC_112_AtBBUpper==1)|(reg_trend_persistence_ts_band40_60==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.293656
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_bot70==0&reg_bollinger_band_width_ts_band20_80==0&reg_ema20_gt_ema50_ts_band25_75==1&reg_return_autocorr_48_ts_band40_60==1),"['(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_bot70==0&reg_bollinger_band_width_ts_band20_80==0&reg_ema20_gt_ema50_ts_band25_75==1&reg_return_autocorr_48_ts_band40_60==1)', '(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_bot70==0&reg_bollinger_band_width_ts_band20_80==0&reg_ema20_gt_ema50_ts_band25_75==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.301401
(*)|(LOC_13_EMAValueZone_Long==1)|(*),"['(*)|(LOC_13_EMAValueZone_Long==1)|(*)', '(*)|(LOC_13_EMAValueZone_Long==1)|(reg_return_autocorr_48_ts_bot20==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.309373
(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_trend_persistence_ts_band40_60==0),"['(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_trend_persistence_ts_band40_60==0)', '(*)|(LOC_13_EMAValueZone_Long==1)|(*)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.317281
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band20_80==1),"['(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band20_80==1)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_trend_persistence_ts_bot30==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.326830
(*)|(LOC_08_TouchFastEMA_Short==1)|(reg_compression_score_ts_band30_70==0&reg_return_autocorr_48_ts_top80==0),"['(*)|(LOC_08_TouchFastEMA_Short==1)|(reg_compression_score_ts_band30_70==0&reg_return_autocorr_48_ts_top80==0)', '(*)|(LOC_08_TouchFastEMA_Short==1)|(reg_compression_score_ts_band30_70==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.335137
(*)|(LOC_112_AtBBUpper==1)|(reg_trend_persistence_ts_top30==0),"['(*)|(LOC_112_AtBBUpper==1)|(reg_trend_persistence_ts_band40_60==0)', '(*)|(LOC_112_AtBBUpper==1)|(reg_trend_persistence_ts_top30==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.343482
(*)|(LOC_134_Fib382Zone_Long==1)|(*),"['(*)|(LOC_134_Fib382Zone_Long==1)|(*)', '(*)|(LOC_139_Fib618Zone_Short==1)|(reg_atr_change_rate_ts_band40_60==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.352406
(*)|(LOC_112_AtBBUpper==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_bot30==1),"['(*)|(LOC_112_AtBBUpper==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_bot30==1)', '(*)|(LOC_112_AtBBUpper==1)|(reg_volatility_autocorr_48_ts_bot30==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.360408
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_ema20_gt_ema50_ts_top20==1),"['(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_ema20_gt_ema50_ts_top20==1)', '(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band25_75==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.368651
(*)|(LOC_10_TouchMidEMA_Short==1)|(*),"['(*)|(LOC_10_TouchMidEMA_Short==1)|(*)', '(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_top20==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:32:53.376470
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_ema50_gt_ema200_ts_band20_80==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_autocorr_48_ts_bot50==1)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_band20_80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:32:53.385042
