canonical_key,dominant_parent_key,composite_score,hurdle_excess
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_ema20_gt_ema50_ts_bot20==0&reg_volume_autocorr_48_ts_top70==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),-0.00034755398946659434,0.0031515393345652454
(*)|(LOC_139_Fib618Zone_Short==1)|(reg_ema50_gt_ema200_ts_bot20==0),(*)|(LOC_139_Fib618Zone_Short==1)|(*),-0.0005013320053572184,0.0015148457030447874
(*)|(LOC_139_Fib618Zone_Short==1)|(reg_volume_autocorr_48_ts_top20==0),(*)|(LOC_139_Fib618Zone_Short==1)|(*),-0.0005697510837410777,0.0037711136563653084
(*)|(LOC_139_Fib618Zone_Short==1)|(reg_atr_change_rate_ts_band40_60==0),(*)|(LOC_139_Fib618Zone_Short==1)|(*),-0.0005701322017274836,0.001902995499622315
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_ema50_gt_ema200_ts_band20_80==0),(*)|(LOC_134_Fib382Zone_Long==1)|(*),-0.0007157120138153357,0.005412513108266674
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_bollinger_band_width_ts_top60==0&reg_trend_persistence_ts_top30==1&reg_volatility_autocorr_48_ts_band40_60==0),(*)|(LOC_134_Fib382Zone_Long==1)|(*),-0.0007481480219420937,0.0032273752728579175
(*)|(LOC_13_EMAValueZone_Long==1)|(reg_return_autocorr_48_ts_bot20==0),(*)|(LOC_13_EMAValueZone_Long==1)|(*),-0.0007899848254146229,0.004060860760684862
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_price_lt_ema200_ts_top70==0),(*)|(LOC_134_Fib382Zone_Long==1)|(*),-0.0008446675841088507,0.0022919700715020724
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top30==1&reg_price_lt_ema200_ts_bot60==1&reg_return_autocorr_48_ts_band30_70==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00031583917893110224,0.004176567206555389
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band20_80==0&reg_compression_score_ts_bot60==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0003136769802358478,0.0031065829937140803
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_price_lt_ema200_ts_top60==1&reg_volume_autocorr_48_ts_top30==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00029712491001717924,0.003837945927058784
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_bot50==0&reg_price_lt_ema200_ts_top60==0&reg_return_autocorr_48_ts_top50==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0002954912338501773,0.003362409911726919
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_bot40==0&reg_bollinger_band_width_ts_band25_75==1&reg_volume_zscore_48h_ts_band40_60==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.000277595813156128,0.003137482947675044
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_band30_70==0&reg_volume_autocorr_48_ts_top60==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.000275370843434945,0.0029263460941035503
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_band30_70==1&reg_return_autocorr_48_ts_top80==0&reg_trend_persistence_ts_bot80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00026817278169282387,0.0026126548536478857
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_band40_60==0&reg_volatility_autocorr_48_ts_bot20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0002415867519029591,0.002633219916422429
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_bot40==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00023950274361113358,0.002891433266087192
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_band30_70==1&reg_return_autocorr_48_ts_band20_80==1&reg_volume_autocorr_48_ts_top20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00023247198022711588,0.004630520344855208
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_bot70==0&reg_price_lt_ema200_ts_top40==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0002299335791779035,0.005242998406637605
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_compression_score_ts_top60==0&reg_ema20_gt_ema50_ts_bot20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00022971984066679448,0.001958677879624778
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_autocorr_48_ts_top20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00022910188518626186,0.0023023834687233894
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_band40_60==0&reg_volume_autocorr_48_ts_top20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00022689765885586347,0.0025946739934132094
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_band30_70==1&reg_ema50_gt_ema200_ts_top20==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00022683604262471212,0.0022164168977934803
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_band30_70==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00022683604262471212,0.0024428739376022948
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_price_lt_ema200_ts_top70==1&reg_volume_autocorr_48_ts_bot20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0002263608671767901,0.0024782403928181504
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_top70==0&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00022591813209917248,0.0021327321066721915
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_volatility_autocorr_48_ts_top30==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00021875321596086537,0.0032127781265946886
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_volume_autocorr_48_ts_bot20==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00020733257177765039,0.0016131765592285663
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_bot50==1&reg_price_lt_ema200_ts_bot60==0&reg_return_autocorr_48_ts_bot80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00020377942153074774,0.003038210836195112
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_price_lt_ema200_ts_top70==0&reg_volatility_autocorr_48_ts_top30==0&reg_volume_autocorr_48_ts_bot20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0002001348435883075,0.002697893936921745
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_band30_70==0&reg_ema20_gt_ema50_ts_band40_60==0&reg_volume_autocorr_48_ts_band30_70==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0001942086192522373,0.0022984217184092324
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top40==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_top50==0&reg_volume_autocorr_48_ts_band30_70==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00017758191826745972,0.002873091306100135
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_band30_70==0&reg_ema20_gt_ema50_ts_band30_70==0&reg_volume_zscore_48h_ts_bot40==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00017462441259716025,0.0027353981796319343
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_band25_75==1&reg_bollinger_band_width_ts_bot30==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0001741080394234166,0.0012951858164681378
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00017168635394820063,0.0013927341754080358
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_band30_70==0&reg_return_autocorr_48_ts_band25_75==1&reg_volume_zscore_48h_ts_top40==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00016363159248392482,0.0022097313326348935
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band20_80==1&reg_compression_score_ts_bot60==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0001600469804419881,0.0016191764025181494
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_band25_75==0&reg_volume_zscore_48h_ts_band30_70==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00015907332120729793,0.0019134508056245288
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_top70==0&reg_ema20_gt_ema50_ts_bot60==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00015801262602996993,0.0013764197394253463
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_bot50==1&reg_return_autocorr_48_ts_top80==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00015008620314763498,0.0013220989241947748
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_bot60==0&reg_price_lt_ema200_ts_top60==0&reg_volume_zscore_48h_ts_top50==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00014329277594463168,0.0010534043917173057
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_trend_persistence_ts_top60==0&reg_volatility_autocorr_48_ts_top30==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00014092341966500738,0.0009057408200842767
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_top70==0&reg_price_lt_ema200_ts_top20==1&reg_volatility_autocorr_48_ts_bot50==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00013239313047353735,0.0018855493749679833
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_top50==0&reg_compression_score_ts_band30_70==1&reg_return_autocorr_48_ts_top80==0&reg_trend_persistence_ts_bot80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0001318644180648339,0.0019404824494536396
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_volatility_autocorr_48_ts_top30==1&reg_volume_zscore_48h_ts_top80==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00012753030356248162,0.0010669898816992951
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_top20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.0001247540001262298,0.0013733361004960565
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_bot40==0&reg_ema20_gt_ema50_ts_top60==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00012142733420371607,0.000944267312727162
(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(reg_ema20_gt_ema50_ts_top30==0&reg_volatility_autocorr_48_ts_bot20==0),(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(*),0.00011831006410467377,0.0029936300560439964
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_ema50_gt_ema200_ts_band30_70==0&reg_volume_zscore_48h_ts_top80==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00011768363059247924,0.001144042798996119
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top60==1&reg_price_lt_ema200_ts_top60==0&reg_return_autocorr_48_ts_band30_70==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00011343612556194791,0.0033320475465038286
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_compression_score_ts_top60==1&reg_ema20_gt_ema50_ts_bot20==0&reg_volume_autocorr_48_ts_band20_80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00010802640626344288,0.0010182855946972587
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_volatility_autocorr_48_ts_top30==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00010427391568044982,0.0004723774610811327
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_top70==1&reg_price_lt_ema200_ts_top20==1&reg_volatility_autocorr_48_ts_band20_80==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),0.00010067837583241966,0.0014834793098477182
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_band30_70==0&reg_volatility_autocorr_48_ts_bot20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),9.889134806873415e-05,0.0005974177272537711
(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(reg_atr_change_rate_ts_bot20==0&reg_ema20_gt_ema50_ts_band30_70==0&reg_volume_zscore_48h_ts_band30_70==1),(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(*),9.741855280996806e-05,0.0003578990665923892
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_bot20==0&reg_compression_score_ts_top70==0&reg_ema20_gt_ema50_ts_band30_70==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),9.543625300486215e-05,0.0011524680424638326
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_atr_change_rate_ts_band30_70==0&reg_price_lt_ema200_ts_top70==1),(*)|(LOC_134_Fib382Zone_Long==1)|(*),9.258167480050623e-05,0.000699141515824363
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_bot60==0&reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_band30_70==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),9.049892010743564e-05,0.0008368354166005737
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_atr_change_rate_ts_top20==1&reg_compression_score_ts_top50==1&reg_price_lt_ema200_ts_top70==1&reg_volume_zscore_48h_ts_top70==0),(*)|(LOC_134_Fib382Zone_Long==1)|(*),8.791113025324109e-05,0.0007721025520679237
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_band20_80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),8.250023078964723e-05,0.00037039671843636763
(*)|(LOC_139_Fib618Zone_Short==1)|(reg_trend_persistence_ts_band25_75==0&reg_volume_zscore_48h_ts_band40_60==1),(*)|(LOC_139_Fib618Zone_Short==1)|(*),7.843854649039564e-05,0.0005903772228914088
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top60==1&reg_bollinger_band_width_ts_band25_75==1&reg_price_lt_ema200_ts_top70==0&reg_volume_zscore_48h_ts_band40_60==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),7.574947551609362e-05,0.0005109191832584025
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_bot30==0&reg_ema20_gt_ema50_ts_band25_75==0&reg_return_autocorr_48_ts_top50==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),7.216406256448005e-05,0.0011447960057365942
(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(reg_bollinger_band_width_ts_bot30==0&reg_return_autocorr_48_ts_top50==1),(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(*),6.78542596498852e-05,0.0003989188251544046
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top50==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_bot80==1&reg_volume_zscore_48h_ts_top30==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),6.711573554083065e-05,0.0006221298122769317
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_return_autocorr_48_ts_band40_60==1&reg_volume_zscore_48h_ts_top40==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),6.036363196113989e-05,0.0005882127612941821
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_trend_persistence_ts_bot70==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),5.7717377403854434e-05,0.00031272279290889076
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_volatility_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_band30_70==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),5.5795769473966034e-05,3.516245665255522e-05
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_band30_70==0&reg_return_autocorr_48_ts_bot80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),5.519602923586492e-05,0.00044779039824353916
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_band30_70==0&reg_return_autocorr_48_ts_top80==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),5.519602923586492e-05,0.00044779039824353916
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_bot20==0&reg_volume_autocorr_48_ts_top20==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),5.371546620416843e-05,0.0005078478726436282
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_band40_60==0&reg_ema20_gt_ema50_ts_bot30==0&reg_volume_zscore_48h_ts_top40==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),5.1637589651106554e-05,-2.540438285778999e-05
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_band20_80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),5.030804245405732e-05,0.00031095093653697714
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_bot60==1&reg_price_lt_ema200_ts_top60==1&reg_return_autocorr_48_ts_top80==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),4.639394768668356e-05,-0.0001260117634017397
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_top70==1&reg_price_lt_ema200_ts_top20==1&reg_volatility_autocorr_48_ts_band20_80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),4.5831087538319965e-05,-0.00016873556641929487
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top40==1&reg_price_lt_ema200_ts_bot60==1&reg_return_autocorr_48_ts_bot80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),4.500749650301212e-05,-0.00010077270916423423
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_bot30==0&reg_volatility_autocorr_48_ts_bot20==0&reg_volume_zscore_48h_ts_top80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),4.401589352862781e-05,-0.000166733929798889
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top20==1&reg_price_lt_ema200_ts_top60==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),4.148194324181391e-05,-0.00010634724836718344
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_bot60==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),3.816186370321417e-05,-5.5697821928464694e-05
(*)|(LOC_54_NearPriorLow==1)|(reg_return_autocorr_48_ts_top50==0),(*)|(LOC_54_NearPriorLow==1)|(*),3.733954835576376e-05,-0.00017549505293789063
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_price_lt_ema200_ts_top60==1&reg_volatility_autocorr_48_ts_bot70==1&reg_volume_autocorr_48_ts_top30==1),(*)|(LOC_134_Fib382Zone_Long==1)|(*),3.3466585499879904e-05,-4.1964204404869245e-05
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_volume_zscore_48h_ts_top40==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),3.2556340550859246e-05,9.709787613725875e-05
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_bollinger_band_width_ts_top60==0&reg_trend_persistence_ts_top30==0&reg_volatility_autocorr_48_ts_band40_60==0),(*)|(LOC_134_Fib382Zone_Long==1)|(*),3.0359715893168956e-05,-0.0003232823946326366
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_price_lt_ema200_ts_top60==1&reg_volatility_autocorr_48_ts_bot70==0&reg_volume_autocorr_48_ts_top30==1),(*)|(LOC_134_Fib382Zone_Long==1)|(*),3.013781262933494e-05,-0.00013451567535252085
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_bot60==1&reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_band30_70==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),2.9354929162438343e-05,0.0006126127988877834
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_bot60==1&reg_price_lt_ema200_ts_top60==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),2.5134700707988943e-05,-0.00020676251043772712
(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_ema20_gt_ema50_ts_band30_70==0),(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(*),2.5106569612689918e-05,-5.3648134306371036e-05
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top70==0&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),2.3511623223841734e-05,-0.0004447334161359035
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top50==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_bot80==1&reg_volume_zscore_48h_ts_top30==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),1.965278799053174e-05,-0.0006284383734758102
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_band30_70==0&reg_price_lt_ema200_ts_top70==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),1.5329314761548455e-05,-0.00020584160692734243
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_bot20==0&reg_bollinger_band_width_ts_top40==1&reg_compression_score_ts_top70==1&reg_ema20_gt_ema50_ts_band30_70==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(*),1.3052706872803007e-05,-0.000769950987229875
(*)|(LOC_139_Fib618Zone_Short==1)|(reg_atr_change_rate_ts_band40_60==1&reg_volume_autocorr_48_ts_top50==0),(*)|(LOC_139_Fib618Zone_Short==1)|(*),5.3111418484458045e-06,-0.0004868098704884858
