,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
t_trail_proxy,0.09516744,0.008381895,1.0805244,72.833336,3.7155828,1427.6884,556.5576,93.023384,3329.877,0.31276765,0.050768036,1.926874,1.0,1.0,0.9593067,1.0,0.95,1.0,0.0,1.5,0.5,0.9375,1.0
t_be_proxy,0.08360516,0.019539054,0.357736,69.833336,12.239508,398.43875,467.35696,150.97536,1446.7429,0.2534194,0.080245554,0.8003109,3.0,0.2173542,0.26703462,0.8687764,0.8833333,1.0,0.0,1.5,1.1666666,0.84866035,2.0
rv_48h,0.068034016,0.010428945,0.4438251,59.5,8.01561,441.66946,402.3493,76.645195,2112.1348,0.22765923,0.043897714,1.1806703,2.0,0.47960812,1.0,0.692055,0.96666664,1.0,0.0,3.0,0.33333334,0.7722969,3.0
clv_mean_4,0.046317667,0.018004943,0.11915207,64.333336,15.227899,271.78915,252.73967,131.829,484.547,0.15482002,0.07578726,0.31627002,9.0,0.24774164,0.0,0.44558996,0.68333334,0.5,0.0,7.5,3.1666667,0.4909078,4.0
dist_from_high_48h,0.03809338,0.008577694,0.16917202,41.833332,6.5933466,265.42328,218.68088,60.11695,795.47156,0.12329934,0.033167038,0.4583685,4.0,0.20045072,0.60200286,0.3522502,0.78333336,0.33333334,0.0,7.0,2.1666667,0.43957096,5.0
higher_highs_count_48h,0.04522715,0.02145566,0.09533592,45.0,12.714821,159.26295,256.7676,116.19983,567.3813,0.14996363,0.06430673,0.349716,8.0,0.07300465,0.68925375,0.43321338,0.5,0.5,0.0,6.0,5.0,0.43826735,6.0
ffd_cvar_5pct_06,0.03753389,0.012657898,0.111297555,40.0,5.1316013,311.79352,211.42369,76.538025,584.0232,0.12009521,0.041572332,0.34693408,6.0,0.2812346,0.82282084,0.3459004,0.81666666,0.16666667,0.14559384,9.0,1.8333334,0.42669156,7.0
trail_act_pct,0.035413243,0.010360043,0.12105141,56.0,7.702813,407.12396,175.92967,71.11142,435.25006,0.114157744,0.044318672,0.29405195,10.0,0.24310267,0.22634616,0.32183254,0.65,0.33333334,0.0,8.5,3.5,0.3895079,8.0
kf_atr_mean,0.031156711,0.010998029,0.08826497,50.0,9.363048,267.00708,161.9543,68.05587,385.40677,0.10140643,0.03942497,0.26083124,14.0,0.0,0.32808942,0.27352396,0.55,0.33333334,0.0,11.0,4.5,0.3379382,9.0
mae_2h,0.028389307,0.0065707015,0.12265855,30.0,3.6968455,243.4508,145.63722,42.241253,502.12057,0.08310987,0.024090113,0.28672555,7.0,0.0,0.7724279,0.24211589,0.6666667,0.16666667,0.1769966,12.0,3.3333333,0.33368024,10.0
