,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
asset_vol_level,0.077106096,0.009504575,0.62552506,102.0,6.2182527,1673.1388,107.81492,18.68912,621.9692,0.06768092,0.011208352,0.40868688,1.0,0.0,0.0,1.0,0.9897959,1.0,0.0,1.0,0.16666667,0.94744897,1.0
asset_atr_level,0.063993245,0.012399239,0.33027312,91.0,8.286535,999.33203,89.06335,20.151876,393.62488,0.055930052,0.01284755,0.24348383,2.0,0.6666667,1.0,0.8131072,0.9897959,1.0,0.0,2.0,0.16666667,0.8446579,2.0
dir_path_risk_long_2h,0.035510927,0.009092929,0.13868204,77.666664,9.46338,637.41614,43.675713,11.883217,160.52621,0.028043479,0.0070974394,0.11080569,4.0,1.0,1.0,0.4071589,0.8979592,1.0,0.0,4.0,1.6666666,0.5984272,3.0
atr_compression_ratio,0.030835684,0.008028674,0.11843045,45.666668,7.2495213,287.6665,40.63751,12.887214,128.14307,0.026478788,0.008617658,0.081359245,6.5,0.33333334,0.5,0.34052432,0.8367347,0.8333333,0.0,6.0,2.6666667,0.52147204,4.0
volume_entropy_24,0.027640456,0.0076734675,0.09956318,59.333332,7.738791,454.90884,33.24501,8.605931,128.42664,0.021784287,0.005277964,0.08991255,5.0,0.33333334,0.5,0.2949839,0.81632656,0.8333333,0.0,7.0,3.0,0.4913228,5.0
up_vol,0.021376207,0.0036252572,0.12604411,33.666668,3.2998316,343.48553,28.625692,7.018189,116.75807,0.017906759,0.004368582,0.07339956,6.5,0.33333334,0.5,0.20570178,0.8367347,0.5,0.29877004,12.5,2.6666667,0.41225818,6.0
align,0.02751446,0.010420366,0.07265056,79.666664,21.959558,289.02118,32.929855,15.012897,72.2296,0.02322815,0.009977613,0.054075755,18.0,0.0,0.0,0.2931881,0.5510204,0.5,0.0,8.5,7.3333335,0.37400854,7.0
kf_atr_mean,0.027446223,0.011513765,0.06542562,59.833332,13.19617,271.29294,33.1595,14.33539,76.701965,0.021112736,0.008179213,0.054497615,20.0,0.0,0.0,0.29221556,0.4387755,0.6666667,0.0,6.0,9.166667,0.37041247,8.0
body_pct,0.018880492,0.0037901038,0.09405361,46.833332,7.1278014,307.71915,23.374311,4.5678787,119.60878,0.015369713,0.0027943307,0.08453834,10.0,0.0,0.0,0.17013124,0.78571427,0.33333334,0.0,16.0,3.5,0.34000075,9.0
atr_percentile,0.017666882,0.0015227635,0.20496862,48.333332,4.642796,503.169,19.52615,1.9926149,191.34178,0.014249318,0.001383064,0.14680672,3.0,0.0,0.0,0.15283409,0.8061224,0.16666667,0.29646608,15.5,3.1666667,0.32541266,10.0
rvol_z,0.01849614,0.0037747284,0.090630956,42.666668,6.7986927,267.7639,22.889328,4.8871136,107.20465,0.014411166,0.0030409298,0.068295464,13.0,0.6666667,1.0,0.16465321,0.71428573,0.33333334,0.0,14.5,4.6666665,0.31913072,11.0
direction_entropy_20,0.02153034,0.008289666,0.055919684,37.333332,9.568467,145.66365,27.412754,11.792738,63.72219,0.016953694,0.00687439,0.041811377,29.0,0.6666667,0.0,0.20789857,0.35714287,0.6666667,0.15598498,9.5,10.5,0.31142917,12.0
G_VOL,0.025076399,0.013812468,0.04552595,71.666664,25.407785,202.14714,28.854015,18.084713,46.03635,0.021415021,0.012227769,0.037505053,40.0,0.6666667,1.0,0.25843927,0.2857143,0.5,0.0,17.5,11.666667,0.28857017,13.0
vp_profile_entropy,0.017088627,0.003011559,0.09696679,41.166668,3.7601714,450.69608,19.489672,3.870542,98.138016,0.012996109,0.002245551,0.07521488,11.0,0.0,0.0,0.14459243,0.6938776,0.16666667,0.17440577,16.5,5.0,0.28671554,14.0
kf_vol_ratio_mean,0.007846639,0.0008181482,0.075255,26.333334,3.091206,224.32811,8.988028,0.70732385,114.21167,0.0066226814,0.0006196634,0.07078022,15.5,0.0,0.0,0.012869661,0.8979592,0.0,1.0,55.0,1.6666666,0.2815681,15.0
press_12,0.016557103,0.0037617332,0.07287535,56.0,6.2981477,497.92416,19.844448,6.1832595,63.68843,0.013795537,0.0036139775,0.052661322,19.0,0.0,0.0,0.1370168,0.6122449,0.33333334,0.0,24.0,6.3333335,0.27842048,16.0
G_EXH_TAIL_FAIL,0.01375362,0.0015152557,0.12483837,52.666668,5.34374,519.0705,14.619136,2.4385433,87.64213,0.011419257,0.001676711,0.077770956,9.0,0.0,0.0,0.09705976,0.7755102,0.0,0.15142477,31.5,3.6666667,0.25483167,17.0
kf_score_mean,0.016142078,0.005983492,0.043547597,41.833332,6.4139605,272.84668,19.53231,8.0348835,47.481857,0.012998084,0.005047777,0.03347021,43.5,0.33333334,0.0,0.1311016,0.5714286,0.16666667,0.17693548,28.5,7.0,0.2488098,18.0
range_24h_pct,0.016926702,0.005745914,0.049863826,40.5,7.9739156,205.70195,19.551807,6.3276076,60.413536,0.013606049,0.0040496476,0.045713753,32.0,0.0,0.0,0.14228457,0.56122446,0.16666667,0.0,20.5,7.1666665,0.24356264,19.0
vp_air_pocket_score,0.012125112,0.0017025268,0.086353034,37.333332,4.955356,281.2669,13.256446,1.4414108,121.91762,0.009454689,0.0012291213,0.07272767,12.0,0.0,0.0,0.073849216,0.67346936,0.0,0.6474453,34.0,5.3333335,0.24135667,20.0
vp_accept_hvn_touchrate,0.009189339,0.0014217644,0.059393775,29.833334,2.7335365,325.5957,10.649477,1.7911106,63.31902,0.007585758,0.001136925,0.050613474,24.0,0.0,0.0,0.032006696,0.6938776,0.0,0.84860456,48.0,5.0,0.23350331,21.0
asym_ft,0.015357803,0.0026305777,0.08966172,54.666668,5.4057584,552.8261,17.097168,3.2000966,91.345116,0.012543679,0.002455295,0.064083494,15.5,0.0,0.0,0.11992361,0.622449,0.0,0.17355631,23.0,6.1666665,0.23024803,22.0
dist_vwap_96_atr,0.012613371,0.00108181,0.14706568,44.333332,6.847546,287.02902,13.728743,2.557617,73.692955,0.010592421,0.0015604649,0.071901254,8.0,0.0,0.0,0.0808082,0.70408165,0.0,0.15598498,33.5,4.8333335,0.22826418,23.0
atr_pct_base,0.01687463,0.004473225,0.063657224,45.0,8.3864975,241.45958,20.31161,5.3264847,77.45474,0.014053414,0.0034139643,0.057850175,21.0,0.0,0.0,0.1415424,0.48979592,0.16666667,0.0,18.0,8.333333,0.2252973,24.0
pullback_depth,0.006943672,0.0018561797,0.025975168,22.0,3.1091263,155.67075,7.963917,2.7037873,23.457455,0.0052550295,0.001495006,0.018471722,58.0,0.0,0.0,0.0,0.75510204,0.0,0.71488863,57.0,4.0,0.22451994,25.0
body_ratio,0.0085514225,0.0016278948,0.044921104,25.5,2.0615528,315.41757,9.672381,2.1824546,42.86685,0.00697638,0.0013816506,0.035225894,42.0,0.0,0.0,0.022914695,0.70408165,0.0,0.69170356,50.5,4.8333335,0.22320868,26.0
dn_vol,0.015567999,0.0043476583,0.055745553,36.0,3.785939,342.3193,19.146694,5.2716484,69.54103,0.013434713,0.003935339,0.045864288,28.0,0.0,0.0,0.12291946,0.31632653,0.33333334,0.4109519,26.0,11.166667,0.21723494,27.0
regime_transition_entropy_12h,0.008318103,0.0019084573,0.036254853,29.333334,4.887626,176.04547,8.639888,2.3099828,32.315243,0.0067048385,0.0018498166,0.024302334,53.0,0.0,0.0,0.019589273,0.68367344,0.0,0.6039812,53.0,5.1666665,0.21189153,28.0
dir_path_risk_short_2h,0.014744747,0.006197526,0.035079736,41.333332,10.143416,168.42891,17.925652,8.404937,38.230984,0.012387642,0.005381511,0.028514978,50.0,0.0,0.0,0.111185946,0.37755102,0.16666667,0.6208129,28.0,10.166667,0.21158066,29.0
vp_profile_concentration,0.011603005,0.0020651924,0.06518992,34.0,4.1231055,280.3712,12.922151,2.8879907,57.81943,0.0091068605,0.0019309354,0.04295064,25.0,0.0,0.0,0.066407815,0.6122449,0.0,0.41609678,40.5,6.3333335,0.21039036,30.0
dir_path_long_2h,0.011625384,0.0023187322,0.05828597,39.333332,5.7057476,271.1496,12.770864,2.7799304,58.668724,0.009678658,0.0020330232,0.046077404,26.0,0.0,0.0,0.066726774,0.59183675,0.0,0.40472904,36.5,6.6666665,0.20489536,31.0
