canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason,cheap_rank,step1_bucket_side,step1_bucket_horizon
(*)|(dist_ma100_atr>0.09635447)|(tail_asymmetry_q90_q10_atr_norm<=0.092157952),*,dist_ma100_atr>0.09635447,tail_asymmetry_q90_q10_atr_norm<=0.092157952,0.003383813901564281,0.003383813901564281,0.0023512540169342545,0.02647892478853464,0.07955,0.013693986920461759,1.0,1.0,0.6211878009630819,869,,,0.031982251216198826,0.022180770149334332,0.03595863370015352,0.045760114767018016,,0.75,0.13924519647371816,2.595949232959354,1.0,0.30026810872368515,0.03320435861776419,0.8406233042478561,0.339153584307582,0.8122661464367229,0.00016849559671820358,2.0277444902655217,0.999329299739067,0.0372682747709582,0.06748873775627226,0.999329299739067,0.017579125240445137,0.034124469313930525,0.034124469313930525,8.675584712500001e-05,0.003297058054439281,4,1,1,2,2,stage_a_context,,short,2-way,True,,production,0.05793333333333334,0.13924519647371816,0.03320435861776419,0.043605104088783264,0.6727999999999998,primary_target,0,,0.44547999999999993,,0.5076087973289481,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003383813901564281, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 869, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.30247559333186147,False,False,0.15,0.30247559333186147,0.06301806253926817,0.75,0.0032067237381260315,0.002430672884701651,0.03437884168411025,4,0.8122661464367229,within_leaf_future_edge,0.5812429082391926,,0.30247559333186147,short,0
(*)|(zscore_price_50>-0.60360032)|(compression_score>-1.0349313&return_autocorr_48>-1.1703227&volume_autocorr_48>0.49280307),*,zscore_price_50>-0.60360032,compression_score>-1.0349313&return_autocorr_48>-1.1703227&volume_autocorr_48>0.49280307,0.0018790631729643792,0.0018790631729643792,0.0022436338901790126,0.029960837680846453,0.1061,0.013384443706532346,1.0,1.0,0.5957767722473605,1359,,,0.03703201100753864,0.02137077790628644,0.03499154263611889,0.05065277573737109,,1.0,0.13518064718809153,6.249008264151994,1.0,0.28583406284451485,0.029139809332137542,0.9669104367494583,0.732483358314723,0.4475738282373684,3.1250000000000013e-07,4.793425014909837e-05,0.01,0.01,0.01,0.01,0.018833938986063004,0.006367446698075501,0.006367446698075501,9.0321489e-05,0.0017887416839643792,4,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,0.0906,0.13518064718809153,0.029139809332137542,0.015415415167808533,1.0,primary_target,0,,0.8941599999999998,,0.47804326212276294,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0018790631729643792, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1359, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5274765844233674,False,False,0.1,0.5274765844233674,0.0371700550007663,0.75,0.00032971071322452283,0.0007201870201940265,0.031009088794396455,4,0.4475738282373684,within_leaf_future_edge,0.6501285765642082,,0.5274765844233674,short,0
(*)|(*)|(atr_compression_ratio>-0.67945474&compression_score>-1.2429233&ema50_slope>-0.46153784&path_efficiency_24>0.16621628),*,*,atr_compression_ratio>-0.67945474&compression_score>-1.2429233&ema50_slope>-0.46153784&path_efficiency_24>0.16621628,0.002864606794901192,0.002864606794901192,0.0011214903599374168,0.024315576069056988,0.05926666666666666,0.011723480711802271,1.0,1.0,0.7838616714697406,647,,,0.030495007492171884,0.029258537163238393,0.03509589907333466,0.03633236940226815,,1.0,0.1394608183126425,4.203752324350895,1.0,0.32261426374316216,0.033419980456688536,0.9620663225650787,0.41546622832032293,0.8358007213375749,3.4271757086395594e-07,0.0007017260415011725,0.03035495649937048,0.05483481133823294,0.01,0.015539432050558966,0.012035846710205078,0.0062513887613181345,0.0062513887613181345,9.3888784e-05,0.002770718010901192,4,1,1,4,4,stage_a_context,,short,4-way,True,,production,0.043133333333333336,0.1394608183126425,0.033419980456688536,0.09496016800403595,0.34826666666666656,primary_target,0,,0.33189333333333326,,0.48448546994476904,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002864606794901192, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 647, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5882882831841316,False,False,0.1,0.5882882831841316,0.07310605103908732,0.75,0.002946376681957714,0.002557369551973984,0.05135194725095406,4,0.8358007213375749,within_leaf_future_edge,0.6233380949669848,,0.5882882831841316,short,0
(*)|(dist_prior_day_high>0.07126084&loc_prev_week_range_pos_24>0.26247627)|(*),*,dist_prior_day_high>0.07126084&loc_prev_week_range_pos_24>0.26247627,*,0.003306463666376658,0.003306463666376658,0.0024979754143414946,0.037567018531262875,0.06655,0.02661947386574139,1.0,1.0,0.5779036827195467,615,,,0.03721301947229441,0.017024607890251307,0.023031893456082673,0.04322030503812578,,1.0,0.1374953804378987,5.27511934616535,1.0,0.274746123701334,0.0314545425819447,0.6907395273447037,0.4902190826317437,0.7284872650501699,3.1250000000000013e-07,0.00010242872048540674,0.01,0.01,0.01,0.01,0.01833028346300125,0.006041149798348837,0.006041149798348837,8.7903942125e-05,0.003218559724251658,4,1,1,2,2,stage_a_context,,short,2-way,False,b_sign_consistency_too_low,production,0.041,0.1374953804378987,0.0314545425819447,0.12757351994514465,0.46479999999999994,primary_target,0,,0.37267999999999996,,0.5013994795855066,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003306463666376658, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 615, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.39578884396578357,False,False,0.15,0.39578884396578357,0.061725427439641226,0.75,0.003370797833086609,0.0010965073134573166,0.021837039250714604,4,0.7284872650501699,within_leaf_future_edge,0.6197352703508471,,0.39578884396578357,short,0
(*)|(dist_prior_day_low>0.062271327)|(direction_entropy_20>-0.28821328),*,dist_prior_day_low>0.062271327,direction_entropy_20>-0.28821328,0.0027893723254237557,0.0027893723254237557,0.0017071839015854536,0.034379075281322,0.08198333333333334,0.013937748503016307,1.0,1.0,0.5659824046920822,942,,,0.04729888139723146,0.04218262427287675,0.05030318905516669,0.055419446179521395,,1.0,0.12400125695535037,3.360067107810897,1.0,0.2670093700289726,0.017960419099396392,0.8408354595303535,0.36714622910956146,0.6938323399310973,3.1250000000000013e-07,0.007329322157438044,0.01,0.01,0.01,0.01,0.016272252425551414,0.005941621173497422,0.005941621173497422,8.657286856944445e-05,0.0027027994568543114,4,1,1,2,2,stage_a_context,,short,2-way,False,b_sign_consistency_too_low,production,0.0628,0.12400125695535037,0.017960419099396392,0.03770668804645538,0.7117333333333333,primary_target,0,,0.45910666666666666,,0.5105384411847105,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0027893723254237557, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 942, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.753734329055778,False,False,0.15,0.753734329055778,0.0465829717445138,0.5,0.002570251170381397,0.0017749945771906115,0.03617888928210741,4,0.6938323399310973,within_leaf_future_edge,0.5445587419798751,,0.753734329055778,short,0
(*)|(dist_prior_day_high>0.068668239&zscore_price_200>0.11804222)|(*),*,dist_prior_day_high>0.068668239&zscore_price_200>0.11804222,*,0.004433712718309835,0.004433712718309835,0.002499029943865407,0.03451699251309037,0.062200000000000005,0.038684277598700655,1.0,1.0,0.5668965517241379,306,,,0.04026147183441696,0.033823412381580695,0.04368549730728725,0.05012355676012351,,1.0,0.13864918515955377,12.128502451042111,1.0,0.23042209073901176,0.03260834730359979,0.6051661670207977,0.41179748096532337,0.8490884384245632,3.1250000000000013e-07,0.010351446411331726,0.01,0.01,0.01,0.01,0.019833924248814583,0.005889922118976664,0.005889922118976664,8.835226400000001e-05,0.004345360454309835,4,1,1,2,2,stage_a_context,,short,2-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.0204,0.13864918515955377,0.03260834730359979,0.18500129878520966,0.39520000000000005,primary_target,0,,0.34832,,0.5272519602751239,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004433712718309835, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 306, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.3139840877915688,False,False,0.15,0.3139840877915688,0.10691642469074533,0.75,0.005644831339968393,0.002895357777909074,0.03953566066010471,4,0.8490884384245632,within_leaf_future_edge,0.5933966859163147,,0.3139840877915688,short,0
(*)|(dist_ema200_atr>-0.014848169&dist_prior_day_low>0.0091027021&loc_initial_balance_pos_24<=0.63933003)|(volume_autocorr_48>0.48279008),*,dist_ema200_atr>-0.014848169&dist_prior_day_low>0.0091027021&loc_initial_balance_pos_24<=0.63933003,volume_autocorr_48>0.48279008,0.0026103780037374236,0.0026103780037374236,0.0024573360411900007,0.027358743827790022,0.0665,0.017922828397822083,1.0,1.0,0.6545189504373178,689,,,0.03950516134564604,0.03003440649428215,0.043885155122259635,0.05335590997362353,,1.0,0.12008210535758713,3.3456956120518195,1.0,0.2516425030771643,0.014041267501633162,0.7242815159261227,0.5830912677132503,0.0,3.1250000000000013e-07,5.8992742950809144e-05,0.01,0.01,0.01,0.01,0.024260306730866432,0.005839728546266846,0.005839728546266846,9.3080025e-05,0.0025172979787374235,4,1,1,4,4,stage_a_context,,short,4-way,True,,production,0.04593333333333333,0.12008210535758713,0.014041267501633162,0.04825717210769653,0.464,primary_target,0,,0.3724,,0.4752454303203091,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0026103780037374236, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 689, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5224758647327424,False,False,0.1,0.5224758647327424,-0.03030347760635875,0.25,-0.0031795219180201116,-0.0009378157432380253,-0.0051810704606523456,4,0.0,within_leaf_future_edge,0.5467526574296456,,0.5224758647327424,short,0
(*)|(loc_initial_balance_pos_24<=0.61705661&zscore_price_200>-1.5557724)|(range_24h_pct>0.030534267&volume_autocorr_48>0.38221136),*,loc_initial_balance_pos_24<=0.61705661&zscore_price_200>-1.5557724,range_24h_pct>0.030534267&volume_autocorr_48>0.38221136,0.002378497202471408,0.002378497202471408,0.002386355868433458,0.026285643689334393,0.10561666666666666,0.02194960769074877,1.0,1.0,0.588957055214724,1173,,,0.04065854387072224,0.028510230328611913,0.03705030168934359,0.04919861523145392,,1.0,0.1103540723358385,3.6808800717745602,1.0,0.21202023699879646,0.004313234479884517,0.7246967032551765,0.4382660178688045,0.0,3.1250000000000013e-07,0.005125059474001292,0.01,0.01,0.01,0.01,0.01927414909005165,0.005793578638425899,0.005793578638425899,9.033814225e-05,0.002288159060221408,4,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,0.0782,0.1103540723358385,0.004313234479884517,0.0762740820646286,1.0,primary_target,0,,0.8914533333333332,,0.5082758002151719,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002378497202471408, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1173, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5712597518678305,False,False,0.1,0.5712597518678305,-0.010867326664127692,0.5,-0.001942989882420881,-0.001017824972740136,0.00717247492598988,4,0.0,within_leaf_future_edge,0.4660461274839111,,0.5712597518678305,short,0
(*)|(loc_prev_week_range_pos_24>0.44400796&zscore_price_50>-0.39639008)|(atr_compression_ratio>-0.51402962&range_24h_pct>0.077916875),*,loc_prev_week_range_pos_24>0.44400796&zscore_price_50>-0.39639008,atr_compression_ratio>-0.51402962&range_24h_pct>0.077916875,0.003558848322427366,0.003558848322427366,0.005766019122279093,0.038727425038814545,0.07458333333333333,0.022063210958012835,1.0,1.0,0.5810616929698709,715,,,0.04576736950876664,0.013511140809881276,0.051481478530598715,0.08373770722948408,,0.75,0.12023321897040962,2.3964433650165726,1.0,0.29583563655614853,0.01419238111445563,0.9693358913064003,0.1936731212117158,0.9080814489814897,3.1250000000000013e-07,0.0001103206697222648,0.01,0.01,0.01,0.01,0.01736997254192829,0.005729901656432859,0.005729901656432859,9.228765625e-05,0.003466560666177366,4,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,0.04766666666666667,0.12023321897040962,0.01419238111445563,0.046180784702301025,0.5933333333333333,primary_target,0,,0.41766666666666663,,0.5143788291399769,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003558848322427366, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 715, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7711509240430543,False,False,0.1,0.7711509240430543,0.0730676050845146,1.0,0.004028883869019669,0.0032312786646546453,0.05468345215295603,4,0.9080814489814897,within_leaf_future_edge,0.49166513757359104,,0.7711509240430543,short,0
(*)|(dist_weekly_vwap>-0.092930064)|(atr_percentile>-0.056100555&range_24h_pct>0.085939877),*,dist_weekly_vwap>-0.092930064,atr_percentile>-0.056100555&range_24h_pct>0.085939877,0.0042014114442281425,0.0042014114442281425,0.0031331822574235217,0.030911514535546303,0.051649999999999995,0.009187234501076901,1.0,1.0,0.5661538461538461,655,,,0.036334267347839545,0.024089944575367686,0.0450859717344025,0.05733029450687436,,0.75,0.17166906860039385,3.266782903803703,1.0,0.37654539942741394,0.06562823074443987,1.1126913763582706,0.4737181087435385,0.28103239886058856,3.1250000000000013e-07,0.005341844961765469,0.012910861817430137,0.01,0.01,0.01237369502344948,0.0171064343303442,0.005713087448720042,0.005713087448720042,7.376615575e-05,0.0041276452884781425,4,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,0.043666666666666666,0.17166906860039385,0.06562823074443987,0.04938231408596039,0.22639999999999988,primary_target,0,,0.28924,,0.5047925719958118,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0042014114442281425, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 655, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5311378710914723,False,False,0.3,0.5311378710914723,-0.02095360073175595,0.5,0.0005506942565178905,0.001712885606077662,-0.009348483684684203,4,0.28103239886058856,within_leaf_future_edge,0.640721391173395,,0.5311378710914723,short,0
